,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades,Algorithm
0,2022-03-04,2025-02-27,1091 days,64.61949265687583,29734.469947814952,50611.591384887695,197.34469947814952,423.84895888339946,44.28717525503843,63.972705623025774,28.62162642546915,0.692282354227927,1.7189800009022873,1.0736367196766161,-43.13287196106026,0.5673661959032085,-41.249683848721105,-7.845796087308791,300 days,38 days,24,41.66666666666667,79.14847933713396,-17.11801724974792,4.64811839536956,91 days,29 days,2.483686947210178,6.962043502273844,0.7773623515141278,0.15742522789427854,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  30749.069252     0.392450              NaT
2025-02-24  29802.870644     0.411145              NaT
2025-02-25  29734.469948     0.412497              NaT
2025-02-26  29734.469948     0.412497              NaT
2025-02-27  29734.469948     0.412497         254 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP           PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    377        11       24   26.507000   24.441000  None  None   -778.881994  -0.077942 2022-03-21 2022-04-07  17 days  None                 1                0
1    485        60       70   18.980000   15.731000  None  None  -1575.764804  -0.171180 2022-05-31 2022-06-14  14 days  None                 1                0
2    451        94      118   16.947001   16.989000  None  None     18.941917   0.002478 2022-07-20 2022-08-23  34 days  None                 1                0
3    595       163      202   12.869000   16.114000  None  None   1930.774932   0.252156 2022-10-26 2022-12-21  56 days  None                 1                0
4    595       216      257   16.100000   23.496000  None  None   4400.619946   0.459379 2023-01-12 2023-03-14  61 days  None                 1                1
5    589       258      294   23.761000   27.826000  None  None   2394.285315   0.171079 2023-03-15 2023-05-05  51 days  None                 1                1
6    574       295      356   28.521999   44.985001  None  None   9449.762718   0.577204 2023-05-08 2023-08-04  88 days  None                 1                0
7    576       358      360   44.853001   42.160000  None  None  -1551.168457  -0.060041 2023-08-08 2023-08-10   2 days  None                 1                0
8    483       370      382   50.216000   44.737999  None  None  -2645.874310  -0.109089 2023-08-24 2023-09-12  19 days  None                 1                0
9    471       384      386   45.950001   42.748001  None  None  -1508.141842  -0.069684 2023-09-14 2023-09-18   4 days  None                 1                0
10   444       402      408   45.310001   42.591000  None  None  -1207.236786  -0.060009 2023-10-10 2023-10-18   8 days  None                 1                0
11   417       421      441   45.285000   45.466000  None  None     75.476898   0.003997 2023-11-06 2023-12-05  29 days  None                 1                0
12   392       448      460   48.389999   47.485001  None  None   -354.759521  -0.018702 2023-12-14 2024-01-03  20 days  None                 1                0
13   376       463      525   49.512001   88.699997  None  None  14734.686462   0.791485 2024-01-08 2024-04-08  91 days  None                 1                0
14   373       545      595   89.389999  121.849998  None  None  12107.579659   0.363128 2024-05-06 2024-07-18  73 days  None                 1                0
15   373       616      628  121.940002  105.410004  None  None  -6165.689545  -0.135558 2024-08-16 2024-09-04  19 days  None                 1                0
16   335       640      641  117.059998  116.550003  None  None   -170.848160  -0.004357 2024-09-20 2024-09-23   3 days  None                 0                1
17   336       642      647  116.519997  121.769997  None  None   1764.000000   0.045057 2024-09-24 2024-10-01   7 days  None                 1                0
18   327       650      682  124.940002  141.320007  None  None   5356.261597   0.131103 2024-10-04 2024-11-19  46 days  None                 1                1
19   313       683      687  147.410004  137.699997  None  None  -3039.232101  -0.065871 2024-11-20 2024-11-26   6 days  None                 1                0
20   297       693      696  145.110001  139.009995  None  None  -1811.701813  -0.042037 2024-12-05 2024-12-10   5 days  None                 1                0
21   295       712      717  140.009995  129.990005  None  None  -2955.896759  -0.071566 2025-01-03 2025-01-13  10 days  None                 1                0
22   265       724      727  145.050003  121.809998  None  None  -6158.601456  -0.160221 2025-01-23 2025-01-28   5 days  None                 1                0
23   228       741      746  141.270004  129.979996  None  None  -2574.121948  -0.079918 2025-02-18 2025-02-25   7 days  None                 1                0",Logistic Regression
1,2022-03-04,2025-02-27,1091 days,30.97463284379172,13328.031724929806,13439.078619003292,33.28031724929806,423.84895888339946,10.148186639291158,35.53074605185786,6.860831352686714,0.28561704346088507,0.4905140631232311,0.22084505606750723,-103.50219987267477,0.3227152367728279,-45.95161340713505,-9.279030416382778,696 days,115 days,5,60.0,45.79030660881243,-5.680093396044928,5.922835303094076,324 days,67 days,4.351110343849932,7.441433149887813,0.7485885115486256,0.4531835146222922,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13328.031725     0.008263              NaT
2025-02-24  13328.031725     0.008263              NaT
2025-02-25  13328.031725     0.008263              NaT
2025-02-26  13328.031725     0.008263              NaT
2025-02-27  13328.031725     0.008263         696 days

[749 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0   492        34       35   20.302999     19.202  None  None  -541.691917  -0.054228 2022-04-22 2022-04-25   3 days  None                 0                1
1   479        36       37   19.718000     18.598  None  None  -536.480402  -0.056801 2022-04-26 2022-04-27   1 days  None                 0                1
2   470        38       39   18.966999     19.402  None  None   204.450645   0.022935 2022-04-28 2022-04-29   1 days  None                 0                0
3   480        60      283   18.980000     27.671  None  None  4171.679993   0.457903 2022-05-31 2023-04-20 324 days  None                 1                1
4   493       284      285   26.952000     27.013  None  None    30.073406   0.002263 2023-04-21 2023-04-24   3 days  None                 0                0",Random Forest
2,2022-03-04,2025-02-27,1091 days,36.44859813084112,14630.551099777223,14696.176099777223,46.30551099777224,423.84895888339946,13.658449157321062,40.615205051877474,9.187277494204471,0.3362890607070735,0.6048632862867532,0.2648491537112199,-118.90142766251145,0.38977785646922397,-51.5706732150394,-10.13292291598393,696 days,134 days,6,50.0,60.62773468794844,-22.194595304972676,6.553283401398424,346 days,66 days,3.2988741957935503,9.195193406682728,0.7071737400080547,0.3111858009710775,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10096.144964     0.000000              NaT
2022-03-09  10799.644964     0.000000              NaT
2022-03-10  10632.681437     0.015460              NaT
...                  ...          ...              ...
2025-02-21  14630.551100     0.004465              NaT
2025-02-24  14630.551100     0.004465              NaT
2025-02-25  14630.551100     0.004465              NaT
2025-02-26  14630.551100     0.004465              NaT
2025-02-27  14630.551100     0.004465         696 days

[749 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0   469         2        9   21.309000  24.120001  None  None  1318.359386   0.131916 2022-03-08 2022-03-17   9 days  None                 1                1
1   456        10       13   24.799000  26.125999  None  None   605.111847   0.053510 2022-03-18 2022-03-23   5 days  None                 1                0
2   415        17       18   28.695000  28.304001  None  None  -162.264519  -0.013626 2022-03-29 2022-03-30   1 days  None                 0                0
3   429        20       22   27.375000  27.254000  None  None   -51.909124  -0.004420 2022-04-01 2022-04-05   4 days  None                 1                1
4   469        23       41   24.934000  19.400000  None  None -2595.446186  -0.221946 2022-04-06 2022-05-03  27 days  None                 1                0
5   525        54      290   17.332001  27.840000  None  None  5516.699696   0.606277 2022-05-20 2023-05-01 346 days  None                 1                0",XGBoost
3,2022-03-04,2025-02-27,1091 days,63.150867823765026,23937.323660850558,49675.16860103607,139.37323660850558,423.84895888339946,34.13417779925072,58.99785527678968,22.337377134074,0.5785664180351897,1.3289313100091948,0.6588045895746624,-97.22375068026778,0.558210613309212,-51.81229508629932,-8.319319985057597,259 days,37 days,25,40.0,79.14847933713396,-17.11801724974792,3.5558278989852976,91 days,27 days,2.138735572165398,5.793037048031417,0.5644569321842244,0.11451766621119569,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  24756.123099     0.501640              NaT
2025-02-24  23992.524222     0.517012              NaT
2025-02-25  23937.323661     0.518123              NaT
2025-02-26  23937.323661     0.518123              NaT
2025-02-27  23937.323661     0.518123         254 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP           PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    377        11       24   26.507000   24.441000  None  None   -778.881994  -0.077942 2022-03-21 2022-04-07  17 days  None                 1                0
1    485        60       70   18.980000   15.731000  None  None  -1575.764804  -0.171180 2022-05-31 2022-06-14  14 days  None                 1                0
2    463        93      118   16.486000   16.989000  None  None    232.889120   0.030511 2022-07-19 2022-08-23  35 days  None                 1                0
3    612       163      202   12.869000   16.114000  None  None   1985.939930   0.252156 2022-10-26 2022-12-21  56 days  None                 1                0
4    612       216      257   16.100000   23.496000  None  None   4526.351944   0.459379 2023-01-12 2023-03-14  61 days  None                 1                1
5    605       258      287   23.761000   27.002001  None  None   1960.805683   0.136400 2023-03-15 2023-04-26  42 days  None                 1                1
6    597       288      294   27.363001   27.826000  None  None    276.410608   0.016921 2023-04-27 2023-05-05   8 days  None                 1                1
7    582       295      356   28.521999   44.985001  None  None   9581.466728   0.577204 2023-05-08 2023-08-04  88 days  None                 1                0
8    591       359      360   44.273998   42.160000  None  None  -1249.373062  -0.047748 2023-08-09 2023-08-10   1 days  None                 0                0
9    497       370      382   50.216000   44.737999  None  None  -2722.566319  -0.109089 2023-08-24 2023-09-12  19 days  None                 1                0
10   490       385      386   45.341000   42.748001  None  None  -1270.569267  -0.057189 2023-09-15 2023-09-18   3 days  None                 0                0
11   453       403      408   46.195999   42.591000  None  None  -1633.064793  -0.078037 2023-10-11 2023-10-18   7 days  None                 1                0
12   426       421      441   45.285000   45.466000  None  None     77.105896   0.003997 2023-11-06 2023-12-05  29 days  None                 1                0
13   392       450      460   49.400002   47.485001  None  None   -750.680359  -0.038765 2023-12-18 2024-01-03  16 days  None                 1                0
14   376       463      525   49.512001   88.699997  None  None  14734.686462   0.791485 2024-01-08 2024-04-08  91 days  None                 1                0
15   366       546      585   91.098000  121.660004  None  None  11185.693497   0.335485 2024-05-07 2024-07-03  57 days  None                 1                1
16   349       586      595  127.379997  121.849998  None  None  -1929.969574  -0.043413 2024-07-05 2024-07-18  13 days  None                 1                0
17   349       616      628  121.940002  105.410004  None  None  -5768.969574  -0.135558 2024-08-16 2024-09-04  19 days  None                 1                0
18   290       644      647  126.800003  121.769997  None  None  -1458.701859  -0.039669 2024-09-26 2024-10-01   5 days  None                 1                0
19   283       650      681  124.940002  139.500000  None  None   4120.479309   0.116536 2024-10-04 2024-11-18  45 days  None                 1                0
20   268       683      687  147.410004  137.699997  None  None  -2602.281799  -0.065871 2024-11-20 2024-11-26   6 days  None                 1                0
21   254       693      696  145.110001  139.009995  None  None  -1549.401550  -0.042037 2024-12-05 2024-12-10   5 days  None                 1                0
22   238       713      717  148.589996  129.990005  None  None  -4426.797821  -0.125177 2025-01-06 2025-01-13   7 days  None                 1                0
23   213       724      727  145.050003  121.809998  None  None  -4950.121170  -0.160221 2025-01-23 2025-01-28   5 days  None                 1                0
24   184       741      746  141.270004  129.979996  None  None  -2077.361572  -0.079918 2025-02-18 2025-02-25   7 days  None                 1                0",SVM
4,2022-03-04,2025-02-27,1091 days,0.0,10000.0,10000.0,0.0,423.84895888339946,0.0,0.0,0.0,,,,0.0,0.0,-0.0,,,,0,,,,,,,,,,,MyStrategy,"             Equity  DrawdownPct  DrawdownDuration
Date                                              
2022-03-04  10000.0          0.0               NaN
2022-03-07  10000.0          0.0               NaN
2022-03-08  10000.0          0.0               NaN
2022-03-09  10000.0          0.0               NaN
2022-03-10  10000.0          0.0               NaN
...             ...          ...               ...
2025-02-21  10000.0          0.0               NaN
2025-02-24  10000.0          0.0               NaN
2025-02-25  10000.0          0.0               NaN
2025-02-26  10000.0          0.0               NaN
2025-02-27  10000.0          0.0               NaN

[749 rows x 3 columns]","Empty DataFrame
Columns: [Size, EntryBar, ExitBar, EntryPrice, ExitPrice, SL, TP, PnL, ReturnPct, EntryTime, ExitTime, Duration, Tag]
Index: []",Naive Bayes
5,2022-03-04,2025-02-27,1091 days,32.576769025367156,12713.983039855957,12713.983039855957,27.13983039855957,423.84895888339946,8.414009784497868,36.592890648810915,5.702935595663283,0.2299356414678675,0.39283650435399264,0.16903671956783375,-118.63132436047847,0.3439224084519683,-49.77622498833077,-15.964677961045801,345 days,96 days,16,56.25,53.36299349399953,-17.40463023975568,1.5179526825167322,99 days,21 days,1.6874013284974323,2.568160006057695,0.5359240402597871,0.1895624161615439,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000          0.0              NaT
2022-03-07  10000.000000          0.0              NaT
2022-03-08  10000.000000          0.0              NaT
2022-03-09  10000.000000          0.0              NaT
2022-03-10  10056.261358          0.0              NaT
...                  ...          ...              ...
2025-02-21  12713.983040          0.0              NaT
2025-02-24  12713.983040          0.0              NaT
2025-02-25  12713.983040          0.0              NaT
2025-02-26  12713.983040          0.0              NaT
2025-02-27  12713.983040          0.0              NaT

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    443         4       10   22.531000  24.799000  None  None  1004.723845   0.100661 2022-03-10 2022-03-18   8 days  None                 1                0
1    441        23       28   24.934000  21.728001  None  None -1413.845724  -0.128579 2022-04-06 2022-04-13   7 days  None                 1                0
2    452        30       31   21.200001  21.719999  None  None   235.039345   0.024528 2022-04-18 2022-04-19   1 days  None                 0                1
3    436        32       37   22.517000  18.598000  None  None -1708.684273  -0.174046 2022-04-20 2022-04-27   7 days  None                 1                1
4    427        38       41   18.966999  19.400000  None  None   184.891241   0.022829 2022-04-28 2022-05-03   5 days  None                 1                0
5    479        54       55   17.332001  16.274000  None  None  -506.782270  -0.061043 2022-05-20 2022-05-23   3 days  None                 0                0
6    486        58      126   16.035999  14.100000  None  None  -940.895473  -0.120728 2022-05-26 2022-09-02  99 days  None                 1                0
7    477       131      132   14.369000  13.802000  None  None  -270.459186  -0.039460 2022-09-12 2022-09-13   1 days  None                 0                0
8    516       135      136   12.742000  13.012000  None  None   139.320236   0.021190 2022-09-16 2022-09-19   3 days  None                 0                1
9    508       137      141   13.215000  12.491000  None  None  -367.791988  -0.054786 2022-09-20 2022-09-26   6 days  None                 1                0
10   492       148      206   12.911000  13.927000  None  None   499.871899   0.078693 2022-10-05 2022-12-28  84 days  None                 1                0
11   461       209      210   14.851000  14.567000  None  None  -130.923743  -0.019123 2023-01-03 2023-01-04   1 days  None                 0                0
12   439       213      244   15.284000  23.440001  None  None  3580.484060   0.533630 2023-01-09 2023-02-23  45 days  None                 1                1
13   443       245      283   23.225000  27.671000  None  None  1969.577621   0.191432 2023-02-24 2023-04-20  55 days  None                 1                1
14   455       284      286   26.952000  27.077999  None  None    57.329750   0.004675 2023-04-21 2023-04-25   4 days  None                 1                1
15   456       287      290   27.002001  27.840000  None  None   382.127701   0.031035 2023-04-26 2023-05-01   5 days  None                 1                0",Gradient Boosting
6,2022-03-04,2025-02-27,1091 days,33.37783711615487,12734.742825508123,12824.386593818668,27.34742825508123,423.84895888339946,8.473536270393488,36.73744257183999,5.7427767199963675,0.23065122875179744,0.38911856485254015,0.1548571225613199,-122.38647710979477,0.35327184891367797,-54.71841482162476,-10.905910285359864,618 days,151 days,12,41.66666666666667,59.43570921333689,-29.02598551439336,2.0348015942593056,119 days,29 days,1.7058246754631698,4.245212291823951,0.463780879612175,0.13110241972466596,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000      0.00000              NaT
2022-03-07  10000.000000      0.00000              NaT
2022-03-08  10000.000000      0.00000              NaT
2022-03-09  10000.000000      0.00000              NaT
2022-03-10  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  12734.742826      0.00699              NaT
2025-02-24  12734.742826      0.00699              NaT
2025-02-25  12734.742826      0.00699              NaT
2025-02-26  12734.742826      0.00699              NaT
2025-02-27  12734.742826      0.00699         618 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    359        19       36   27.782000  19.718000  None  None -2894.975704  -0.290260 2022-03-31 2022-04-26  26 days  None                 1                0
1    366        41      123   19.400000  15.960000  None  None -1259.039846  -0.177320 2022-05-03 2022-08-30 119 days  None                 1                0
2    441       133      145   13.254000  12.087000  None  None  -514.646919  -0.088049 2022-09-14 2022-09-30  16 days  None                 1                0
3    403       149      188   13.220000  16.999001  None  None  1522.937114   0.285855 2022-10-06 2022-12-01  56 days  None                 1                0
4    381       197      201   17.987000  16.063999  None  None  -732.663128  -0.106911 2022-12-14 2022-12-20   6 days  None                 1                1
5    379       202      203   16.114000  16.094000  None  None    -7.580173  -0.001241 2022-12-21 2022-12-22   1 days  None                 0                1
6    402       204      205   15.196000  15.074000  None  None   -49.043896  -0.008028 2022-12-23 2022-12-27   4 days  None                 0                1
7    435       206      207   13.927000  14.402000  None  None   206.625166   0.034106 2022-12-28 2022-12-29   1 days  None                 0                0
8    430       210      245   14.567000  23.225000  None  None  3722.939997   0.594357 2023-01-04 2023-02-24  51 days  None                 1                1
9    422       246      249   23.670000  22.488001  None  None  -498.803665  -0.049937 2023-02-27 2023-03-02   3 days  None                 1                0
10   399       258      293   23.761000  27.650999  None  None  1552.109756   0.163714 2023-03-15 2023-05-04  50 days  None                 1                0
11   292       317      325   37.723999  43.500999  None  None  1686.884125   0.153139 2023-06-08 2023-06-21  13 days  None                 1                0",K-Nearest Neighbors
7,2022-03-04,2025-02-27,1091 days,36.715620827770366,16176.039136886597,16305.758878707886,61.76039136886596,423.84895888339946,17.56410857275208,43.12367175702293,11.749465663123848,0.4072962217066237,0.7650190551134043,0.34000547143809656,-110.96960410368908,0.40752723783396844,-51.65831155146545,-9.391159864601747,668 days,119 days,5,60.0,76.23202660302431,-26.898801835964793,10.090496604765441,344 days,79 days,3.477745068674932,14.95617784124042,0.7184605504613311,0.3715364707517729,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10096.144964     0.000000              NaT
2022-03-09  10799.644964     0.000000              NaT
2022-03-10  10632.681437     0.015460              NaT
...                  ...          ...              ...
2025-02-21  16176.039137     0.007955              NaT
2025-02-24  16176.039137     0.007955              NaT
2025-02-25  16176.039137     0.007955              NaT
2025-02-26  16176.039137     0.007955              NaT
2025-02-27  16176.039137     0.007955         668 days

[749 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0   469         2       11   21.309000     26.507  None  None  2437.861979   0.243934 2022-03-08 2022-03-21  13 days  None                 1                1
1   465        12       15   26.726999     27.886  None  None   538.935184   0.043364 2022-03-22 2022-03-25   3 days  None                 1                0
2   458        18       20   28.304001     27.375  None  None  -425.482391  -0.032822 2022-03-30 2022-04-01   2 days  None                 1                0
3   460        22       42   27.254000     19.923  None  None -3372.259712  -0.268988 2022-04-05 2022-05-04  29 days  None                 1                0
4   564        55      291   16.274000     28.680  None  None  6996.984077   0.762320 2022-05-23 2023-05-02 344 days  None                 1                0",Decision Tree
8,2022-03-04,2025-02-27,1091 days,35.78104138851803,14464.474792480469,14580.394561767578,44.64474792480469,423.84895888339946,13.222726341748814,41.03873609027377,8.899737013569586,0.32220111049868844,0.5768361090073411,0.2442540723734002,-121.45322183429464,0.3918800937878268,-54.13513155897252,-13.963731009685205,668 days,213 days,7,42.857142857142854,78.8476026472611,-18.706973511346824,5.417140032542833,341 days,55 days,2.5893437065075045,8.90479826555394,0.5940912366259598,0.21914466089403234,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000      0.00000              NaT
2022-03-07  10000.000000      0.00000              NaT
2022-03-08  10096.144964      0.00000              NaT
2022-03-09  10505.581585      0.00000              NaT
2022-03-10  10564.763962      0.00000              NaT
...                  ...          ...              ...
2025-02-21  14464.474792      0.00795              NaT
2025-02-24  14464.474792      0.00795              NaT
2025-02-25  14464.474792      0.00795              NaT
2025-02-26  14464.474792      0.00795              NaT
2025-02-27  14464.474792      0.00795         668 days

[749 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice  ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0   469         2        3   21.309000  22.386999  None  None   505.581585   0.050589 2022-03-08 2022-03-09   1 days  None                 0                1
1   466         4       11   22.531000  26.507000  None  None  1852.815922   0.176468 2022-03-10 2022-03-21  11 days  None                 1                0
2   430        17       19   28.695000  27.782000  None  None  -392.590046  -0.031817 2022-03-29 2022-03-31   2 days  None                 1                0
3   447        21       28   26.728001  21.728001  None  None -2235.000000  -0.187070 2022-04-04 2022-04-13   9 days  None                 1                1
4   432        29       31   22.504999  21.719999  None  None  -339.119934  -0.034881 2022-04-14 2022-04-19   5 days  None                 1                1
5   417        32       41   22.517000  19.400000  None  None -1299.789242  -0.138429 2022-04-20 2022-05-03  13 days  None                 1                0
6   504        58      291   16.035999  28.680000  None  None  6372.576508   0.788476 2022-05-26 2023-05-02 341 days  None                 1                0",AdaBoost
9,2022-03-04,2025-02-27,1091 days,66.75567423230974,38194.6116924286,56005.273656845085,281.946116924286,423.84895888339946,56.96896343208231,70.33691401592043,36.27973559274906,0.8099440276721219,2.2108389559443946,1.6975460909908084,34.58054809419497,0.5836172618702624,-33.559597429741174,-6.283465804176829,304 days,31 days,19,47.368421052631575,158.99987813966132,-17.11801724974792,7.312952964763619,209 days,37 days,3.7177094482091406,12.304534134203719,0.9936848543577268,0.252539631487851,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  39495.527937     0.294789              NaT
2025-02-24  38279.579725     0.316500              NaT
2025-02-25  37210.129278     0.335596              NaT
2025-02-26  38194.611692     0.318018              NaT
2025-02-27  38194.611692     0.318018         254 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP           PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0    377        11       25   26.507000   23.917000  None  None   -976.430058  -0.097710 2022-03-21 2022-04-08  18 days  None                 1                0
1    475        60       70   18.980000   15.731000  None  None  -1543.274808  -0.171180 2022-05-31 2022-06-14  14 days  None                 1                0
2    441        94      118   16.947001   16.989000  None  None     18.521919   0.002478 2022-07-20 2022-08-23  34 days  None                 1                0
3    582       163      202   12.869000   16.114000  None  None   1888.589933   0.252156 2022-10-26 2022-12-21  56 days  None                 1                1
4    583       203      204   16.094000   15.196000  None  None   -523.533862  -0.055797 2022-12-22 2022-12-23   1 days  None                 0                0
5    544       217      360   16.278000   42.160000  None  None  14079.807983   1.589999 2023-01-13 2023-08-10 209 days  None                 1                0
6    500       369      383   45.866001   44.599998  None  None   -633.001328  -0.027602 2023-08-23 2023-09-13  21 days  None                 1                1
7    485       384      386   45.950001   42.748001  None  None  -1552.969837  -0.069684 2023-09-14 2023-09-18   4 days  None                 1                0
8    458       402      409   45.310001   42.811001  None  None  -1144.542252  -0.055153 2023-10-10 2023-10-19   9 days  None                 1                0
9    433       421      442   45.285000   47.215000  None  None    835.690132   0.042619 2023-11-06 2023-12-06  30 days  None                 1                0
10   422       448      526   48.389999   87.442001  None  None  16479.944824   0.807026 2023-12-14 2024-04-09 117 days  None                 1                0
11   413       545      595   89.389999  121.849998  None  None  13405.979622   0.363128 2024-05-06 2024-07-18  73 days  None                 1                0
12   412       616      628  121.940002  105.410004  None  None  -6810.359497  -0.135558 2024-08-16 2024-09-04  19 days  None                 1                0
13   372       636      637  116.790001  118.169998  None  None    513.358978   0.011816 2024-09-16 2024-09-17   1 days  None                 0                0
14   360       643      687  122.019997  137.699997  None  None   5644.800110   0.128504 2024-09-25 2024-11-26  62 days  None                 1                0
15   342       693      696  145.110001  139.009995  None  None  -2086.202087  -0.042037 2024-12-05 2024-12-10   5 days  None                 1                0
16   349       711      718  136.000000  136.050003  None  None     17.451065   0.000368 2025-01-02 2025-01-14  12 days  None                 1                0
17   329       723      727  144.660004  121.809998  None  None  -7517.652008  -0.157957 2025-01-22 2025-01-28   6 days  None                 1                0
18   293       740      747  136.479996  129.990005  None  None  -1901.567139  -0.047553 2025-02-14 2025-02-26  12 days  None                 1                0",SGD Classifier
