,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades,lag
0,Logistic Regression,0.8537234042553191,"[[264  94]
 [ 16 378]]",2022-03-01,2025-02-27,1094 days,64.36170212765957,14650.022201538088,15296.191009521486,46.50022201538088,45.40441635364488,13.651053842225735,20.681217168205375,9.194410700882184,0.660070136646136,1.1396804952476638,0.6123229673817076,26.846701744545847,0.4328548156584184,-22.29387850760789,-5.053452517130771,316 days,62 days,24,45.83333333333333,29.002818223168504,-7.227740310479891,1.5045643683803345,154 days,29 days,2.0687064452300508,1.7904292869308027,1.0027347647712486,0.22158187361138526,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-01  10000.000000     0.000000              NaT
2022-03-02  10000.000000     0.000000              NaT
2022-03-03  10000.000000     0.000000              NaT
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  15153.272202     0.009343              NaT
2025-02-24  15247.822388     0.003162              NaT
2025-02-25  15244.161606     0.003401              NaT
2025-02-26  14836.682053     0.030041              NaT
2025-02-27  14650.022202     0.042244          63 days

[752 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     61        14       33  163.509995  163.919998  None  None    25.010223   0.002508 2022-03-21 2022-04-18  28 days  None                 1                0
1     59        35       36  168.759995  168.910004  None  None     8.850540   0.000889 2022-04-20 2022-04-21   1 days  None                 0                0
2     70        88      127  143.289993  160.309998  None  None  1191.400299   0.118780 2022-07-07 2022-08-31  55 days  None                 1                0
3     74       165      168  150.089996  148.199997  None  None  -139.859955  -0.012592 2022-10-25 2022-10-28   3 days  None                 1                1
4     72       169      173  153.160004  142.089996  None  None  -797.040527  -0.072277 2022-10-31 2022-11-04   4 days  None                 1                0
5     70       178      185  145.820007  148.130005  None  None   161.699829   0.015841 2022-11-11 2022-11-22  11 days  None                 1                1
6     69       186      190  149.449997  141.399994  None  None  -555.450211  -0.053864 2022-11-23 2022-11-30   7 days  None                 1                1
7     66       191      195  148.210007  142.190002  None  None  -397.320282  -0.040618 2022-12-01 2022-12-07   6 days  None                 1                0
8     70       224      252  135.279999  144.380005  None  None   637.000427   0.067268 2023-01-20 2023-03-02  41 days  None                 1                0
9     65       254      360  153.789993  182.130005  None  None  1842.100754   0.184277 2023-03-06 2023-08-07 154 days  None                 1                0
10    64       377      386  184.940002  176.509995  None  None  -539.520508  -0.045582 2023-08-30 2023-09-13  14 days  None                 1                0
11    64       390      392  177.520004  174.550003  None  None  -190.080078  -0.016731 2023-09-19 2023-09-21   2 days  None                 1                0
12    63       404      414  176.809998  170.910004  None  None  -371.699615  -0.033369 2023-10-09 2023-10-23  14 days  None                 1                0
13    62       423      463  174.240005  184.220001  None  None   618.759735   0.057277 2023-11-03 2024-01-03  61 days  None                 1                0
14    60       474      483  189.330002  183.990005  None  None  -320.399780  -0.028205 2024-01-19 2024-02-01  13 days  None                 1                1
15    62       484      492  179.860001  185.320007  None  None   338.520416   0.030357 2024-02-02 2024-02-14  12 days  None                 1                0
16    66       532      537  174.259995  166.210007  None  None  -531.299194  -0.046195 2024-04-12 2024-04-19   7 days  None                 1                0
17    64       542      609  169.880005  219.149994  None  None  3153.279297   0.290028 2024-04-26 2024-08-02  98 days  None                 1                0
18    64       617      640  220.570007  215.750000  None  None  -308.480469  -0.021853 2024-08-14 2024-09-17  34 days  None                 1                0
19    61       642      675  224.990005  221.800003  None  None  -194.590149  -0.014178 2024-09-19 2024-11-05  47 days  None                 1                0
20    60       678      680  227.169998  224.550003  None  None  -157.199707  -0.011533 2024-11-08 2024-11-12   4 days  None                 1                0
21    59       683      684  226.399994  225.250000  None  None   -67.849640  -0.005079 2024-11-15 2024-11-18   3 days  None                 0                1
22    59       685      720  226.979996  233.529999  None  None   386.450180   0.028857 2024-11-19 2025-01-13  55 days  None                 1                0
23    57       732      733  238.669998  247.190002  None  None   485.640244   0.035698 2025-01-30 2025-01-31   1 days  None                 0                0",15
1,Random Forest,0.8656914893617021,"[[269  89]
 [ 12 382]]",2022-03-01,2025-02-27,1094 days,65.02659574468085,11048.838195800785,12309.278274536133,10.48838195800785,45.40441635364488,3.398841700764743,19.144290507558267,2.32408436970557,0.1775381385600507,0.2607262197322509,0.12501113512252532,-10.521210128924075,0.4627213336097725,-27.188311644666584,-6.674440879425621,458 days,88 days,31,22.58064516129032,31.863605069117497,-7.227740310479891,0.19182171995548725,196 days,22 days,1.221518239409768,0.45101599845200685,0.1690188010250965,0.020992443993291532,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-01  10000.000000     0.000000              NaT
2022-03-02  10000.000000     0.000000              NaT
2022-03-03  10000.000000     0.000000              NaT
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11428.338196     0.071567              NaT
2025-02-24  11499.638336     0.065775              NaT
2025-02-25  11496.877747     0.065999              NaT
2025-02-26  11189.598083     0.090962              NaT
2025-02-27  11048.838196     0.102398         226 days

[752 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     59        16       31  167.990005  167.389999  None  None   -35.400360  -0.003572 2022-03-23 2022-04-13  21 days  None                 1                1
1     58        32       33  170.619995  163.919998  None  None  -388.599823  -0.039269 2022-04-14 2022-04-18   4 days  None                 0                0
2     56        36       38  168.910004  161.119995  None  None  -436.240479  -0.046119 2022-04-21 2022-04-25   4 days  None                 1                0
3     55        46       47  163.850006  156.009995  None  None  -431.200638  -0.047849 2022-05-05 2022-05-06   1 days  None                 0                0
4     59        89      126  145.259995  162.130005  None  None   995.330612   0.116137 2022-07-08 2022-08-30  53 days  None                 1                0
5     60       135      136  159.899994  154.789993  None  None  -306.600037  -0.031957 2022-09-13 2022-09-14   1 days  None                 0                0
6     62       165      168  150.089996  148.199997  None  None  -117.179962  -0.012592 2022-10-25 2022-10-28   3 days  None                 1                1
7     60       169      173  153.160004  142.089996  None  None  -664.200439  -0.072277 2022-10-31 2022-11-04   4 days  None                 1                0
8     57       181      190  149.130005  141.399994  None  None  -440.610626  -0.051834 2022-11-16 2022-11-30  14 days  None                 1                1
9     55       191      195  148.210007  142.190002  None  None  -331.100235  -0.040618 2022-12-01 2022-12-07   6 days  None                 1                0
10    57       222      224  136.820007  135.279999  None  None   -87.780487  -0.011256 2023-01-18 2023-01-20   2 days  None                 1                1
11    56       225      360  138.119995  182.130005  None  None  2464.560547   0.318636 2023-01-23 2023-08-07 196 days  None                 1                0
12    56       376      384  179.699997  180.070007  None  None    20.720581   0.002059 2023-08-29 2023-09-11  13 days  None                 1                0
13    58       403      415  173.800003  173.050003  None  None   -43.500000  -0.004315 2023-10-06 2023-10-24  18 days  None                 1                0
14    58       423      463  174.240005  184.220001  None  None   578.839752   0.057277 2023-11-03 2024-01-03  61 days  None                 1                0
15    56       474      486  189.330002  186.860001  None  None  -138.320068  -0.013046 2024-01-19 2024-02-06  18 days  None                 1                1
16    55       487      493  190.639999  183.550003  None  None  -389.949799  -0.037190 2024-02-07 2024-02-15   8 days  None                 1                0
17    57       517      518  177.050003  171.759995  None  None  -301.530487  -0.029879 2024-03-21 2024-03-22   1 days  None                 0                0
18    57       522      523  171.750000  171.190002  None  None   -31.919861  -0.003261 2024-03-28 2024-04-01   4 days  None                 0                0
19    56       532      535  174.259995  169.610001  None  None  -260.399658  -0.026684 2024-04-12 2024-04-17   5 days  None                 1                0
20    56       542      543  169.880005  173.369995  None  None   195.439453   0.020544 2024-04-26 2024-04-29   3 days  None                 0                1
21    56       544      546  173.330002  172.509995  None  None   -45.920410  -0.004731 2024-04-30 2024-05-02   2 days  None                 1                1
22    52       547      604  186.649994  218.699997  None  None  1666.600159   0.171712 2024-05-03 2024-07-26  84 days  None                 1                0
23    52       606      611  219.190002  205.300003  None  None  -722.279968  -0.063370 2024-07-30 2024-08-06   7 days  None                 1                0
24    49       615      640  216.070007  215.750000  None  None   -15.680359  -0.001481 2024-08-12 2024-09-17  36 days  None                 1                0
25    46       643      674  229.970001  220.990005  None  None  -413.079803  -0.039049 2024-09-20 2024-11-04  45 days  None                 1                0
26    45       678      679  227.169998  225.000000  None  None   -97.649918  -0.009552 2024-11-08 2024-11-11   3 days  None                 0                0
27    45       684      716  225.250000  244.309998  None  None   857.699890   0.084617 2024-11-18 2025-01-06  49 days  None                 1                1
28    45       717      718  242.979996  241.919998  None  None   -47.699890  -0.004362 2025-01-07 2025-01-08   1 days  None                 0                0
29    47       731      736  234.119995  228.529999  None  None  -262.729828  -0.023877 2025-01-29 2025-02-05   7 days  None                 1                0
30    46       738      739  232.600006  229.570007  None  None  -139.379944  -0.013027 2025-02-07 2025-02-10   3 days  None                 0                1",15
2,XGBoost,0.8829787234042553,"[[299  59]
 [ 29 365]]",2022-03-01,2025-02-27,1094 days,57.579787234042556,11630.549392700199,14215.9994506836,16.30549392700199,45.40441635364488,5.192083183806484,17.966534214649155,3.540638567840504,0.2889863521687493,0.4384576105898456,0.2064955062075106,-1.5767676712270102,0.39384410227736544,-25.14380714217034,-4.695619660945363,317 days,58 days,19,36.84210526315789,33.11649987799215,-7.227740310479891,0.8932108996005494,201 days,33 days,1.585935528282691,1.2489268348744567,0.47602729081243317,0.10757339578537456,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-01  10000.000000     0.000000              NaT
2022-03-02  10000.000000     0.000000              NaT
2022-03-03  10000.000000     0.000000              NaT
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12026.549393     0.154013              NaT
2025-02-24  12100.949539     0.148780              NaT
2025-02-25  12098.068924     0.148982              NaT
2025-02-26  11777.429276     0.171537              NaT
2025-02-27  11630.549393     0.181869         226 days

[752 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     59        16       34  167.990005  165.020004  None  None  -175.230072  -0.017680 2022-03-23 2022-04-19  27 days  None                 1                0
1     67        89      127  145.259995  160.309998  None  None  1008.350204   0.103607 2022-07-08 2022-08-31  54 days  None                 1                1
2     69       128      130  156.639999  156.470001  None  None   -11.729874  -0.001085 2022-09-01 2022-09-06   5 days  None                 1                0
3     67       135      136  159.899994  154.789993  None  None  -342.370041  -0.031957 2022-09-13 2022-09-14   1 days  None                 0                0
4     69       166      167  150.960007  148.070007  None  None  -199.409958  -0.019144 2022-10-26 2022-10-27   1 days  None                 0                0
5     67       169      173  153.160004  142.089996  None  None  -741.690491  -0.072277 2022-10-31 2022-11-04   4 days  None                 1                0
6     62       183      190  152.309998  141.399994  None  None  -676.420227  -0.071630 2022-11-18 2022-11-30  12 days  None                 1                0
7     60       192      194  145.960007  147.070007  None  None    66.600037   0.007605 2022-12-02 2022-12-06   4 days  None                 1                0
8     65       222      360  136.820007  182.130005  None  None  2945.149841   0.331165 2023-01-18 2023-08-07 201 days  None                 1                0
9     64       377      383  184.940002  178.350006  None  None  -421.759766  -0.035633 2023-08-30 2023-09-08   9 days  None                 1                0
10    63       407      409  180.070007  176.750000  None  None  -209.160461  -0.018437 2023-10-12 2023-10-16   4 days  None                 1                0
11    64       423      424  174.240005  176.380005  None  None   136.959961   0.012282 2023-11-03 2023-11-06   3 days  None                 0                1
12    63       425      464  179.179993  182.149994  None  None   187.110077   0.016576 2023-11-07 2024-01-04  58 days  None                 1                0
13    60       475      483  192.300003  183.990005  None  None  -498.599854  -0.043214 2024-01-22 2024-02-01  10 days  None                 1                0
14    60       548      611  182.350006  205.300003  None  None  1376.999817   0.125857 2024-05-06 2024-08-06  92 days  None                 1                0
15    55       619      640  223.919998  215.750000  None  None  -449.349899  -0.036486 2024-08-16 2024-09-17  32 days  None                 1                0
16    52       643      675  229.970001  221.800003  None  None  -424.839905  -0.035526 2024-09-20 2024-11-05  46 days  None                 1                0
17    49       689      718  231.460007  241.919998  None  None   512.539581   0.045191 2024-11-25 2025-01-08  44 days  None                 1                1
18    50       719      721  240.009995  234.750000  None  None  -262.999725  -0.021916 2025-01-10 2025-01-14   4 days  None                 1                0",15
3,SVM,0.8617021276595744,"[[269  89]
 [ 15 379]]",2022-03-01,2025-02-27,1094 days,64.09574468085107,11649.788787841806,15360.519027709963,16.497887878418062,45.40441635364488,5.250363011476922,20.388782207427404,3.580066950130356,0.2575123397788944,0.3923090063476142,0.21074383549566233,-5.284916428398958,0.47975078320918413,-24.913483230141686,-4.704287169833529,317 days,55 days,25,36.0,18.42773446511041,-5.330135382234246,0.6089261935986912,154 days,27 days,1.4438126973830543,0.7873628015833343,0.4745551722028677,0.08548314059698409,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-01  10000.000000     0.000000              NaT
2022-03-02  10000.000000     0.000000              NaT
2022-03-03  10000.000000     0.000000              NaT
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12054.038788     0.215258              NaT
2025-02-24  12129.988937     0.210314              NaT
2025-02-25  12127.048309     0.210505              NaT
2025-02-26  11799.728668     0.231814              NaT
2025-02-27  11649.788788     0.241576         226 days

[752 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     61        14       33  163.509995  163.919998  None  None    25.010223   0.002508 2022-03-21 2022-04-18  28 days  None                 1                0
1     69        88      127  143.289993  160.309998  None  None  1174.380295   0.118780 2022-07-07 2022-08-31  55 days  None                 1                0
2     74       165      173  150.089996  142.089996  None  None  -592.000000  -0.053301 2022-10-25 2022-11-04  10 days  None                 1                0
3     72       178      190  145.820007  141.399994  None  None  -318.240967  -0.030311 2022-11-11 2022-11-30  19 days  None                 1                1
4     69       191      195  148.210007  142.190002  None  None  -415.380295  -0.040618 2022-12-01 2022-12-07   6 days  None                 1                0
5     73       223      252  134.080002  144.380005  None  None   751.900223   0.076820 2023-01-19 2023-03-02  42 days  None                 1                0
6     69       254      360  153.789993  182.130005  None  None  1955.460800   0.184277 2023-03-06 2023-08-07 154 days  None                 1                0
7     68       377      386  184.940002  176.509995  None  None  -573.240540  -0.045582 2023-08-30 2023-09-13  14 days  None                 1                0
8     67       390      392  177.520004  174.550003  None  None  -198.990082  -0.016731 2023-09-19 2023-09-21   2 days  None                 1                0
9     66       405      412  178.100006  176.039993  None  None  -135.960846  -0.011567 2023-10-10 2023-10-19   9 days  None                 1                0
10    66       422      463  175.520004  184.220001  None  None   574.199799   0.049567 2023-11-02 2024-01-03  62 days  None                 1                0
11    64       474      483  189.330002  183.990005  None  None  -341.759766  -0.028205 2024-01-19 2024-02-01  13 days  None                 1                1
12    66       484      485  179.860001  188.149994  None  None   547.139557   0.046091 2024-02-02 2024-02-05   3 days  None                 0                1
13    66       486      492  186.860001  185.320007  None  None  -101.639557  -0.008241 2024-02-06 2024-02-14   8 days  None                 1                0
14    69       517      518  177.050003  171.759995  None  None  -365.010590  -0.029879 2024-03-21 2024-03-22   1 days  None                 0                0
15    68       533      537  175.360001  166.210007  None  None  -622.199585  -0.052178 2024-04-15 2024-04-19   4 days  None                 1                0
16    65       544      610  173.330002  199.089996  None  None  1674.399643   0.148618 2024-04-30 2024-08-05  97 days  None                 1                0
17    59       617      640  220.570007  215.750000  None  None  -284.380432  -0.021853 2024-08-14 2024-09-17  34 days  None                 1                0
18    55       643      674  229.970001  220.990005  None  None  -493.899765  -0.039049 2024-09-20 2024-11-04  45 days  None                 1                0
19    53       678      680  227.169998  224.550003  None  None  -138.859741  -0.011533 2024-11-08 2024-11-12   4 days  None                 1                0
20    53       683      684  226.399994  225.250000  None  None   -60.949677  -0.005079 2024-11-15 2024-11-18   3 days  None                 0                1
21    53       685      688  226.979996  228.059998  None  None    57.240097   0.004758 2024-11-19 2024-11-22   3 days  None                 1                1
22    52       689      720  231.460007  233.529999  None  None   107.639587   0.008943 2024-11-25 2025-01-13  49 days  None                 1                0
23    51       732      734  238.669998  229.990005  None  None  -442.679626  -0.036368 2025-01-30 2025-02-03   4 days  None                 1                0
24    50       738      739  232.600006  229.570007  None  None  -151.499939  -0.013027 2025-02-07 2025-02-10   3 days  None                 0                0",15
4,Naive Bayes,0.8404255319148937,"[[249 109]
 [ 11 383]]",2022-03-01,2025-02-27,1094 days,67.2872340425532,11746.15927124024,13648.54803466797,17.4615927124024,45.40441635364488,5.541328686592872,21.828266556973645,3.776813617366437,0.2538602262405734,0.38882243320803767,0.2155796634471288,-8.266042038351731,0.5666328700355339,-25.704320147767046,-6.358437762949108,429 days,75 days,26,30.76923076923077,36.09785965519736,-11.187451431954454,0.5207548422994535,207 days,28 days,1.4135366462254577,0.8910730633512661,0.34539674480576077,0.06334449067279987,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-01  10000.000000     0.000000              NaT
2022-03-02  10000.000000     0.000000              NaT
2022-03-03  10000.000000     0.000000              NaT
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12150.409271     0.109765              NaT
2025-02-24  12226.359421     0.104201              NaT
2025-02-25  12223.418793     0.104416              NaT
2025-02-26  11896.099152     0.128398              NaT
2025-02-27  11746.159271     0.139384         226 days

[752 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     61        14       33  163.509995  163.919998  None  None    25.010223   0.002508 2022-03-21 2022-04-18  28 days  None                 1                0
1     60        37       38  166.460007  161.119995  None  None  -320.400696  -0.032080 2022-04-22 2022-04-25   3 days  None                 0                0
2     61        43       44  156.710007  158.149994  None  None    87.839218   0.009189 2022-05-02 2022-05-03   1 days  None                 0                0
3     59        46       47  163.850006  156.009995  None  None  -462.560684  -0.047849 2022-05-05 2022-05-06   1 days  None                 0                0
4     62        64       73  149.899994  133.130005  None  None -1039.739319  -0.111875 2022-06-01 2022-06-14  13 days  None                 1                0
5     58        87      129  141.350006  159.750000  None  None  1067.199646   0.130173 2022-07-06 2022-09-02  58 days  None                 1                0
6     58       135      136  159.899994  154.789993  None  None  -296.380035  -0.031957 2022-09-13 2022-09-14   1 days  None                 0                0
7     57       141      142  157.339996  152.380005  None  None  -282.719513  -0.031524 2022-09-21 2022-09-22   1 days  None                 0                0
8     61       162      173  143.020004  142.089996  None  None   -56.730484  -0.006503 2022-10-20 2022-11-04  15 days  None                 1                0
9     58       179      193  148.970001  147.770004  None  None   -69.599823  -0.008055 2022-11-14 2022-12-05  21 days  None                 1                0
10    59       200      202  145.350006  136.690002  None  None  -510.940216  -0.059580 2022-12-14 2022-12-16   2 days  None                 1                0
11    61       220      361  132.029999  179.690002  None  None  2907.260223   0.360979 2023-01-13 2023-08-08 207 days  None                 1                0
12    61       376      385  179.699997  179.490005  None  None   -12.809479  -0.001169 2023-08-29 2023-09-12  14 days  None                 1                0
13    62       404      414  176.809998  170.910004  None  None  -365.799622  -0.033369 2023-10-09 2023-10-23  14 days  None                 1                0
14    61       423      464  174.240005  182.149994  None  None   482.509293   0.045397 2023-11-03 2024-01-04  62 days  None                 1                0
15    58       474      484  189.330002  179.860001  None  None  -549.260071  -0.050018 2024-01-19 2024-02-02  14 days  None                 1                0
16    59       517      518  177.050003  171.759995  None  None  -312.110504  -0.029879 2024-03-21 2024-03-22   1 days  None                 0                0
17    60       528      529  169.029999  168.699997  None  None   -19.800110  -0.001952 2024-04-08 2024-04-09   1 days  None                 0                1
18    60       530      531  168.800003  168.339996  None  None   -27.600403  -0.002725 2024-04-10 2024-04-11   1 days  None                 0                1
19    58       532      536  174.259995  168.029999  None  None  -361.339752  -0.035751 2024-04-12 2024-04-18   6 days  None                 1                0
20    58       542      611  169.880005  205.300003  None  None  2054.359894   0.208500 2024-04-26 2024-08-06 102 days  None                 1                0
21    54       616      636  219.009995  221.460007  None  None   132.300659   0.011187 2024-08-13 2024-09-11  29 days  None                 1                0
22    52       643      674  229.970001  220.990005  None  None  -466.959778  -0.039049 2024-09-20 2024-11-04  45 days  None                 1                0
23    50       686      720  228.059998  233.529999  None  None   273.500061   0.023985 2024-11-20 2025-01-13  54 days  None                 1                0
24    50       731      736  234.119995  228.529999  None  None  -279.499817  -0.023877 2025-01-29 2025-02-05   7 days  None                 1                0
25    49       738      739  232.600006  229.570007  None  None  -148.469940  -0.013027 2025-02-07 2025-02-10   3 days  None                 0                0",15
5,Gradient Boosting,0.8723404255319149,"[[291  67]
 [ 29 365]]",2022-03-01,2025-02-27,1094 days,58.909574468085104,13682.406692504888,14374.387039184572,36.82406692504888,45.40441635364488,11.078222447315934,18.737152110469673,7.489160201388612,0.5912436629644378,0.9759110388798089,0.5522752164407937,20.148496942457257,0.36726757707244434,-20.059242416690203,-4.210962443231265,317 days,58 days,21,47.61904761904761,17.608429035217643,-7.227740310479891,1.5851842041511466,156 days,30 days,2.240646742924465,1.7897322825701476,1.1846940672488628,0.255163120242877,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-01  10000.000000     0.000000              NaT
2022-03-02  10000.000000     0.000000              NaT
2022-03-03  10000.000000     0.000000              NaT
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  14152.656693     0.015425              NaT
2025-02-24  14241.006866     0.009279              NaT
2025-02-25  14237.586136     0.009517              NaT
2025-02-26  13856.826553     0.036006              NaT
2025-02-27  13682.406693     0.048140         226 days

[752 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     59        16       30  167.990005  168.020004  None  None     1.769928   0.000179 2022-03-23 2022-04-12  20 days  None                 1                1
1     59        31       33  167.389999  163.919998  None  None  -204.730072  -0.020730 2022-04-13 2022-04-18   5 days  None                 1                0
2     67        90      126  145.669998  162.130005  None  None  1102.820450   0.112995 2022-07-11 2022-08-30  50 days  None                 1                0
3     71       169      173  153.160004  142.089996  None  None  -785.970520  -0.072277 2022-10-31 2022-11-04   4 days  None                 1                0
4     66       183      190  152.309998  141.399994  None  None  -720.060242  -0.071630 2022-11-18 2022-11-30  12 days  None                 1                0
5     68       225      253  138.119995  148.039993  None  None   674.559875   0.071822 2023-01-23 2023-03-03  39 days  None                 1                1
6     65       254      362  153.789993  180.869995  None  None  1760.200119   0.176084 2023-03-06 2023-08-09 156 days  None                 1                0
7     65       375      376  180.089996  179.699997  None  None   -25.349960  -0.002166 2023-08-28 2023-08-29   1 days  None                 0                1
8     63       377      386  184.940002  176.509995  None  None  -531.090500  -0.045582 2023-08-30 2023-09-13  14 days  None                 1                0
9     63       405      406  178.100006  178.199997  None  None     6.299423   0.000561 2023-10-10 2023-10-11   1 days  None                 0                1
10    62       407      412  180.070007  176.039993  None  None  -249.860870  -0.022380 2023-10-12 2023-10-19   7 days  None                 1                0
11    63       423      464  174.240005  182.149994  None  None   498.329269   0.045397 2023-11-03 2024-01-04  62 days  None                 1                0
12    60       474      485  189.330002  188.149994  None  None   -70.800476  -0.006233 2024-01-19 2024-02-05  17 days  None                 1                0
13    67       542      545  169.880005  169.580002  None  None   -20.100204  -0.001766 2024-04-26 2024-05-01   5 days  None                 1                0
14    61       547      605  186.649994  216.960007  None  None  1848.910782   0.162390 2024-05-03 2024-07-29  87 days  None                 1                0
15    59       608      609  224.369995  219.149994  None  None  -307.980072  -0.023265 2024-08-01 2024-08-02   1 days  None                 0                0
16    58       617      641  220.570007  217.550003  None  None  -175.160248  -0.013692 2024-08-14 2024-09-18  35 days  None                 1                0
17    55       643      677  229.970001  224.630005  None  None  -293.699799  -0.023220 2024-09-20 2024-11-07  48 days  None                 1                0
18    55       680      683  224.550003  226.399994  None  None   101.749496   0.008239 2024-11-12 2024-11-15   3 days  None                 1                0
19    55       686      717  228.059998  242.979996  None  None   820.599899   0.065421 2024-11-20 2025-01-07  48 days  None                 1                0
20    56       732      733  238.669998  247.190002  None  None   477.120239   0.035698 2025-01-30 2025-01-31   1 days  None                 0                0",15
