,,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
normal,0,Logistic Regression,0.8798397863818425,"[[367  55]
 [ 35 292]]",2022-03-04 00:00:00,2025-02-27 00:00:00,1091 days 00:00:00,49.66622162883845,13451.115371704098,19330.460968017578,34.511153717040976,-8.209575892662341,10.489383097859184,37.57293341574271,7.087970587594783,0.27917391974149747,0.4889557066703991,0.314742092239469,38.025182155698175,0.4280401916739711,-33.32691545393433,-7.7605957431861174,357 days 00:00:00,63 days 00:00:00,26,38.46153846153847,64.36643057897538,-14.518008921403869,1.1437770587939378,106 days 00:00:00,20 days 00:00:00,1.7499053082726026,1.930030689299563,0.4344288707175049,0.10993417352079549,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10263.840118     0.000000              NaT
2022-03-09  10543.200592     0.000000              NaT
2022-03-10  10543.200592     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13451.115372     0.304149              NaT
2025-02-24  13451.115372     0.304149              NaT
2025-02-25  13451.115372     0.304149              NaT
2025-02-26  13451.115372     0.304149              NaT
2025-02-27  13451.115372     0.304149         357 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     97         2        3  102.809998  108.410004  None  None   543.200592   0.054469 2022-03-08 2022-03-09   1 days  None                 0                0
1     87        15       25  119.919998  102.510002  None  None -1514.669655  -0.145180 2022-03-25 2022-04-08  14 days  None                 1                0
2     98        55       71   91.660004   87.900002  None  None  -368.480209  -0.041021 2022-05-23 2022-06-15  23 days  None                 1                0
3     96        95      123   89.599998   90.059998  None  None    44.159912   0.005134 2022-07-21 2022-08-30  40 days  None                 1                0
4    125       175      199   69.580002   66.250000  None  None  -416.250229  -0.047859 2022-11-11 2022-12-16  35 days  None                 1                0
5    118       217      221   69.839996   68.010002  None  None  -215.939316  -0.026203 2023-01-13 2023-01-20   7 days  None                 1                1
6    111       222      282   72.220001   88.510002  None  None  1808.190102   0.225561 2023-01-23 2023-04-19  86 days  None                 1                0
7    104       296      327   94.889999  109.309998  None  None  1499.679810   0.151965 2023-05-09 2023-06-23  45 days  None                 1                0
8     98       342      345  115.949997  114.959999  None  None   -97.019791  -0.008538 2023-07-17 2023-07-20   3 days  None                 1                0
9     99       351      352  113.379997  114.160004  None  None    77.220634   0.006880 2023-07-28 2023-07-31   3 days  None                 0                1
10    99       353      364  114.260002  110.089996  None  None  -412.830574  -0.036496 2023-08-01 2023-08-16  15 days  None                 1                0
11   103       401      409  106.010002  103.809998  None  None  -226.600471  -0.020753 2023-10-09 2023-10-19  10 days  None                 1                0
12   106       411      412  100.809998  100.970001  None  None    16.960388   0.001587 2023-10-23 2023-10-24   1 days  None                 0                0
13    99       419      491  107.959999  177.449997  None  None  6879.509789   0.643664 2023-11-02 2024-02-16 106 days  None                 1                1
14   102       492      497  171.139999  175.919998  None  None   487.559875   0.027930 2024-02-20 2024-02-27   7 days  None                 1                0
15    91       500      512  197.910004  183.160004  None  None -1342.250000  -0.074529 2024-03-01 2024-03-19  18 days  None                 1                0
16   101       555      575  165.550003  156.990005  None  None  -864.559753  -0.051706 2024-05-20 2024-06-18  29 days  None                 1                0
17    90       587      595  174.899994  163.410004  None  None -1034.099121  -0.065695 2024-07-08 2024-07-18  10 days  None                 1                0
18    93       620      621  158.869995  153.600006  None  None  -490.108978  -0.033172 2024-08-22 2024-08-23   1 days  None                 0                1
19    92       622      623  154.699997  150.130005  None  None  -420.439270  -0.029541 2024-08-26 2024-08-27   1 days  None                 0                1
20    93       624      626  149.399994  147.520004  None  None  -174.839035  -0.012584 2024-08-28 2024-08-30   2 days  None                 1                1
21    94       627      628  146.410004  140.509995  None  None  -554.600861  -0.040298 2024-09-03 2024-09-04   1 days  None                 0                0
22    89       634      637  148.429993  153.550003  None  None   455.680923   0.034494 2024-09-12 2024-09-17   5 days  None                 1                1
23    90       638      639  150.899994  153.809998  None  None   261.900330   0.019284 2024-09-18 2024-09-19   1 days  None                 0                1
24    89       640      661  156.000000  155.759995  None  None   -21.360489  -0.001538 2024-09-20 2024-10-21  31 days  None                 1                0
25    90       668      669  153.009995  147.800003  None  None  -468.899231  -0.034050 2024-10-30 2024-10-31   1 days  None                 0                0"
normal,1,Random Forest,0.7476635514018691,"[[372  50]
 [139 188]]",2022-03-04 00:00:00,2025-02-27 00:00:00,1091 days 00:00:00,34.57943925233645,9396.99130249023,11856.350914001461,-6.030086975097692,-8.209575892662341,-2.0708177452962717,28.037265364001552,-1.4263271897290486,-0.0738594766076972,-0.11318921529486185,-0.06325522764265645,-3.6025565444893917,0.2956949862389371,-32.73749573702911,-18.602599514167803,422 days 00:00:00,147 days 00:00:00,21,33.33333333333333,47.24689635751966,-14.663669431139748,-0.2906715207406263,74 days 00:00:00,17 days 00:00:00,1.1005814080354843,0.39752726646697145,-0.1221053212915168,-0.027338847154373458,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9653.641037     0.185783              NaT
2025-02-24   9416.131409     0.205815              NaT
2025-02-25   9396.991302     0.207430              NaT
2025-02-26   9396.991302     0.207430              NaT
2025-02-27   9396.991302     0.207430          52 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     86        12       14  115.430000  114.959999  None  None   -40.420105  -0.004072 2022-03-22 2022-03-24   2 days  None                 1                1
1     83        15       21  119.919998  109.970001  None  None  -825.849747  -0.082972 2022-03-25 2022-04-04  10 days  None                 1                0
2     91        52       53  100.000000   96.690002  None  None  -301.209778  -0.033100 2022-05-18 2022-05-19   1 days  None                 0                0
3     86        60       70  102.430000   87.410004  None  None -1291.719711  -0.146637 2022-05-31 2022-06-14  14 days  None                 1                0
4     86        98      122   87.000000   90.050003  None  None   262.300262   0.035058 2022-07-26 2022-08-29  34 days  None                 1                0
5    103       176      193   75.220001   70.139999  None  None  -523.240189  -0.067535 2022-11-14 2022-12-08  24 days  None                 1                0
6    104       217      243   69.839996   76.930000  None  None   737.360413   0.101518 2023-01-13 2023-02-22  40 days  None                 1                0
7     97       251      282   82.029999   88.510002  None  None   628.560326   0.078996 2023-03-06 2023-04-19  44 days  None                 1                0
8     89       297      326   96.419998  112.239998  None  None  1407.979973   0.164074 2023-05-10 2023-06-22  43 days  None                 1                0
9     87       333      339  115.160004  112.889999  None  None  -197.490372  -0.019712 2023-07-03 2023-07-12   9 days  None                 1                1
10    85       340      348  115.760002  111.139999  None  None  -392.700233  -0.039910 2023-07-13 2023-07-25  12 days  None                 1                0
11    79       354      355  119.489998  108.949997  None  None  -832.660072  -0.088208 2023-08-02 2023-08-03   1 days  None                 0                0
12    75       358      359  114.940002  112.889999  None  None  -153.750229  -0.017835 2023-08-08 2023-08-09   1 days  None                 0                0
13    77       403      411  109.139999  100.809998  None  None  -641.410141  -0.076324 2023-10-11 2023-10-23  12 days  None                 1                0
14    69       421      471  112.599998  165.800003  None  None  3670.800316   0.472469 2023-11-06 2024-01-19  74 days  None                 1                0
15    66       481      482  173.789993  179.089996  None  None   349.800201   0.030497 2024-02-02 2024-02-05   3 days  None                 0                0
16    90       714      717  130.509995  115.279999  None  None -1370.699615  -0.116696 2025-01-07 2025-01-13   6 days  None                 1                0
17    87       720      727  120.239998  115.180000  None  None  -440.219788  -0.042082 2025-01-16 2025-01-28  12 days  None                 1                0
18    84       729      731  118.529999  113.879997  None  None  -390.600128  -0.039231 2025-01-30 2025-02-03   4 days  None                 1                0
19    89       733      734  107.610001  110.930000  None  None   295.479973   0.030852 2025-02-05 2025-02-06   1 days  None                 0                0
20    87       742      746  114.250000  107.889999  None  None  -553.320053  -0.055667 2025-02-19 2025-02-25   6 days  None                 1                0"
normal,2,XGBoost,0.8664886515353805,"[[346  76]
 [ 24 303]]",2022-03-04 00:00:00,2025-02-27 00:00:00,1091 days 00:00:00,53.80507343124166,10972.690589904782,14800.21047210693,9.726905899047814,-8.209575892662341,3.172343903857189,37.24703415805675,2.1672156502399176,0.08517037599276861,0.13704509676341595,0.08371804242046857,13.542826372210184,0.4648133500505198,-37.89319257997329,-14.505642700972887,359 days 00:00:00,118 days 00:00:00,24,33.33333333333333,72.2582463854895,-14.663669431139748,0.37324575895778533,140 days 00:00:00,24 days 00:00:00,1.3627355065500584,1.502764233882141,0.14261736205740677,0.030203202921332606,MyStrategy,"                 Equity  DrawdownPct DrawdownDuration
Date                                                 
2022-03-04  10000.00000     0.000000              NaT
2022-03-07  10000.00000     0.000000              NaT
2022-03-08  10000.00000     0.000000              NaT
2022-03-09  10000.00000     0.000000              NaT
2022-03-10  10000.00000     0.000000              NaT
...                 ...          ...              ...
2025-02-21  10972.69059     0.258613              NaT
2025-02-24  10972.69059     0.258613              NaT
2025-02-25  10972.69059     0.258613              NaT
2025-02-26  10972.69059     0.258613              NaT
2025-02-27  10972.69059     0.258613         357 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     81        17       21  122.279999  109.970001  None  None  -997.109802  -0.100671 2022-03-29 2022-04-04   6 days  None                 1                0
1     90        52       53  100.000000   96.690002  None  None  -297.899780  -0.033100 2022-05-18 2022-05-19   1 days  None                 0                0
2     84        60       70  102.430000   87.410004  None  None -1261.679718  -0.146637 2022-05-31 2022-06-14  14 days  None                 1                0
3     83        95       97   89.599998   86.570000  None  None  -251.489899  -0.033817 2022-07-21 2022-07-25   4 days  None                 1                1
4     82        98      123   87.000000   90.059998  None  None   250.919800   0.035172 2022-07-26 2022-08-30  35 days  None                 1                0
5    106       175      199   69.580002   66.250000  None  None  -352.980194  -0.047859 2022-11-11 2022-12-16  35 days  None                 1                0
6    101       217      285   69.839996   88.110001  None  None  1845.270432   0.261598 2023-01-13 2023-04-24 101 days  None                 1                0
7     94       296      328   94.889999  110.949997  None  None  1509.639771   0.169249 2023-05-09 2023-06-26  48 days  None                 1                0
8     96       330      339  108.209999  112.889999  None  None   449.280029   0.043249 2023-06-28 2023-07-12  14 days  None                 1                1
9     94       340      348  115.760002  111.139999  None  None  -434.280258  -0.039910 2023-07-13 2023-07-25  12 days  None                 1                0
10    87       354      355  119.489998  108.949997  None  None  -916.980080  -0.088208 2023-08-02 2023-08-03   1 days  None                 0                0
11    82       357      360  116.360001  111.300003  None  None  -414.919800  -0.043486 2023-08-07 2023-08-10   3 days  None                 1                1
12    83       361      363  108.849998  111.989998  None  None   260.619949   0.028847 2023-08-11 2023-08-15   4 days  None                 1                0
13    91       366      368  102.400002  109.400002  None  None   637.000000   0.068359 2023-08-18 2023-08-22   4 days  None                 1                0
14    90       370      371  111.059998  101.169998  None  None  -890.099945  -0.089051 2023-08-24 2023-08-25   1 days  None                 0                0
15    86       379      390  106.139999   96.919998  None  None  -792.920105  -0.086866 2023-09-07 2023-09-22  15 days  None                 1                0
16    78       401      414  106.010002   95.989998  None  None  -781.560333  -0.094519 2023-10-09 2023-10-26  17 days  None                 1                0
17    70       419      514  107.959999  185.970001  None  None  5460.700150   0.722582 2023-11-02 2024-03-21 140 days  None                 1                0
18    78       555      574  165.550003  158.000000  None  None  -588.900238  -0.045606 2024-05-20 2024-06-17  28 days  None                 1                0
19    79       581      583  157.179993  161.250000  None  None   321.530579   0.025894 2024-06-27 2024-07-01   4 days  None                 1                0
20    77       585      595  164.199997  163.410004  None  None   -60.829483  -0.004811 2024-07-03 2024-07-18  15 days  None                 1                0
21    81       618      628  156.490005  140.509995  None  None -1294.380890  -0.102115 2024-08-20 2024-09-04  15 days  None                 1                0
22    74       637      663  153.550003  153.000000  None  None   -40.700226  -0.003582 2024-09-17 2024-10-23  36 days  None                 1                0
23    74       668      669  153.009995  147.800003  None  None  -385.539368  -0.034050 2024-10-30 2024-10-31   1 days  None                 0                0"
normal,3,SVM,0.8664886515353805,"[[358  64]
 [ 36 291]]",2022-03-04 00:00:00,2025-02-27 00:00:00,1091 days 00:00:00,52.46995994659546,9769.154479980461,14102.242523193352,-2.308455200195385,-8.209575892662341,-0.7827023344717521,34.38282515171812,-0.5380070751101029,-0.022764340365225635,-0.03495304567469099,-0.023346180249582363,1.376432857397813,0.44885242621201954,-33.525926986953415,-18.90877846170321,442 days 00:00:00,180 days 00:00:00,39,38.46153846153847,25.018278641688863,-17.80999755859375,-0.05605713905432186,87 days 00:00:00,14 days 00:00:00,1.1115310240337826,0.32027189695454217,-0.04259699772512653,-0.007743457873607085,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10263.840118     0.000000              NaT
2022-03-09  10799.280533     0.000000              NaT
2022-03-10  10589.760178     0.019401              NaT
...                  ...          ...              ...
2025-02-21   9769.154480     0.307262              NaT
2025-02-24   9769.154480     0.307262              NaT
2025-02-25   9769.154480     0.307262              NaT
2025-02-26   9769.154480     0.307262              NaT
2025-02-27   9769.154480     0.307262         357 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     97         2        4  102.809998  108.889999  None  None   589.760178   0.059138 2022-03-08 2022-03-10   2 days  None                 1                1
1     97         5        6  108.129997  102.989998  None  None  -498.579941  -0.047535 2022-03-11 2022-03-14   3 days  None                 0                0
2     84        15       22  119.919998  109.690002  None  None  -859.319641  -0.085307 2022-03-25 2022-04-05  11 days  None                 1                1
3     88        23       25  104.449997  102.510002  None  None  -170.719543  -0.018573 2022-04-06 2022-04-08   2 days  None                 1                0
4    104        48       50   86.599998   93.860001  None  None   755.040222   0.083834 2022-05-12 2022-05-16   4 days  None                 1                0
5     98        52       73  100.000000   82.190002  None  None -1745.379761  -0.178100 2022-05-18 2022-06-17  30 days  None                 1                0
6     90        95      124   89.599998   86.279999  None  None  -298.799973  -0.037054 2022-07-21 2022-08-31  41 days  None                 1                0
7    111       175      199   69.580002   66.250000  None  None  -369.630203  -0.047859 2022-11-11 2022-12-16  35 days  None                 1                0
8    105       217      221   69.839996   68.010002  None  None  -192.149391  -0.026203 2023-01-13 2023-01-20   7 days  None                 1                1
9     99       222      283   72.220001   88.830002  None  None  1644.390060   0.229992 2023-01-23 2023-04-20  87 days  None                 1                0
10    93       296      328   94.889999  110.949997  None  None  1493.579773   0.169249 2023-05-09 2023-06-26  48 days  None                 1                0
11    89       342      345  115.949997  114.959999  None  None   -88.109810  -0.008538 2023-07-17 2023-07-20   3 days  None                 1                0
12    91       350      352  111.790001  114.160004  None  None   215.670250   0.021200 2023-07-27 2023-07-31   4 days  None                 1                1
13    91       353      356  114.260002  114.480003  None  None    20.020111   0.001925 2023-08-01 2023-08-04   3 days  None                 1                1
14    90       357      362  116.360001  106.750000  None  None  -864.900055  -0.082589 2023-08-07 2023-08-14   7 days  None                 1                1
15    85       363      364  111.989998  110.089996  None  None  -161.500130  -0.016966 2023-08-15 2023-08-16   1 days  None                 0                0
16    87       384      385  108.430000  106.070000  None  None  -205.320053  -0.021765 2023-09-14 2023-09-15   1 days  None                 0                0
17    87       401      402  106.010002  107.489998  None  None   128.759628   0.013961 2023-10-09 2023-10-10   1 days  None                 0                1
18    86       403      409  109.139999  103.809998  None  None  -458.380157  -0.048836 2023-10-11 2023-10-19   8 days  None                 1                0
19    88       411      412  100.809998  100.970001  None  None    14.080322   0.001587 2023-10-23 2023-10-24   1 days  None                 0                1
20    89       413      414  100.419998   95.989998  None  None  -394.270027  -0.044115 2023-10-25 2023-10-26   1 days  None                 0                0
21    79       419      461  107.959999  134.300003  None  None  2080.860313   0.243979 2023-11-02 2024-01-04  63 days  None                 1                1
22    77       462      486  136.779999  171.000000  None  None  2634.940094   0.250183 2024-01-05 2024-02-09  35 days  None                 1                1
23    76       487      490  172.679993  179.139999  None  None   490.960510   0.037410 2024-02-12 2024-02-15   3 days  None                 1                0
24    80       492      494  171.139999  173.199997  None  None   164.799805   0.012037 2024-02-20 2024-02-22   2 days  None                 1                1
25    76       495      496  181.860001  178.779999  None  None  -234.080139  -0.016936 2024-02-23 2024-02-26   3 days  None                 0                0
26    66       501      513  205.160004  182.029999  None  None -1526.580322  -0.112741 2024-03-04 2024-03-20  16 days  None                 1                0
27    67       521      522  179.470001  177.539993  None  None  -129.310532  -0.010754 2024-04-02 2024-04-03   1 days  None                 0                0
28    73       556      575  164.000000  156.990005  None  None  -511.729599  -0.042744 2024-05-21 2024-06-18  28 days  None                 1                0
29    71       577      578  161.750000  159.750000  None  None  -142.000000  -0.012365 2024-06-21 2024-06-24   3 days  None                 0                0
30    72       584      585  157.039993  164.199997  None  None   515.520264   0.045594 2024-07-02 2024-07-03   1 days  None                 0                0
31    68       587      596  174.899994  154.860001  None  None -1362.719543  -0.114580 2024-07-08 2024-07-19  11 days  None                 1                0
32    66       620      621  158.869995  153.600006  None  None  -347.819275  -0.033172 2024-08-22 2024-08-23   1 days  None                 0                0
33    68       624      626  149.399994  147.520004  None  None  -127.839294  -0.012584 2024-08-28 2024-08-30   2 days  None                 1                1
34    68       627      629  146.410004  138.199997  None  None  -558.280457  -0.056075 2024-09-03 2024-09-05   2 days  None                 1                0
35    64       634      637  148.429993  153.550003  None  None   327.680664   0.034494 2024-09-12 2024-09-17   5 days  None                 1                0
36    63       639      659  153.809998  160.000000  None  None   389.970154   0.040244 2024-09-19 2024-10-17  28 days  None                 1                1
37    64       660      661  157.410004  155.759995  None  None  -105.600586  -0.010482 2024-10-18 2024-10-21   3 days  None                 0                0
38    66       668      669  153.009995  147.800003  None  None  -343.859436  -0.034050 2024-10-30 2024-10-31   1 days  None                 0                0"
normal,4,Naive Bayes,0.8451268357810414,"[[403  19]
 [ 97 230]]",2022-03-04 00:00:00,2025-02-27 00:00:00,1091 days 00:00:00,36.58210947930574,12846.465866088864,17711.1311340332,28.464658660888638,-8.209575892662341,8.792789484107022,30.808430033985612,5.956336334676204,0.2854020628252546,0.5032113673372758,0.30873768749631925,30.923156482629107,0.29946709231811297,-28.479806127367745,-9.621115462632467,399 days 00:00:00,82 days 00:00:00,25,44.0,22.88944214264923,-9.154847578631864,1.0127210736772252,42 days 00:00:00,15 days 00:00:00,1.6522047369649906,1.248006332505018,0.6213259177089582,0.13364413421136406,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-04  10000.000000     0.000000              NaT
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12846.465866     0.274667              NaT
2025-02-24  12846.465866     0.274667              NaT
2025-02-25  12846.465866     0.274667              NaT
2025-02-26  12846.465866     0.274667              NaT
2025-02-27  12846.465866     0.274667         399 days

[749 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     84        16       19  117.699997  116.309998  None  None  -116.759949  -0.011810 2022-03-28 2022-03-31   3 days  None                 1                0
1     98        52       53  100.000000   96.690002  None  None  -324.379761  -0.033100 2022-05-18 2022-05-19   1 days  None                 0                0
2     93        60       68  102.430000   98.820000  None  None  -335.730057  -0.035244 2022-05-31 2022-06-10  10 days  None                 1                0
3    108        94       99   85.389999   86.940002  None  None   167.400330   0.018152 2022-07-20 2022-07-27   7 days  None                 1                1
4    103       100      117   90.419998   94.400002  None  None   409.940346   0.044017 2022-07-28 2022-08-22  25 days  None                 1                0
5    140       175      192   69.580002   69.529999  None  None    -7.000427  -0.000719 2022-11-11 2022-12-07  26 days  None                 1                0
6    139       216      221   70.070000   68.010002  None  None  -286.339661  -0.029399 2023-01-12 2023-01-20   8 days  None                 1                1
7    131       222      241   72.220001   79.599998  None  None   966.779640   0.102188 2023-01-23 2023-02-17  25 days  None                 1                0
8    126       253      257   82.790001   83.669998  None  None   110.879654   0.010629 2023-03-08 2023-03-14   6 days  None                 1                1
9    121       258      274   86.769997   91.470001  None  None   568.700554   0.054166 2023-03-15 2023-04-06  22 days  None                 1                0
10   115       297      325   96.419998  118.489998  None  None  2538.049965   0.228894 2023-05-10 2023-06-21  42 days  None                 1                0
11   116       343      346  117.550003  110.970001  None  None  -763.280212  -0.055976 2023-07-18 2023-07-21   3 days  None                 1                0
12   121       401      406  106.010002  105.419998  None  None   -71.390480  -0.005566 2023-10-09 2023-10-16   7 days  None                 1                0
13   117       420      441  109.050003  117.430000  None  None   980.459679   0.076845 2023-11-03 2023-12-05  32 days  None                 1                0
14   106       444      461  129.539993  134.300003  None  None   504.561035   0.036745 2023-12-08 2024-01-04  27 days  None                 1                0
15    98       464      486  145.949997  171.000000  None  None  2454.900299   0.171634 2024-01-09 2024-02-09  31 days  None                 1                1
16    97       487      488  172.679993  167.940002  None  None  -459.779053  -0.027450 2024-02-12 2024-02-13   1 days  None                 0                0
17    91       490      493  179.139999  162.740005  None  None -1492.399445  -0.091548 2024-02-15 2024-02-21   6 days  None                 1                0
18    83       496      510  178.779999  184.830002  None  None   502.150253   0.033840 2024-02-26 2024-03-15  18 days  None                 1                0
19    91       554      559  168.429993  161.410004  None  None  -638.819000  -0.041679 2024-05-17 2024-05-24   7 days  None                 1                0
20    87       561      566  167.460007  162.070007  None  None  -468.929947  -0.032187 2024-05-29 2024-06-05   7 days  None                 1                0
21    81       587      595  174.899994  163.410004  None  None  -930.689209  -0.065695 2024-07-08 2024-07-18  10 days  None                 1                0
22    85       618      621  156.490005  153.600006  None  None  -245.649948  -0.018468 2024-08-20 2024-08-23   3 days  None                 1                1
23    84       622      623  154.699997  150.130005  None  None  -383.879333  -0.029541 2024-08-26 2024-08-27   1 days  None                 0                0
24    81       640      658  156.000000  158.070007  None  None   167.670593   0.013269 2024-09-20 2024-10-16  26 days  None                 1                0"
