,,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades,0
normal,0,Logistic Regression,0.8429530201342282,"[[240  41]
 [ 76 388]]",2022-03-10,2025-02-27,1085 days,61.74496644295302,11460.098014831548,12167.898063659672,14.600980148315484,42.17651066865439,4.717858261523178,25.039981606558197,3.2159864273840766,0.18841300827024282,0.2984371555833198,0.16016005033825817,-2.811617693358995,0.4128506025183239,-29.457147719166276,-7.897730941743783,744 days,134 days,31.0,32.25806451612903,19.768735474772427,-16.11110708414487,0.4338583465241852,84 days,20 days,1.356765471958137,0.6998197917785399,0.3786515270751685,0.06438542079870557,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11460.098015     0.058169              NaT
2025-02-24  11460.098015     0.058169              NaT
2025-02-25  11460.098015     0.058169              NaT
2025-02-26  11460.098015     0.058169              NaT
2025-02-27  11460.098015     0.058169          73 days

[745 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     63         6       23  156.813004  153.692505  None  None  -196.591415  -0.019899 2022-03-18 2022-04-12  25 days  None                 1                0
1     78        59       66  124.199997  104.190002  None  None -1560.779572  -0.161111 2022-06-03 2022-06-14  11 days  None                 1                0
2     74        72       76  110.389999  107.379997  None  None  -222.740158  -0.027267 2022-06-23 2022-06-29   6 days  None                 1                1
3     74        77       78  108.110001  106.290001  None  None  -134.679977  -0.016835 2022-06-30 2022-07-01   1 days  None                 0                0
4     69        80       87  113.209999  112.500000  None  None   -48.989937  -0.006272 2022-07-06 2022-07-15   9 days  None                 1                1
5     68        88      116  115.000000  135.259995  None  None  1377.679626   0.176174 2022-07-18 2022-08-25  38 days  None                 1                0
6     95       212      238   96.930000   95.339996  None  None  -151.050377  -0.016404 2023-01-12 2023-02-21  40 days  None                 1                0
7     90       259      274  100.449997   98.949997  None  None  -135.000000  -0.014933 2023-03-22 2023-04-13  22 days  None                 1                1
8     87       275      287  102.070000  101.470001  None  None   -52.199867  -0.005878 2023-04-14 2023-05-02  18 days  None                 1                1
9     85       288      290  103.739998  104.269997  None  None    45.049896   0.005109 2023-05-03 2023-05-05   2 days  None                 1                1
10    84       291      292  105.040001  105.480003  None  None    36.960205   0.004189 2023-05-08 2023-05-09   1 days  None                 0                1
11    82       293      328  108.099998  129.470001  None  None  1752.340225   0.197687 2023-05-10 2023-06-30  51 days  None                 1                1
12    81       329      332  130.820007  128.589996  None  None  -180.630890  -0.017046 2023-07-03 2023-07-07   4 days  None                 1                1
13    81       333      334  129.070007  127.750000  None  None  -106.920593  -0.010227 2023-07-10 2023-07-11   1 days  None                 0                0
14    77       337      342  134.059998  131.339996  None  None  -209.440094  -0.020289 2023-07-14 2023-07-21   7 days  None                 1                0
15    72       353      367  140.990005  132.470001  None  None  -613.440308  -0.060430 2023-08-07 2023-08-25  18 days  None                 1                0
16    69       373      374  137.729996  136.320007  None  None   -97.289200  -0.010237 2023-09-05 2023-09-06   1 days  None                 0                0
17    66       378      385  142.320007  131.940002  None  None  -685.080322  -0.072934 2023-09-12 2023-09-21   9 days  None                 1                0
18    63       415      442  138.729996  145.520004  None  None   427.770538   0.048944 2023-11-02 2023-12-12  40 days  None                 1                0
19    61       444      445  149.929993  148.380005  None  None   -94.549255  -0.010338 2023-12-14 2023-12-15   1 days  None                 0                0
20    59       447      456  154.399994  149.199997  None  None  -306.799820  -0.033679 2023-12-19 2024-01-03  15 days  None                 1                0
21    57       462      510  155.039993  179.990005  None  None  1422.150696   0.160926 2024-01-11 2024-03-21  70 days  None                 1                1
22    57       511      530  177.750000  178.740005  None  None    56.430313   0.005570 2024-03-22 2024-04-19  28 days  None                 1                0
23    54       542      555  188.919998  181.649994  None  None  -392.580231  -0.038482 2024-05-07 2024-05-24  17 days  None                 1                0
24    53       566      591  187.059998  189.589996  None  None   134.089935   0.013525 2024-06-11 2024-07-18  37 days  None                 1                0
25    55       616      617  181.380005  177.339996  None  None  -222.200470  -0.022274 2024-08-22 2024-08-23   1 days  None                 0                1
26    55       618      620  176.699997  173.690002  None  None  -165.549698  -0.017034 2024-08-26 2024-08-28   2 days  None                 1                0
27    54       623      625  177.550003  175.000000  None  None  -137.700165  -0.014362 2024-09-03 2024-09-05   2 days  None                 1                1
28    53       626      648  177.240005  181.919998  None  None   248.039612   0.026405 2024-09-06 2024-10-08  32 days  None                 1                0
29    52       650      707  187.130005  222.029999  None  None  1814.799683   0.186501 2024-10-10 2025-01-02  84 days  None                 1                0
30    50       719      736  232.020004  229.199997  None  None  -141.000366  -0.012154 2025-01-22 2025-02-14  23 days  None                 1                0",
normal,1,Random Forest,0.8832214765100671,"[[253  28]
 [ 59 405]]",2022-03-10,2025-02-27,1085 days,62.14765100671141,16520.341255187966,17619.479103088364,65.20341255187967,42.17651066865439,18.50755252264662,27.719644093407826,12.366453587595384,0.6676691973490385,1.2485189934645031,1.0508007831807809,48.52985950735356,0.39532793918198417,-17.61280807825831,-4.093743118775223,209 days,34 days,30.0,36.666666666666664,24.648159072070296,-5.142208466933862,1.6918245326897008,99 days,22 days,2.742875512876829,1.8897256298977427,1.490317075813048,0.22064559113948237,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  16520.341255     0.062382              NaT
2025-02-24  16520.341255     0.062382              NaT
2025-02-25  16520.341255     0.062382              NaT
2025-02-26  16520.341255     0.062382              NaT
2025-02-27  16520.341255     0.062382          73 days

[745 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     63         6       21  156.813004  156.750000  None  None    -3.969223  -0.000402 2022-03-18 2022-04-08  21 days  None                 1                0
1     80        59       60  124.199997  125.250000  None  None    84.000244   0.008454 2022-06-03 2022-06-06   3 days  None                 0                1
2     82        61       62  122.010002  122.610001  None  None    49.199875   0.004918 2022-06-07 2022-06-08   1 days  None                 0                0
3     88        82       83  114.599998  114.080002  None  None   -45.759705  -0.004537 2022-07-08 2022-07-11   3 days  None                 0                0
4     85        90      118  118.620003  129.899994  None  None   958.799248   0.095093 2022-07-20 2022-08-29  40 days  None                 1                0
5     84       128      129  131.009995  127.360001  None  None  -306.599487  -0.027860 2022-09-13 2022-09-14   1 days  None                 0                0
6    110       212      238   96.930000   95.339996  None  None  -174.900436  -0.016404 2023-01-12 2023-02-21  40 days  None                 1                0
7    105       256      274   99.790001   98.949997  None  None   -88.200417  -0.008418 2023-03-17 2023-04-13  27 days  None                 1                1
8    102       275      287  102.070000  101.470001  None  None   -61.199844  -0.005878 2023-04-14 2023-05-02  18 days  None                 1                1
9    100       288      344  103.739998  129.309998  None  None  2556.999969   0.246482 2023-05-03 2023-07-25  83 days  None                 1                1
10   102       345      346  126.510002  131.000000  None  None   457.979782   0.035491 2023-07-26 2023-07-27   1 days  None                 0                1
11   103       347      351  129.690002  127.480003  None  None  -227.629906  -0.017041 2023-07-28 2023-08-03   6 days  None                 1                0
12    93       353      363  140.990005  133.740005  None  None  -674.250000  -0.051422 2023-08-07 2023-08-21  14 days  None                 1                1
13    92       364      367  135.080002  132.470001  None  None  -240.120056  -0.019322 2023-08-22 2023-08-25   3 days  None                 1                0
14    90       371      375  135.059998  133.899994  None  None  -104.400330  -0.008589 2023-08-31 2023-09-07   7 days  None                 1                1
15    88       376      386  136.860001  131.110001  None  None  -506.000000  -0.042014 2023-09-08 2023-09-22  14 days  None                 1                0
16    87       414      457  133.960007  145.589996  None  None  1011.809097   0.086817 2023-11-01 2024-01-04  64 days  None                 1                0
17    83       461      529  152.059998  181.470001  None  None  2441.030304   0.193411 2024-01-10 2024-04-18  99 days  None                 1                0
18    80       540      553  186.990005  183.880005  None  None  -248.800049  -0.016632 2024-05-03 2024-05-22  19 days  None                 1                0
19    80       564      572  184.899994  182.910004  None  None  -159.199219  -0.010763 2024-06-07 2024-06-20  13 days  None                 1                1
20    78       573      589  187.800003  195.589996  None  None   607.619476   0.041480 2024-06-21 2024-07-16  25 days  None                 1                0
21    85       615      621  179.919998  173.220001  None  None  -569.499741  -0.037239 2024-08-21 2024-08-29   8 days  None                 1                0
22    83       623      625  177.550003  175.000000  None  None  -211.650253  -0.014362 2024-09-03 2024-09-05   2 days  None                 1                1
23    82       626      627  177.240005  174.529999  None  None  -222.220551  -0.015290 2024-09-06 2024-09-09   3 days  None                 0                0
24    79       629      645  180.100006  183.050003  None  None   233.049759   0.016380 2024-09-11 2024-10-03  22 days  None                 1                0
25    76       652      655  189.779999  188.220001  None  None  -118.559814  -0.008220 2024-10-14 2024-10-17   3 days  None                 1                1
26    77       656      681  187.149994  198.250000  None  None   854.700470   0.059311 2024-10-18 2024-11-22  35 days  None                 1                0
27    75       683      706  201.899994  222.970001  None  None  1580.250549   0.104359 2024-11-26 2024-12-31  35 days  None                 1                0
28    74       710      711  227.899994  223.190002  None  None  -348.539368  -0.020667 2025-01-07 2025-01-08   1 days  None                 0                0
29    72       718      735  228.899994  228.850006  None  None    -3.599121  -0.000218 2025-01-21 2025-02-13  23 days  None                 1                0",
normal,2,XGBoost,0.8496644295302014,"[[242  39]
 [ 73 391]]",2022-03-10,2025-02-27,1085 days,62.41610738255034,9705.89859771728,10787.625930786133,-2.9410140228272033,42.17651066865439,-1.0046541835436518,24.995388725077447,-0.6909223509887763,-0.04019358108784679,-0.05666120345977704,-0.022899861248435942,-21.90221748937143,0.44956785580264247,-43.87162754587736,-22.379743056822974,1066 days,536 days,35.0,28.57142857142857,20.76124402541928,-18.16965949563103,-0.08166013607365796,99 days,18 days,1.0867732210565082,0.20640998495026303,-0.08398934479858697,-0.013066300808951326,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9705.898598     0.100275              NaT
2025-02-24   9705.898598     0.100275              NaT
2025-02-25   9705.898598     0.100275              NaT
2025-02-26   9705.898598     0.100275              NaT
2025-02-27   9705.898598     0.100275        1066 days

[745 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     63         6       21  156.813004  156.750000  None  None    -3.969223  -0.000402 2022-03-18 2022-04-08  21 days  None                 1                0
1     85        56       66  116.279999  104.190002  None  None -1027.649689  -0.103973 2022-05-31 2022-06-14  14 days  None                 1                0
2     76        74       76  117.089996  107.379997  None  None  -737.959930  -0.082928 2022-06-27 2022-06-29   2 days  None                 1                0
3     72        81       84  113.849998  112.160004  None  None  -121.679626  -0.014844 2022-07-07 2022-07-12   5 days  None                 1                0
4     68        90      118  118.620003  129.899994  None  None   767.039398   0.095093 2022-07-20 2022-08-29  40 days  None                 1                0
5     67       128      129  131.009995  127.360001  None  None  -244.549591  -0.027860 2022-09-13 2022-09-14   1 days  None                 0                0
6     72       158      161  119.650002   97.910004  None  None -1565.279846  -0.181697 2022-10-25 2022-10-28   3 days  None                 1                0
7     76       193      194   92.500000   89.889999  None  None  -198.360046  -0.028216 2022-12-14 2022-12-15   1 days  None                 0                0
8     70       212      238   96.930000   95.339996  None  None  -111.300278  -0.016404 2023-01-12 2023-02-21  40 days  None                 1                0
9     67       256      274   99.790001   98.949997  None  None   -56.280266  -0.008418 2023-03-17 2023-04-13  27 days  None                 1                0
10    64       276      278  103.160004  101.580002  None  None  -101.120117  -0.015316 2023-04-17 2023-04-19   2 days  None                 1                0
11    61       281      288  107.660004  103.739998  None  None  -239.120354  -0.036411 2023-04-24 2023-05-03   9 days  None                 1                1
12    61       289      321  104.040001  125.639999  None  None  1317.599907   0.207612 2023-05-04 2023-06-21  48 days  None                 1                0
13    59       323      326  129.110001  128.940002  None  None   -10.029892  -0.001317 2023-06-23 2023-06-28   5 days  None                 1                1
14    59       327      328  128.770004  129.470001  None  None    41.299820   0.005436 2023-06-29 2023-06-30   1 days  None                 0                1
15    58       329      332  130.820007  128.589996  None  None  -129.340637  -0.017046 2023-07-03 2023-07-07   4 days  None                 1                1
16    58       333      334  129.070007  127.750000  None  None   -76.560425  -0.010227 2023-07-10 2023-07-11   1 days  None                 0                0
17    55       336      346  134.039993  131.000000  None  None  -167.199631  -0.022680 2023-07-13 2023-07-27  14 days  None                 1                1
18    56       347      351  129.690002  127.480003  None  None  -123.759949  -0.017041 2023-07-28 2023-08-03   6 days  None                 1                0
19    51       353      367  140.990005  132.470001  None  None  -434.520218  -0.060430 2023-08-07 2023-08-25  18 days  None                 1                0
20    48       372      376  139.460007  136.860001  None  None  -124.800293  -0.018643 2023-09-01 2023-09-08   7 days  None                 1                0
21    46       378      386  142.320007  131.110001  None  None  -515.660309  -0.078766 2023-09-12 2023-09-22  10 days  None                 1                0
22    46       413      446  132.750000  150.559998  None  None   819.259888   0.134162 2023-10-31 2023-12-18  48 days  None                 1                1
23    45       447      455  154.399994  151.539993  None  None  -128.700027  -0.018523 2023-12-19 2024-01-02  14 days  None                 1                0
24    44       461      529  152.059998  181.470001  None  None  1294.040161   0.193411 2024-01-10 2024-04-18  99 days  None                 1                0
25    44       537      538  181.089996  181.639999  None  None    24.200134   0.003037 2024-04-30 2024-05-01   1 days  None                 0                0
26    43       543      544  187.440002  188.880005  None  None    61.920105   0.007682 2024-05-08 2024-05-09   1 days  None                 0                1
27    43       545      548  189.160004  185.970001  None  None  -137.170105  -0.016864 2024-05-10 2024-05-15   5 days  None                 1                0
28    43       550      555  183.759995  181.649994  None  None   -90.730026  -0.011482 2024-05-17 2024-05-24   7 days  None                 1                0
29    43       565      587  184.070007  194.800003  None  None   461.389816   0.058293 2024-06-10 2024-07-12  32 days  None                 1                0
30    47       614      620  177.919998  173.690002  None  None  -198.809799  -0.023775 2024-08-20 2024-08-28   8 days  None                 1                0
31    45       629      644  180.100006  184.440002  None  None   195.299835   0.024098 2024-09-11 2024-10-02  21 days  None                 1                0
32    46       647      648  182.949997  181.919998  None  None   -47.379944  -0.005630 2024-10-07 2024-10-08   1 days  None                 0                0
33    44       650      705  187.130005  220.059998  None  None  1448.919678   0.175974 2024-10-10 2024-12-30  81 days  None                 1                0
34    42       719      735  232.020004  228.850006  None  None  -133.139923  -0.013663 2025-01-22 2025-02-13  22 days  None                 1                0",
normal,3,SVM,0.8536912751677852,"[[238  43]
 [ 66 398]]",2022-03-10,2025-02-27,1085 days,62.95302013422819,11693.637611389173,12409.097358703622,16.93637611389173,42.17651066865439,5.434879167325013,25.734547346452867,3.7007386267666975,0.21119000439982993,0.33545596856703136,0.19241461411465163,-1.0400384887832743,0.42621863017309985,-28.245667265619446,-6.18267004219962,497 days,90 days,28.0,39.285714285714285,21.620334050392785,-16.11110708414487,0.5641056342022832,70 days,24 days,1.4073398499962106,0.8386390853874123,0.4415945495877232,0.08976859964720069,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11693.637611     0.057656              NaT
2025-02-24  11693.637611     0.057656              NaT
2025-02-25  11693.637611     0.057656              NaT
2025-02-26  11693.637611     0.057656              NaT
2025-02-27  11693.637611     0.057656          73 days

[745 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     63         6       23  156.813004  153.692505  None  None  -196.591415  -0.019899 2022-03-18 2022-04-12  25 days  None                 1                0
1     78        59       66  124.199997  104.190002  None  None -1560.779572  -0.161111 2022-06-03 2022-06-14  11 days  None                 1                0
2     74        72       76  110.389999  107.379997  None  None  -222.740158  -0.027267 2022-06-23 2022-06-29   6 days  None                 1                0
3     70        80       87  113.209999  112.500000  None  None   -49.699936  -0.006272 2022-07-06 2022-07-15   9 days  None                 1                1
4     69        88      118  115.000000  129.899994  None  None  1028.099579   0.129565 2022-07-18 2022-08-29  42 days  None                 1                0
5     92       212      238   96.930000   95.339996  None  None  -146.280365  -0.016404 2023-01-12 2023-02-21  40 days  None                 1                0
6     89       257      274   98.410004   98.949997  None  None    48.059402   0.005487 2023-03-20 2023-04-13  24 days  None                 1                1
7     87       275      277  102.070000  103.949997  None  None   163.559761   0.018419 2023-04-14 2023-04-18   4 days  None                 1                1
8     89       278      287  101.580002  101.470001  None  None    -9.790054  -0.001083 2023-04-19 2023-05-02  13 days  None                 1                1
9     87       288      290  103.739998  104.269997  None  None    46.109894   0.005109 2023-05-03 2023-05-05   2 days  None                 1                1
10    86       291      334  105.040001  127.750000  None  None  1953.059921   0.216203 2023-05-08 2023-07-11  64 days  None                 1                0
11    82       337      343  134.059998  130.309998  None  None  -307.500000  -0.027973 2023-07-14 2023-07-24  10 days  None                 1                0
12    76       353      367  140.990005  132.470001  None  None  -647.520325  -0.060430 2023-08-07 2023-08-25  18 days  None                 1                0
13    72       372      374  139.460007  136.320007  None  None  -226.079956  -0.022515 2023-09-01 2023-09-06   5 days  None                 1                0
14    69       378      386  142.320007  131.110001  None  None  -773.490463  -0.078766 2023-09-12 2023-09-22  10 days  None                 1                0
15    65       415      442  138.729996  145.520004  None  None   441.350555   0.048944 2023-11-02 2023-12-12  40 days  None                 1                0
16    63       444      445  149.929993  148.380005  None  None   -97.649231  -0.010338 2023-12-14 2023-12-15   1 days  None                 0                0
17    61       447      456  154.399994  149.199997  None  None  -317.199814  -0.033679 2023-12-19 2024-01-03  15 days  None                 1                0
18    58       462      507  155.039993  175.800003  None  None  1204.080566   0.133901 2024-01-11 2024-03-18  67 days  None                 1                1
19    59       508      530  174.220001  178.740005  None  None   266.680252   0.025944 2024-03-19 2024-04-19  31 days  None                 1                0
20    56       542      556  188.919998  179.929993  None  None  -503.440308  -0.047586 2024-05-07 2024-05-28  21 days  None                 1                0
21    53       566      591  187.059998  189.589996  None  None   134.089935   0.013525 2024-06-11 2024-07-18  37 days  None                 1                0
22    56       616      617  181.380005  177.339996  None  None  -226.240479  -0.022274 2024-08-22 2024-08-23   1 days  None                 0                1
23    56       618      620  176.699997  173.690002  None  None  -168.559692  -0.017034 2024-08-26 2024-08-28   2 days  None                 1                0
24    55       623      649  177.550003  182.820007  None  None   289.850235   0.029682 2024-09-03 2024-10-09  36 days  None                 1                1
25    54       650      660  187.130005  185.250000  None  None  -101.520264  -0.010047 2024-10-10 2024-10-24  14 days  None                 1                1
26    53       661      708  187.850006  222.509995  None  None  1836.979385   0.184509 2024-10-25 2025-01-03  70 days  None                 1                0
27    51       719      737  232.020004  228.820007  None  None  -163.199844  -0.013792 2025-01-22 2025-02-18  27 days  None                 1                0",
normal,4,Naive Bayes,0.39731543624161075,"[[281   0]
 [449  15]]",2022-03-10,2025-02-27,1085 days,2.2818791946308723,10206.559967041014,11293.560241699217,2.0655996704101383,42.17651066865439,0.6939781206910745,7.79723713784141,0.4759937621113819,0.08900307999138213,0.12743589131259583,0.0721019478574675,0.17483669203932295,0.04482976302200437,-9.624956624791103,-5.4425037386220145,756 days,258 days,2.0,50.0,2.521854884974206,-0.44588816380778384,1.0270865009606833,12 days,11 days,5.655801363817638,1.0379833605832112,0.6991593734237719,0.41147368773005666,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000      0.00000              NaT
2022-03-11  10000.000000      0.00000              NaT
2022-03-14  10000.000000      0.00000              NaT
2022-03-15  10000.000000      0.00000              NaT
2022-03-16  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  10206.559967      0.09625              NaT
2025-02-24  10206.559967      0.09625              NaT
2025-02-25  10206.559967      0.09625              NaT
2025-02-26  10206.559967      0.09625              NaT
2025-02-27  10206.559967      0.09625         756 days

[745 rows x 3 columns]","   Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP         PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0   101       214      221   98.680000   98.239998  None  None  -44.440247  -0.004459 2023-01-17 2023-01-26   9 days  None                 1                1
1   100       222      230   99.529999  102.040001  None  None  251.000214   0.025219 2023-01-27 2023-02-08  12 days  None                 1                0",
normal,5,Gradient Boosting,0.8966442953020134,"[[237  44]
 [ 33 431]]",2022-03-10,2025-02-27,1085 days,67.51677852348993,13220.22121429442,14045.510215759268,32.202212142944205,42.17651066865439,9.903015344629495,27.559734893872385,6.698587697766656,0.35932912209657447,0.5970413604505956,0.36071779552360994,13.019021544897242,0.45483114401647085,-27.45363679730438,-4.736592351636732,682 days,66 days,28.0,39.285714285714285,26.687565342621266,-13.167760399747475,1.0033639238456793,102 days,25 days,1.6101212401257987,1.3360182736063482,0.7480879024707934,0.13721263671037864,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13220.221214     0.058758              NaT
2025-02-24  13220.221214     0.058758              NaT
2025-02-25  13220.221214     0.058758              NaT
2025-02-26  13220.221214     0.058758              NaT
2025-02-27  13220.221214     0.058758          73 days

[745 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     63         6       21  156.813004  156.750000  None  None    -3.969223  -0.000402 2022-03-18 2022-04-08  21 days  None                 1                0
1     85        56       62  116.279999  122.610001  None  None   538.050156   0.054438 2022-05-31 2022-06-08   8 days  None                 1                1
2     87        63       66  119.989998  104.190002  None  None -1374.599602  -0.131678 2022-06-09 2022-06-14   5 days  None                 1                0
3     80        75       76  113.500000  107.379997  None  None  -489.600220  -0.053921 2022-06-28 2022-06-29   1 days  None                 0                0
4     76        81       85  113.849998  107.029999  None  None  -518.319977  -0.059903 2022-07-07 2022-07-13   6 days  None                 1                0
5     68        90      115  118.620003  132.750000  None  None   960.839813   0.119120 2022-07-20 2022-08-24  35 days  None                 1                0
6     66       117      118  136.550003  129.899994  None  None  -438.900604  -0.048700 2022-08-26 2022-08-29   3 days  None                 0                0
7     66       128      129  131.009995  127.360001  None  None  -240.899597  -0.027860 2022-09-13 2022-09-14   1 days  None                 0                0
8     70       158      159  119.650002  116.000000  None  None  -255.500107  -0.030506 2022-10-25 2022-10-26   1 days  None                 0                0
9     84       212      237   96.930000   97.800003  None  None    73.080231   0.008976 2023-01-12 2023-02-17  36 days  None                 1                0
10    85       240      241   96.120003   93.529999  None  None  -220.150337  -0.026946 2023-02-23 2023-02-24   1 days  None                 0                0
11    80       256      274   99.790001   98.949997  None  None   -67.200317  -0.008418 2023-03-17 2023-04-13  27 days  None                 1                1
12    78       275      344  102.070000  129.309998  None  None  2124.719833   0.266876 2023-04-14 2023-07-25 102 days  None                 1                0
13    75       348      351  133.199997  127.480003  None  None  -428.999519  -0.042943 2023-07-31 2023-08-03   3 days  None                 1                0
14    68       353      367  140.990005  132.470001  None  None  -579.360291  -0.060430 2023-08-07 2023-08-25  18 days  None                 1                0
15    68       369      386  133.380005  131.110001  None  None  -154.360291  -0.017019 2023-08-29 2023-09-22  24 days  None                 1                0
16    66       414      457  133.960007  145.589996  None  None   767.579315   0.086817 2023-11-01 2024-01-04  64 days  None                 1                0
17    62       462      530  155.039993  178.740005  None  None  1469.400757   0.152864 2024-01-11 2024-04-19  99 days  None                 1                0
18    61       537      538  181.089996  181.639999  None  None    33.550186   0.003037 2024-04-30 2024-05-01   1 days  None                 0                0
19    59       540      559  186.990005  178.300003  None  None  -512.710144  -0.046473 2024-05-03 2024-05-31  28 days  None                 1                0
20    57       564      591  184.899994  189.589996  None  None   267.330139   0.025365 2024-06-07 2024-07-18  41 days  None                 1                0
21    61       612      621  177.039993  173.220001  None  None  -233.019516  -0.021577 2024-08-16 2024-08-29  13 days  None                 1                0
22    60       623      628  177.550003  177.490005  None  None    -3.599854  -0.000338 2024-09-03 2024-09-10   7 days  None                 1                1
23    59       629      646  180.100006  185.750000  None  None   333.349640   0.031371 2024-09-11 2024-10-04  23 days  None                 1                1
24    60       647      706  182.949997  222.970001  None  None  2401.200256   0.218748 2024-10-07 2024-12-31  85 days  None                 1                0
25    59       710      711  227.899994  223.190002  None  None  -277.889496  -0.020667 2025-01-07 2025-01-08   1 days  None                 0                1
26    59       712      713  221.460007  218.059998  None  None  -200.600540  -0.015353 2025-01-10 2025-01-13   3 days  None                 0                0
27    57       716      737  224.419998  228.820007  None  None   250.800522   0.019606 2025-01-16 2025-02-18  33 days  None                 1                0",
