Ticker,Date,Cleaned_Headlines
GOOG,2020-04-13,['apple reportedly planning major iphone design overhaul for fall launches']
GOOG,2020-04-30,['apple ceo tim cook: apple to work with google to improve covid contact tracing']
GOOG,2020-06-16,"[""tim cook, satya nadella, others praise supreme court's landmark decision protecting lgbtq employees""]"
GOOG,2020-06-17,"['apple pay, app store under antitrust investigation by eu']"
GOOG,2020-07-30,['apple offered amazon steep discounts on app store fee to lure its video streaming app']
GOOG,2020-08-07,['microsoft criticizes apple over app store policies after gaming app cloudx denied entry']
GOOG,2020-08-11,['tim cook now a billionaire as apple nears $2t valuation']
GOOG,2020-08-17,"[""facebook decries apple's app store tax on its initiative to support small businesses during pandemic""]"
GOOG,2020-09-11,"['microsoft shares relatively quiet following news apple issued new rules for app store that will impact streaming game services from google, microsoft']"
GOOG,2020-09-24,"[""spotify, match group, epic games join fight against apple's app store""]"
GOOG,2020-10-01,"[""india's government is planning to launch its own app store as an alternative to google & apple's app stores""]"
GOOG,2020-10-06,"['apple confirms oct. 13 event, expected to unveil 5g iphone 12']"
GOOG,2020-10-13,"['photos of apple homepod mini, iphone 12 leak ahead of apple event']"
GOOG,2020-10-14,"[""apple's 5g iphone line sees mixed response in china: survey"", ""5 apple analysts on homepod mini, pricing of 'premier 5g' iphone""]"
GOOG,2020-10-25,['doj targeting google deal related to iphone search']
GOOG,2020-10-26,"[""apple holds 'crazy, misguided view' about owning all commerce related to iphone,""]"
GOOG,2020-10-29,"['notable earnings watchlist for thursday, oct. 29, 2020 after market close: aapl, mgm, x, pfpt, shak, atvi, amzn, msi, mhk, twtr, vrtx, ww, team, syk, sbux, emn, che, colm, cenx, deck, car, atus, adm, auy, dva, goog, ftnt, fb']"
GOOG,2020-11-04,"['yahoo finance trending stocks for wednesday, nov. 4, 2020: uber, lyft, aapl, kodk, msft, fb, amd, amzn, nio, tsla, tqqq, nvda, qqq, drad, goog, dkng, ride, nflx, fsly, googl, apvo, zm, wkhs, adbe, docu, sava, sqqq, smg', 'spotify rolls out standalone streaming on apple watch app: techcrunch']"
GOOG,2021-01-17,"[""apple's tim cook on taking down parler: 'we're always trying to do the right thing'""]"
GOOG,2021-02-26,"[""cathie wood's ark invest posts fund sales for thursday, feb. 25, 2021: lspd, schw, gwre, tcehy, amzn, twst, cdna, pins, tsm, snap, se, roku, regn, nvs, goog, xlnx, adsk, snps, rok, flir, crm, aapl, baba""]"
GOOG,2021-03-04,['cma to probe apple over app store antitrust allegations: bloomberg']
GOOG,2021-03-09,"['apple releases patches for iphone, ipad, mac, and watch to fix webkit memory corruption bug']"
GOOG,2021-03-16,"[""google follows apple's move by slashing app store fees by 50%"", ""apple's iphone 12, iphone 12 pro trail android rivals in 5g speeds: report""]"
GOOG,2021-03-17,['apple app store discount for small businesses only makes a 2.7% dent to revenue: research']
GOOG,2021-03-22,"[""apple ceo tim cook to testify alongside epic's sweeney in 'fortnite' trial""]"
GOOG,2021-03-26,"[""cathie wood's ark invest posts fund sales for thursday, mar. 25, 2021: amzn, baba, tcehy, vrtx, tak, rhhby, regn, pypl, pstg, pcar, nvs, goog, meli, ice, roku""]"
GOOG,2021-03-27,"[""cathie wood's ark invest posts fund sales for friday, mar. 26, 2021: tcehy, rhhby, bmy tak, regn, pypl, pstg, byddy, goog, nxpi, pins""]"
GOOG,2021-03-29,"[""apple rolls out another update to fix 'actively exploited' webkit vulnerability in iphone, ipad, and watch devices""]"
GOOG,2021-04-07,"[""cathie wood's ark invest posts fund purchases for wednesday, apr. 7, 2021: lc, txg, sgfy, rptx, mass, zm, trmb, pltr, docu, dkng, acic, goog, irdm, ktos, ttd, spfr, rtp""]"
GOOG,2021-04-09,"[""apple brings 'plastic butter knife to a gunfight' when it comes to app store security — company engineer's comment surfaces in epic trial""]"
GOOG,2021-04-16,"[""cathie wood's ark invest posts fund sales for thursday, apr. 15, 2021: sq, syrs, psti, phr, pcar, ice, ter, snps, lmt, goog, avav, team""]"
GOOG,2021-04-27,"[""benzinga pro's top 5 stocks to watch for tuesday, apr. 27, 2021: ups, aldx, fisv, pfpt, goog""]"
GOOG,2021-05-03,"[""apple to face epic games' antitrust lawsuit over unfair app store practices today: report""]"
GOOG,2021-05-09,['clubhouse launches android app as iphone downloads plunge']
GOOG,2021-05-17,"['parler back on apple app store, coo george farmer named new ceo']"
GOOG,2021-05-24,"[""apple ceo tim cook cites iphone 'principles' as reason behind in purchase rules in court, don't want 'toxic kind of mess'""]"
GOOG,2021-06-23,"['apple defends app store policy citing user privacy, ransomware attack protection']"
GOOG,2021-07-06,"[""'ios is a complete monopoly': chamath palihapitya rallies for apple changes on 'all podcast'""]"
GOOG,2021-07-08,"[""apple co steve wozniak lends support to 'right to repair' movement amid growing criticism of iphone maker""]"
GOOG,2021-07-23,['apple to remove popular dos emulator that let iphone users play classic games']
GOOG,2021-08-09,"[""exclusive: game where you can earn dogecoin by catching 'dogemons' coming soon on ios, android devices""]"
GOOG,2021-08-11,"[""us senators launch bill to control apple, google's app store dominance: reuters"", 'senate lawmakers introduce bill targeting apple app store, google play']"
GOOG,2021-08-13,"[""cathie wood's ark invest posts fund sales for thursday, aug. 12, 2021: open, veev, seer, rhhby, regn, psti, nvs, ntdoy, twtr, docu, ter, sq, shop, iova, se, mcrb, xone, goog, ddd, byddy, ttd, baba""]"
GOOG,2021-08-24,"[""cathie wood's ark invest posts fund sales for monday, aug. 23, 2021: mcrb, prlb, xone, tdy, goog, meli, ptsi, seer, grmn, snps, baba"", ""more trouble awaits for google, apple's app store commissions - read how?""]"
GOOG,2021-08-25,"['youtube enhances content streaming experience with picture in iphone youtube app', ""apple gets this 'massive sum' from google to be the default search engine on ios"", 'youtube enables picture on iphone for premium subscribers']"
GOOG,2021-08-27,"[""cathie wood's ark invest posts fund sales for thursday, aug. 26, 2021: ntdoy, iova, nstg, se, xone, baba, lc, sq, okta, mcrb, psti, seer, rhhby, bmy, goog, trmb""]"
GOOG,2021-08-28,"[""making sense of apple's app store rule tweaks: 'cupertino is one step ahead of regulatory curve'""]"
GOOG,2021-08-31,"[""cathie wood's ark invest posts fund sales for monday, aug. 30, 2021: iova, mcrb, isrg, baba, nxpi, goog, meli, se, psti, clls""]"
GOOG,2021-09-02,"['apple to forego app store cut, letting many like netflix, spotify process payments outside of its systems', ""cathie wood's ark invest posts fund sales for wednesday, sept. 1, 2021: mcrb, nstg, ntdoy, xone, baba, isrg, nvda, psti, seer, clls, nvs, rhhby, goog""]"
GOOG,2021-09-03,"[""cathie wood's ark invest posts fund sales for thursday, sept. 2, 2021: mcrb, ntdoy, xone, baba, trmb, goog, seer, psti, clls, rhhby, hdb"", ""will apple users flock to make direct payments to app developers like netflix, spotify now or stay within the iphone maker's 'walled garden?'""]"
GOOG,2021-09-10,"[""apple should bring 'fortnite' back on iphone app store,"", ""vivo launches smartphone with custom chip days before iphone's event""]"
GOOG,2021-09-27,"[""expect 'bigger things' with apple's iphone 14 with a complete redesign,""]"
GOOG,2021-09-29,"['facebook launches tiktok like feature reels for ios, android users in us']"
GOOG,2021-10-04,"[""iphone users of facebook's whatsapp to get colorful new chat bubbles, disappearing messages: report""]"
GOOG,2021-10-11,['is apple missing on a big opportunity by not setting apple watch free from iphone?']
GOOG,2021-10-28,"['coinbase is the most downloaded ios app in the us, second on play store']"
GOOG,2021-11-12,"[""'apple quietly buying app ads that funnel users to the app store, developers claim'  insider report""]"
GOOG,2021-11-16,"[""cathie wood's ark invest posts fund sales for monday, nov. 15, 2021: z, lmt, goog, net, u, clls, cdxs, tak, veev, regn, intu, open""]"
GOOG,2021-11-30,"['apple app store analysis: amazon claims top spot ahead of snapchat, facebook']"
GOOG,2021-12-13,"[""apple's best days are ahead: as iphone maker nears $3t valuation, analyst""]"
GOOG,2021-12-20,"[""is a 'giant ipad' what apple needs to not be a 'laggard' in the home market?""]"
GOOG,2021-12-27,"[""(goog) - analyzing alphabet inc - class c capital stock's short interest""]"
GOOG,2022-01-04,"[""'china rolls out digital yuan wallet app for iphone and android'  insider report""]"
GOOG,2022-01-11,"['apple holding back improved text messaging for both ios and android users, alleges google exec']"
GOOG,2022-01-13,"[""this cryptocurrency app is ranked higher than twitter, google chrome and uber in apple's app store"", 'coinbase regains top as most app on iphone ahead of tiktok — crypto.com at no. 5, ahead of instagram, snapchat']"
GOOG,2022-01-20,"[""'google working on ar headset codenamed 'project iris' with custom chip, cloud streaming for 2024'  mac report""]"
GOOG,2022-02-01,"['top 10 wallstreetbets mentions for tuesday february 1, 2022 since 4:00 pm et close: amd, pypl, googl, goog, mtch, nvda, sbux, amzn, aapl, gme']"
GOOG,2022-02-02,"['top 10 wallstreetbets mentions for wednesday february 2, 2022 since 9:30 am et open: pypl, amd, mtch, googl, spot, goog, tsla, amzn, gme, qcom']"
GOOG,2022-02-03,"['us senate votes on app store bill targeted at big tech', ""how much will apple's ios privacy changes cost facebook in 2022?"", 'top 10 wallstreetbets mentions for thursday february 3, 2022 premarket: gme, amzn, amd, tsla, snap, aapl, googl, msft, meta, goog', 'u.s. senate judiciary committee approves app store bill targeted at apple, google']"
GOOG,2022-02-04,['apple offers 3% commission relief in dutch app store case']
GOOG,2022-03-02,"['google blocked rt, sputnik from play app store in europe']"
GOOG,2022-03-08,"[""south korea passes app store law challenging apple, google's dominance"", 's. korea approved rules on app store law targeting apple, google']"
GOOG,2022-03-10,"['top 10 wallstreetbets mentions for wednesday, march 9, 2022 after: amzn, crwd, tsla, goog, gme, googl, ccj, asan, xom, uec']"
GOOG,2022-03-14,['merger arbitrage mondays - google (goog) acquires cybersecurity firm mandiant (mndt)']
GOOG,2022-03-30,"[""'youtube tv is rolling out picture for iphone and ipad'  streamable""]"
GOOG,2022-04-13,"[""'google quietly launches its awaited 'switch to android' app on ios'  crunch report""]"
GOOG,2022-04-21,"[""cathie wood's ark invest fund purchases from wednesday, apr. 20, 2022: roku, shop, coin, zm, rblx, dna, vuzi, niu, twlo, mass, psnl, qsi, glbe, nu, goog""]"
GOOG,2022-04-25,"['top wallstreetbets mentions for monday april 25, 2022 after: twtr, gme, tsla, msft, googl, amd , aapl, goog, nflx, amc']"
GOOG,2022-04-26,"['top wallstreetbets mentions for tuesday april 26, 2022 since 9:30 am et open: tsla, twtr, msft, googl, gme, amd, goog, nvda, nflx, amzn', 'top wallstreetbets mentions for tuesday april 26, 2022 after: msft, goog, tsla, googl, gme, hood, aapl, twtr, amd, nvda', 'top wallstreetbets mentions for tuesday april 26, 2022 premarket: twtr, tsla, gme, msft, ups, googl, goog, nflx, aapl, ater']"
GOOG,2022-04-27,"['top wallstreetbets mentions for wednesday april 27, 2022 since 9:30 am et open: tsla, msft, gme, twtr, nflx, goog, aapl, pypl, amzn, googl', 'top wallstreetbets mentions for wednesday april 27, 2022 since 12am et: tsla, gme, msft, goog, twtr, amzn, pypl, googl, hood, amc']"
GOOG,2022-05-06,"[""apple may not like it but you can play fortnite on iphone, ipad again now: here's how""]"
GOOG,2022-05-12,['google is bringing you a new alternative to apple watch in its pixel series']
GOOG,2022-05-19,"[""'urgent need' to regulate apple, google's app store practices,""]"
GOOG,2022-05-23,"[""apple's latest iphone ad beefs up its privacy savior image...yet again"", ""google's pixel watch to be mass produced by compal, manufacturer of previous apple watch models""]"
GOOG,2022-05-24,"['top wallstreetbets mentions for tuesday may 24, 2022 since 9:30 am et open: snap, tsla, bby, nvda, gme, googl, amzn, goog, twtr, anf', ""bill gates reveals what smartphone he uses daily — no, it's not an iphone""]"
GOOG,2022-05-25,"[""here's how apple defended its app store policies""]"
GOOG,2022-06-01,"['top wallstreetbets mentions for wednesday june 1, 2022 after: gme, chwy, amzn, tsla, amc, aapl, jpm, goog, mdb, pltr']"
GOOG,2022-06-06,"['whatsapp plans double verification for iphone, android users for fraud prevention']"
GOOG,2022-06-08,"[""why apple ceo tim cook 'deeply fears' withering away of privacy""]"
GOOG,2022-06-22,['how to watch youtube videos on apple watch for free']
GOOG,2022-06-24,"['top wall street bets mentions for friday june 24, 2022 since 9:30 am et open: gme, tsla, meta, amd, uvxy, amc, amzn, ccl, goog, mstr']"
GOOG,2022-06-29,"['apple lightning cable finds more opposition: now, brazil wants usb port on iphone']"
GOOG,2022-07-11,"['top wall street bets mentions for monday july 11, 2022 since 9:30 am et open: tsla, twtr, upst, baba, nvda, aapl, uvxy, amzn, pltr, goog']"
GOOG,2022-07-14,"['top wall street bets mentions for wednesday july 13, 2022 after: gme, tsla, jpm, aapl, uvxy, tsm, amd, twtr, goog, wafd']"
GOOG,2022-07-17,"['top wall street bets mentions this weekend: nvda, tsla, aapl, amd, nflx, twtr, intc, meta, goog, bac']"
GOOG,2022-07-18,"['top wall street bets mentions for monday july 18, 2022 after: ibm, gme, nflx, aapl, tsla, nvda, amc, msft, goog, amd', 'ten stocks trending on discord for for monday july 18, 2022: amzn, tsla, aapl, nvda, amd, xela, ibm, goog, twtr, coin']"
GOOG,2022-07-20,"['google bows down to eu tech rules, cuts commission in google play app store']"
GOOG,2022-07-22,"['top wall street bets mentions for friday july 22, 2022 since 9:30 am et open: gme, tsla, snap, tblt, aapl, twtr, goog, googl, uvxy, amc']"
GOOG,2022-07-24,"['top wall street bets mentions this weekend: gme, tsla, snap, siga, msft, aapl, amzn, meta, amc, goog']"
GOOG,2022-07-26,"['top wall street bets mentions for tuesday july 26, 2022 since 9:30 am et open: gme, tsla, msft, aapl, googl, siga, goog, shop, wmt, uvxy']"
GOOG,2022-07-27,"['top wall street bets mentions for wednesday july 27, 2022 since 9:30 am et open: gme, tsla, msft, meta, aapl, goog, shop, uvxy, nvda, sava', 'qualcomm exclusive: cfo on how samsung license extension offers new revenue opportunities, cloud growth and iphone 2023 rumors']"
GOOG,2022-07-28,"['ten stocks trending on discord for wednesday july 27, 2022: meta, msft, cmg, ubs, goog, shop, ttoo, tsla, aapl, mcd']"
GOOG,2022-08-03,['shiba inu unveils new game to be launched for iphone and android users']
GOOG,2022-08-11,"['benzinga before the bell: iphone 14 might be costlier, coinbase face another sec probe, binance sees crypto user growth and other top financial stories thursday, august 11']"
GOOG,2022-08-17,"[""'tiktok replaced tv for british young adults; 95% of us teens watch youtube'  mac citing survey""]"
GOOG,2022-08-23,"['benzinga before the bell: tesla loses challenge against racial bias accusation, monkey pox vaccines may not be enough, apple to manufacture iphone 14 in india soon after release and other top financial stories tuesday, august 23']"
GOOG,2022-08-30,"['benzinga before the bell: tesla sues louisiana automobile dealers association, will iphone 14 feature satellite connectivity?, netflix denies $7 to $9 ad plan and other top financial stories tuesday, august 30']"
GOOG,2022-09-06,"['top financial stories tuesday, september 6: focus on iphone 14 event, opec+ plans mild production cut, netflix', 'apple surpasses android in us, iphone now accounts for 50% of smartphone market share: analysis firm', ""apple's rivals bled after it unleashed privacy moves — now the iphone maker reportedly plans to double its advertising staff""]"
GOOG,2022-09-07,"[""apple to contest brazil's ban of iphone without charger as it braces to launch iphone 14""]"
GOOG,2022-09-08,"['top financial stories thursday, september 08: amazon slows down hiring, netflix focuses on cost cutting, iphone 14 will be available in russia and more…', ""'buy your mom an iphone,' tim cook""]"
GOOG,2022-09-13,"['""$pins + $goog dont look now but look who has the hottest property on social media. shuffles by pinterest. this morning was reffered to as \'gen z new favorite app\'"" - citron research', ""citron research tweets 'will $goog buy $pins - the most positive social network- while pinterest might not be everyone's first choice, it has emerged as a platform with close to half a billion mau that promotes creativity and positivity...'""]"
GOOG,2022-09-14,"[""citron research tweets 'in case you missed yesterday amidst the carnage $goog for $pins. @karaswisher and @profgalloway both agree this takeout talk is real and now. citron believes number is north of $38'""]"
GOOG,2022-09-25,"[""will google's pixel watch end apple watch's dominance?""]"
GOOG,2022-09-28,"[""apple drops russia's largest social media network from app store""]"
GOOG,2022-10-04,"[""india iphone exports meets with success as china's covid lockdowns weigh""]"
GOOG,2022-10-06,"[""the alphabet unit said on thursday, at $100 more than apple inc's lowest model and limited to people with android phones, the google pixel watch faces enormous obstacles to adoption, sales of the apple watch have slipped this year as consumers delay purchases or select cheaper rivals"", ""google's debut smartwatch will go on sale oct. 13 for $350; taking on a field dominated by apple watch at a time when inflation consumers are shunning all forms of pricey wearables""]"
GOOG,2022-10-07,"['facebook identified more than 400 malicious android, ios apps this year that target people across internet to steal their facebook login information; reported findings to apple and google']"
GOOG,2022-10-12,"['iphone ownership among teenagers has increased over two since 2012,']"
GOOG,2022-10-20,"['to counter iphone popularity, google reportedly doubling down on investment in its own hardware', 'google rolls out new widgets that iphone users can add to their lock screens']"
GOOG,2022-10-21,"[""google's new tweaks to messages may annoy iphone users — and add more fuel to rcs battle with apple""]"
GOOG,2022-10-24,"['apple has missed a beat with 2022 ipad line, expert']"
GOOG,2022-10-26,"['ten stocks trending on discord for wednesday october 26, 2022: epix, msft, sint, bbby, ensc, govx, googl, goog, meta, rnaz', 'top wallstreetbets mentions for wednesday october 26, 2022: msft, meta, aapl, tsla, goog, googl, gme, amzn, baba, snap']"
GOOG,2022-10-27,"['ten top wall street bets mentions for thursday october 27, 2022: meta, sdc, aapl, tsla, amzn, twtr, xom, msft, goog, nflx', 'apple halts gambling ads in app store after backlash from developers — but is the issue over?']"
GOOG,2022-10-28,['tim cook']
GOOG,2022-11-03,"['top ten wall street bets mentions for thursday november 3, 2022: coin, aapl, tsla, amzn, meta, pypl, gme, asts, amd, goog', 'apple juggernaut rolls on: iphone maker tops combined value of facebook, google parents and amazon']"
GOOG,2022-11-06,"['ten stocks trending on discord this weekend: nio, meta, aapl, amd, amzn, goog, coin, tsla, sol, mark']"
GOOG,2022-11-09,"[""'what happens on your iphone, stays on your iphone?' new research suggests otherwise""]"
GOOG,2022-11-14,['less than $1: this apple icloud class action settlement payout may afford users just a donut']
GOOG,2022-11-15,"[""rest in peace 'twitter for iphone:' elon musk dubs label a 'waste of space & compute'""]"
GOOG,2022-11-22,"[""no, your iphone facebook app isn't broken — here's why buttons are 'disappearing'"", 'iphone might be the best choice if you are looking at the fastest 5g phone,']"
GOOG,2022-11-28,"[""elon musk lashes out at apple in tweetstorm over threat of twitter app store ban: 'do they hate free speech?'""]"
GOOG,2022-12-01,"[""after elon musk's tirade, mark zuckerberg slams apple over app store rules: 'don't think that's sustainable'""]"
GOOG,2022-12-08,"['iphone users may end up paying more for twitter blue, eu court asks google to remove false data, new york times employees stage walk out on pay dispute: top stories thursday, dec. 08']"
GOOG,2022-12-22,"[""iphone 14 was no match for this smartphone in marques brownlee's blind camera test""]"
GOOG,2022-12-29,"[""rumble tweets about app store fees 'we'd love to, but the app stores want 30% to do this. rumble's fee and app store fee would be 50%, which is outrageous.'""]"
GOOG,2023-01-09,"[""tesla's delivery wait times go up, china wants to secure license for generic version of pfizer's paxlovid, india iphone exports surpass $2.5b: today's top stories""]"
GOOG,2023-01-17,"['starbucks taps online ordering market via ios, android devices by extending collaboration with doordash']"
GOOG,2023-02-02,"['top wall street bests mentions for thursday february 2, 2023: meta, cvna, amzn, tsla, aapl, amd, vpn, nvda, goog, mara']"
GOOG,2023-02-03,"['top wall street bets mentions for friday february 3, 2022: aapl, tsla, amzn, meta, jwn, goog, cvna, googl, gme, amd']"
GOOG,2023-02-09,"['iphone battery draining too quickly? try these 5 simple tips to improve efficiency', 'top wall street bets mentions for wednesday february 8. 2023: tsla, nvda, dis, msft, googl, goog, dan, hood, bbby, meta']"
GOOG,2023-02-10,"['top wall street bets mentions for friday february 10, 2023: tsla, vpn, nvda, googl, lyft, goog, msft, aapl, nflx, boil', ""japan's regulators focus on high app store fees""]"
GOOG,2023-02-13,"['top wall street bets mentions for monday february 13, 2023: tsla, ufo, pltr, googl, msft, nvda, abnb, goog, meta, boil']"
GOOG,2023-02-14,"['apple users, hold off on ios 16.3.1 update — unless you want google photos to crash on your iphones', 'top wall street bets mentions for tuesday february 14, 2023: tsla, pltr, abnb, nvda, googl, goog, wish, upst, kos, nsc']"
GOOG,2023-02-16,"['top wall street bets mentions for thursday february 16, 2023: tsla, shop, pltr, goog, dkng, googl, nvda, dash, abnb, amc', ""apple vulnerable to doj's broader antitrust probe involving ios favoring itself"", ""no summons for elon musk but apple's tim cook, other big tech ceos subpoenaed by house panel over content moderation""]"
GOOG,2023-02-24,"['top wall street bets mentions for friday february 24, 2023: nvda, tsla, goog, cvna, bynd, baba, bbby, aapl, amd, googl', 'why this activist investor group wants apple shareholders to vote for ousting tim cook, al gore from board']"
GOOG,2023-02-27,"['top wall street bets mentions for monday february 27, 2023: tsla, nvda, nio, goog, boil, msft, amc, aapl, googl, tgt']"
GOOG,2023-03-01,"[""'tiktok's u.s. survival plan faces potential hurdle: apple's app store rules' - the information""]"
GOOG,2023-03-07,['apple mac users finally get microsoft outlook for free']
GOOG,2023-03-09,"[""cathie wood 'frustrated' with google search: why microsoft chatgpt is 'iphone moment of this decade'""]"
GOOG,2023-03-17,"[""youtube taking advantage of tiktok's troubles? introduces new features for shorts creators on ios""]"
GOOG,2023-03-21,"[""it's 'the iphone moment for ai,' and huang""]"
GOOG,2023-03-23,['miss iphone mini? pebble might rise from the dead to fill the gap']
GOOG,2023-03-27,"[""alibaba rival pinduoduo's shopping app was taken down from app store, russian cybersecurity firm kaspersky flags tampering vulnerabilities"", 'conflict of interest? congress members who own meta, goog, snap shares could benefit from tiktok ban']"
GOOG,2023-04-04,['tim cook seems to have addressed a million dollar question — why it took apple years to enter ar market']
GOOG,2023-04-11,"[""'south korea fines google £26m for blocking rival app store' - it security news""]"
GOOG,2023-04-19,['would you trade your iphone for google pixel fold? choose quickly!']
GOOG,2023-04-24,"['walmart owned indian fintech phonepe eyes app store, compete with google play in dominated region']"
GOOG,2023-04-25,"[""alert: scammers reportedly flood apple's app store with fake chatgpt apps""]"
GOOG,2023-04-27,"['amazon throws in the towel: fitness brand bites the dust in battle against apple watch, fitbit']"
GOOG,2023-05-05,"[""apple's ai playbook: why tim cook is not following the google and microsoft model""]"
GOOG,2023-05-11,"['top wall street bets mentions for thursday may 11, 2023: spy, qqq, pacw, goog, dis, nvda, tsla, pltr, googl, amd']"
GOOG,2023-05-15,"[""google launches tools to detect fake images, apple may encounter delays in iphone 15 production, shake shack sees activist investor proxy fight: today's top stories"", 'google ceo sundar pichai admits to cheating on pixel with samsung galaxy and iphone']"
GOOG,2023-05-18,"[""'introducing the chatgpt app for ios;""]"
GOOG,2023-05-22,"[""how apple's cautious approach rattles iphone display shipments: top analyst explains""]"
