Ticker,Date,Cleaned_Headlines
JPM,2022-03-31,"['top wallstreetbets mentions for thursday march 31, 2022 premarket: gme, amd, tlry, tsla, amc, nvda, sndl, nio, has, jpm']"
JPM,2022-04-11,"[""benzinga pro's top 5 stocks to watch for monday, apr. 11, 2022: jpm, dal, nflx, tsla, stld""]"
JPM,2022-04-12,"['top wallstreetbets mentions for tuesday april 12, 2022 after: amd, ater, gme, tsla, nvda, jpm, amc, wwe, arkk,twtr']"
JPM,2022-04-13,"['top wallstreetbets mentions for wednesday april 13, 2022 after: gme, tsla, webr, tsm, arqq, amd, jpm, veru, amc, nvda', 'check out what whales are doing with jpm', 'top wallstreetbets mentions for wednesday april 13, 2022 since 12am et: gme, amd, ater, tsla, arkk, nvda, jpm, amc, hood, msft']"
JPM,2022-04-14,"['top wallstreetbets mentions for thursday april 14, 2022 since 12am et: gme, tsm, tsla, amd, bbby, nvda, amc, twtr, webr, jpm']"
JPM,2022-05-23,"['top wallstreetbets mentions for the monday may 23, 2022 since 9:30 am et open : tsla, gme, bby, aapl, amzn, nvda, aap, jpm, amd, zim']"
JPM,2022-06-01,"['top wallstreetbets mentions for wednesday june 1, 2022 after: gme, chwy, amzn, tsla, amc, aapl, jpm, goog, mdb, pltr', 'top wallstreetbets mentions for wednesday june 1, 2022 since 9:30 am et open: gme, amzn, tsla, amc, crm, jpm, googl, aapl, nio, amd', ""'*dimon: best downturn preparation is conservative balance sheet $jpm' - tweet from fast stock market news""]"
JPM,2022-06-17,['check out what whales are doing with jpm']
JPM,2022-06-22,['check out what whales are doing with jpm']
JPM,2022-06-26,"['top wall street bets mentions this weekend: gme, amc, tsla, uvxy, jpm, wish, amd, aapl, ewi, msft']"
JPM,2022-06-27,"[""benzinga pro's top 5 stocks to watch for monday, june 27, 2022: clx, jpm, apps, ie, llap""]"
JPM,2022-06-28,"['top wall street bets mentions for tuesday june 28, 2022 since 9:30 am et open: tsla, amd, nke, gme, jpm, nvda, nio, xom, bbby, hood']"
JPM,2022-06-30,"['cnbc final trades: clf, jpm, mck']"
JPM,2022-07-01,"['top wall street bets mentions for thursday june 30, 2022 after: gme, amd, tsla, jpm, aapl, amc, msft, nvda, bbby, uvxy']"
JPM,2022-07-05,"['top wall street bets mentions for july 4th weekend: gme, tsla, bbby, amc, amd, nvda, amzn, jpm, mtch, aapl']"
JPM,2022-07-11,"[""benzinga pro's top 5 stocks to watch for monday, jul. 11, 2022: dwac, jpm, rblx, inva, bgne""]"
JPM,2022-07-12,"['top wall street bets mentions for tuesday july 12, 2022 after: gme, tsla, uvxy, aapl, twtr, amzn, msft, googl, jpm, uso']"
JPM,2022-07-13,"['top wall street bets mentions for wednesday july 13, 2022 since 9:30 am et open: tsla, gme, amd, aapl, twtr, uvxy, googl, has, amzn, jpm']"
JPM,2022-07-14,"['ten stocks trending on discord for thursday july 14, 2022: nvax, tsla, tblt, aapl, jpm, twtr, goev, irnt, amd, amzn', 'top wall street bets mentions for thursday july 14, 2022 since 9:30 am et open: gme, aapl, tsla, tlry, amc, jpm, tsm, baba, twtr, amd', 'top wall street bets mentions for wednesday july 13, 2022 after: gme, tsla, jpm, aapl, uvxy, tsm, amd, twtr, goog, wafd']"
JPM,2022-07-15,"['top wall street bets mentions for friday july 15, 2022 since 9:30 am et open: tsla, wfc, aapl, uvxy, amd, googl, twtr, nflx, baba, jpm']"
JPM,2022-07-19,['check out what whales are doing with jpm']
JPM,2022-07-25,"[""benzinga before the bell: apple's iphone discount, tesla's bitcoin loss, us investor fear and other top financial stories monday, july 25""]"
JPM,2022-10-05,"[""benzinga pro's top 5 stocks to watch for wednesday, oct. 5, 2022: tsla, jpm, payx, dal, pegy""]"
JPM,2022-11-04,"['polygon sizzles after instagram, jpm tie — eyes 175% breakout to hit record high']"
JPM,2022-11-10,['check out what whales are doing with jpm']
JPM,2022-11-28,"['ten stocks trending on discord for monday november 28, 2022: hlbz, tbla, dbgi, tsla, aapl, shop, cano, jpm, nuwe, coms']"
JPM,2022-12-06,"['ten stocks trending on discord for tuesday december 6, 2022: smmt, coms, rmed, nuwe, jpm, aapl, sig, goss, meta, wisa']"
JPM,2022-12-13,"[""benzinga pro's top 5 stocks to watch for tuesday, december 13, 2022: jpm, nke, sofi, adbe, ttd""]"
JPM,2022-12-30,"['top wall street bets mentions for friday december 30, 2022: tsla, aapl, jpm, nvda, amc, amzn, nflx, asts, nio, gme']"
JPM,2023-01-10,"['top wall street bets mentions for tuesday january 10, 2023: tsla, bbby, coin, nflx, aapl, baba, nvda, cat, jpm, wwe']"
JPM,2023-03-16,['check out what whales are doing with jpm']
JPM,2023-03-20,"['top wall street bets mentions for monday march 20, 2023: frc, ubs, spy, nvda, tsla, amd, jpm, qqq, msft, pacw']"
JPM,2023-03-22,"['top ten wall street bets mentions for wednesday match 22, 2023: gme, nvda, spy, frc, tsla, amd, qqq, amc, jpm, uvxy']"
JPM,2023-03-31,"['top wall street bets mentions for friday march 31, 2023: spy, nvda, tsla, frc, qqq, jpm, bbby, msft, dkng, aapl']"
JPM,2023-04-03,"[""if you invested $1,000 in jpm when chase manhattan merged with j.p. morgan, you'd have this much now""]"
JPM,2023-04-04,"['top wall street bets mentions for tuesday april 4, 2023: spy, nvda, tsla, amc, frc, qqq, aapl, jpm, boil, gme']"
JPM,2023-04-05,"[""benzinga pro's top 5 stocks to watch for wednesday, april 5, 2023: jpm, meta, fdx, expe, spot""]"
JPM,2023-04-10,"[""benzinga pro's top 5 stocks to watch for monday, april 10, 2023: tsla, cort, jpm, pxd, modg""]"
JPM,2023-04-11,['check out what whales are doing with jpm']
JPM,2023-04-12,"[""benzinga pro's top 5 stocks to watch for wednesday, april 12, 2023: jpm, crus, nio, grwg, envb""]"
JPM,2023-04-14,"['new york state common retirement fund urges shareholders to vote for proposals filed at bofa, jpm, wells fargo, morgan stanley, citi, goldman sachs; for time phase of lending for new fossil fuel exploration, development', 'top wall street bets mentions for friday april 14, 2023: spy, jpm, nvda, tsla, qqq, frc, aapl, amd, gan, schw']"
JPM,2023-04-18,"['top wall street bets mentions for tuesday april 18, 2023: nvda, spy, bac, aapl, frc, tsla, qqq, nflx, msft, jpm']"
JPM,2023-04-21,['check out what whales are doing with jpm']
JPM,2023-05-01,"['check out what whales are doing with jpm', 'top wall street bets mentions for monday may 1, 2023: frc, jpm, spy, nvda, sofi, tsla, aapl, bbby, amd, qqq']"
JPM,2023-05-02,"['top wall street bets mentions for tuesday may 2ms 2023: spy, frc, jpm, nvda, pacw, amd, sofi, aapl, chgg, tsla']"
JPM,2023-05-04,"['top wall street bets mentions: wal, spy, pacw, aapl, frc, jpm, nvda, cma, shop, tsla']"
JPM,2023-05-05,"['top wall street bets mentions for friday may 5, 2023: aapl, spy, amd, wal, frc, pacw, nvda, cvna, jpm, amc']"
JPM,2023-05-08,"['check out what whales are doing with jpm', 'top wall street bets mentions for monday may 8, 2023: spy, tsla, aapl, amd, pacw, nvda, pltr, frc, wal, jpm']"
JPM,2023-05-16,"['top wall street bets mentions for tuesday may 16, 2023: spy, nvda, amd, qqq, tsla, jpm, aapl, baba, amzn, hood']"
JPM,2023-05-18,"[""charles gasparino tweets 'jpm launched massive internal investigative into ceo jamie dimon's emails and found no mention of convicted jeffery epstein, a former client of the firm who died in his jail cell awaiting trial. jpm is said to have scoured...'""]"
JPM,2023-06-16,"['cnbc final trades: jpm, wab, hum, azo']"
JPM,2023-07-19,"[""(jpm) - analyzing jpmorgan chase's short interest""]"
JPM,2023-07-21,"[""j&j, abbott labs and jpm among jim cramer's top picks as market shifts focus from tech""]"
JPM,2023-07-31,['check out what whales are doing with jpm']
JPM,2023-08-09,"[""(jpm) - analyzing jpmorgan chase's short interest""]"
JPM,2023-08-14,['check out what whales are doing with jpm']
JPM,2023-09-05,['check out what whales are doing with jpm']
JPM,2023-09-15,"[""(jpm) - analyzing jpmorgan chase's short interest""]"
JPM,2023-10-03,"[""(jpm) - analyzing jpmorgan chase's short interest""]"
JPM,2023-10-12,"[""why bank stocks are 'uninvestable': steve eisman explains bearish stance on financial sector ahead of jpm, citi earnings""]"
JPM,2023-10-20,['check out what whales are doing with jpm']
JPM,2023-10-24,"[""(jpm) - analyzing jpmorgan chase's short interest""]"
JPM,2023-10-25,['check out what whales are doing with jpm']
JPM,2023-11-03,['check out what whales are doing with jpm']
JPM,2023-11-15,"[""jp morgan's blockchain breakthrough - jpm coin poised for tenfold growth in daily transactions: report"", ""jpm coin transactions 'going to start taking off,' jpmorgan predicts daily volume to hit $10b""]"
JPM,2023-11-20,['check out what whales are doing with jpm']
JPM,2024-01-25,"[""(jpm) - analyzing jpmorgan chase's short interest""]"
JPM,2024-02-28,['check out what whales are doing with jpm']
JPM,2024-04-09,['check out what whales are doing with jpm']
JPM,2024-04-11,"[""jeff bezos, jamie dimon and tim cook attend biden's state dinner as fumio kishida woos us tech giants to invest in japan""]"
JPM,2024-04-29,['check out what whales are doing with jpm']
JPM,2024-05-08,['market whales and their recent bets on jpm options']
JPM,2024-05-16,"[""jpm's dimon"", ""jpm's dimon predicts inflation may persist next year; notes markets have been good and healthy for a while; warns inflationary forces may keep rates higher""]"
JPM,2024-05-21,['smart money is betting big in jpm options']
JPM,2024-07-05,['smart money is betting big in jpm options']
JPM,2024-07-31,['market whales and their recent bets on jpm options']
JPM,2024-08-12,['smart money is betting big in jpm options']
JPM,2024-08-13,['check out what whales are doing with jpm']
JPM,2024-08-26,['smart money is betting big in jpm options']
JPM,2024-09-09,['market whales and their recent bets on jpm options']
JPM,2024-09-16,['smart money is betting big in jpm options']
JPM,2024-10-04,['check out what whales are doing with jpm']
JPM,2024-11-05,['check out what whales are doing with jpm']
JPM,2024-11-13,"[""jpmorgan (jpm) stock is up 9% in november: what's going on?""]"
JPM,2024-12-10,"[""correction: jpmorgan ticker is 'jpm'""]"
JPM,2025-01-03,['market whales and their recent bets on jpm options']
JPM,2025-01-09,"[""(jpm) - analyzing jpmorgan chase's short interest""]"
JPM,2025-01-22,['market whales and their recent bets on jpm options']
JPM,2025-02-12,['smart money is betting big in jpm options']
JPM,2025-03-10,"[""what's going on with jpmorgan chase (jpm) stock?""]"
