Ticker,Date,Cleaned_Headlines
BAC,2023-10-19,"[""what's going on with bank of america (bac) shares?""]"
BAC,2023-10-23,"[""what's going on with bank of america (bac) stock?""]"
BAC,2023-11-02,"[""what's going on with bank of america (bac) stock?""]"
BAC,2023-11-07,"[""(bac) - analyzing bank of america's short interest""]"
BAC,2023-11-14,"[""what's going on with bank of america (bac) and wells fargo (wfc) shares""]"
BAC,2023-12-01,"[""big players' recent trades in bac options""]"
BAC,2023-12-13,"[""what's going on with bank of america (bac) and wells fargo (wfc) shares""]"
BAC,2023-12-22,"[""(bac) - analyzing bank of america's short interest""]"
BAC,2024-01-24,['smart money is betting big in bac options']
BAC,2024-02-28,['check out what whales are doing with bac']
BAC,2024-03-08,['check out what whales are doing with bac']
BAC,2024-03-25,['smart money is betting big in bac options']
BAC,2024-04-15,['smart money is betting big in bac options']
BAC,2024-04-22,"[""(bac) - analyzing bank of america's short interest""]"
BAC,2024-05-28,['market whales and their recent bets on bac options']
BAC,2024-05-31,['market whales and their recent bets on bac options']
BAC,2024-06-05,['smart money is betting big in bac options']
BAC,2024-06-24,['mortgage stocks tick up as freddie mac is allowed to buy second mortgages']
BAC,2024-07-19,['smart money is betting big in bac options']
BAC,2024-07-31,['market whales and their recent bets on bac options']
BAC,2024-08-02,"[""what's going on with bank of america (bac) and wells fargo (wfc) shares""]"
BAC,2024-08-08,['check out what whales are doing with bac']
BAC,2024-08-15,"[""what's going on with bank of america (bac) shares?""]"
BAC,2024-09-19,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-10-14,['market whales and their recent bets on bac options']
BAC,2024-10-17,"[""(bac) - analyzing bank of america's short interest""]"
BAC,2024-10-18,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-10-30,['smart money is betting big in bac options']
BAC,2024-11-07,"['smart money is betting big in bac options', ""what's going on with bank of america (bac) shares""]"
BAC,2024-11-13,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-11-14,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-11-18,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-11-25,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-12-04,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-12-11,"[""what's going on with bank of america (bac) shares""]"
BAC,2024-12-19,"[""(bac) - analyzing bank of america's short interest""]"
BAC,2025-01-14,"[""what's going on with bank of america (bac) shares""]"
BAC,2025-01-16,"['apple stock has moved up 4.2% since iphone 16 launched, analyst']"
BAC,2025-01-21,['market whales and their recent bets on bac options']
BAC,2025-02-03,['market whales and their recent bets on bac options']
BAC,2025-02-25,"[""apple may hike iphone prices by 9% due to trump's tariffs,""]"
BAC,2025-03-04,"[""what's going on with bank of america (bac) shares""]"
BAC,2025-03-05,"[""what's going on with bank of america (bac) shares""]"
BAC,2025-03-10,"[""what's going on with bank of america (bac) shares (updated)""]"
