Ticker,Date,Cleaned_Headlines
AAPL,2015-01-28,"['carl icahn @carl_c_icahn tweet: will be talking to @scottwapnercnbc on @cnbc at 12:30 with brett icahn & david schechter to discuss our thoughts on $aapl', ""icahn 'we have purchased some aapl shares since stock was around $400 level'"", 'deutsche bank on apple: ""santa didn\'t see those iphone numbers coming""']"
AAPL,2015-01-31,"[""weekly tech highlights: apple's iphone breaks many records, google disappoints and more""]"
AAPL,2015-02-03,"['apple watch vs. iwatch: does the name matter?', 'iphone shipments to top 50m units in q1 2015 vs 43.7m in year earelier period']"
AAPL,2015-02-04,"['new apple watch app allows remote control of tesla cars', 'apple selects samsung for next iphone chip /code', 'shipments of apple mac notebooks, desktops expected to increase 10% to 20 units in 2015 vs 2014', 'apple ios overtakes android for first time since q4 2012,']"
AAPL,2015-02-06,"['analyst sees faster ipad sales decline for apple inc.', 'apple shares trading near low; appleinsider report mentions potential big drop in ipad sales']"
AAPL,2015-02-09,"['fda steps back from app regulation, good news for apple watch']"
AAPL,2015-02-10,"['tim cook presentation ends', 'update: tim cook', 'tim cook', 'update: tim cook discussing apple watch', ""apple ceo tim cook's presentation at goldman sachs internet & technology conference begins""]"
AAPL,2015-02-11,"['foxconn revenue falls 23% in january, but rises 25.9% on year due to strong iphone 6 shipments']"
AAPL,2015-02-12,"[""carl icahn @carl_c_icahn tweet: i greatly respect $aapl's board but my comments on @cnbc not only underscore my opinion on buyback""]"
AAPL,2015-02-13,"[""apple's tim cook finishes comments at cybersecurity conference"", ""apple's tim cook""]"
AAPL,2015-02-18,"['president obama: use the ipad for non related stuff, will give', 'jpmorgan suggests its margin assumptions for apple watch is too low']"
AAPL,2015-02-19,"[""piper jaffray's gene munster: it's up to app developers to drive demand for the apple watch""]"
AAPL,2015-02-20,"['apple reportedly prepping ios public beta program', ""'apple reportedly prepping ios public beta program'"", 'goldman is sketch on apple watch']"
AAPL,2015-02-23,"['mizuho securities analyst: apple watch is going to have hard time filling in the gap that iphones are going to leave', ""martin scorsese featured in apple's latest ipad commercial""]"
AAPL,2015-02-24,"[""the apple watch & apple car: what 2 of wall street's best are saying""]"
AAPL,2015-02-25,"[""after visiting 6 apple hackathons and 500 ios devs, these analysts finally have a 'comprehensive' view of the apple watch""]"
AAPL,2015-02-26,"['will apple unveil ipad plus, retina macbook air on march 9?', 'apple watch ad campaign launches with 12 ad spread in vogue /code', 'apple india sets target of 2m iphone sales in fy 2015', ""what's apple's tim cook doing in israel?""]"
AAPL,2015-02-27,"['will apple watch replace the keys of your next tesla?', 'can patent lawsuits really block the sales of iphone?', 'march 9 will bring more apple watch news (pricing, launch, accessories, apps…), citi predicts']"
AAPL,2015-03-02,"['tim cook twits link to ""breathtaking"" photos taken with ""the world\'s most popular camera"" (but, is it the best amongst smartphones?)', 'will fashion be enough to sell the apple watch?']"
AAPL,2015-03-03,"['best buy ceo tells reuters, regarding apple watch, apple is a formidable company; their track record on new products is phenomenal', ""oppenheimer: apple watch an 'object of utility, affection and luxury'"", 'oppenheimer: apple watch will lead sales, price higher']"
AAPL,2015-03-04,"['why consumers are not going to buy the apple watch?', 'google to launch iphone version of android wear .com']"
AAPL,2015-03-05,"[""deutsche bank analyst explains why the apple watch 'has limited ability to move the needle'"", ""rbc analyst: it would be 'optimal' for the new ipad to come in the second of the year"", ""'watch out' for the apple watch, bank of america"", ""apple delays production of larger 'ipad pro'"", ""sharp expected to be main supplier for oxide displays for apple's 12.9 ipad"", 'shenzhen desay rumoured to be sole supplier for apple watch batteries']"
AAPL,2015-03-06,['what to expect from the apple watch ahead of the march 9 event?']
AAPL,2015-03-09,"[""apple announces 'research kit' to aid iphone in diagnosing user symptoms, will connect with researchers"", 'apple watch to get upwards of 18 hours of battery life', 'update: apple watch will be available apr. 24th in us', 'who likes the apple watch?', ""raymond james analyst: 30 million users have 'serious interest in buying an apple watch"", ""apple's tim cook"", 'tim cook discussing hbo on apple tv', 'kinsus interconnect technology, zhen ding technology holding, career technology, flexium interconnect part of apple watch supply chain,', ""jp morgan view: apple watch battery allows 'full power mode' for 24 hours"", ""tigress financial partners: apple watch will expand apple's ecosystem"", ""sarhan capital ceo: investors need to see 'wow' factor in apple watch"", 'tim cook now onstage at apple event', 'getting in on the apple watch buzz, without investing in apple', ""trip chowdhry: apple watch will be 'phenomenally successful'"", 'apple watch price predictions', ""hedge fund manager comments ahead of apple event: i am 'increasingly confident in success of apple watch'""]"
AAPL,2015-03-10,"['time will tell whether apple watch sends mutual funds on buying spree', ""apple watch's challenge: fashion accessory or a gadget?"", 'tim cook', 'apple watch battery life for talk time up to three hours, audio playback up to 6.5 hrs, workout session up to seven hrs, power reserve up to 72 hrs', 'top street analyst asks: why need the apple watch?', 'apple watch will sell 40m units this year, chowdhry predicts', ""the apple watch 'may fundamentally change the way we interact with smartphones,' oppenheimer"", ""alibaba's tmall to begin apple watch presales on april 10, distribution to begin april 24"", 'lens technology, biel crystal expected to be main suppliers of sapphire covers for apple watch', 'gene munster: first breakout quarter for apple watch is probably december of 2016', ""analyst: apple inc. watch won't plug pending iphone hole"", ""'apple watch threat to traditional watchmakers is largely overstated,'"", ""watch out, it's here! deutsche bank comments on apple watch""]"
AAPL,2015-03-11,"['apple itunes and app store outage due to dns error', 'report of apple itunes outage', 'tim cook sidesteps potential apple, tesla tie', 'john sculley: apple watch is part of a long game that tim cook is playing very smartly']"
AAPL,2015-03-12,"['expert: apple watch could have a projector or holographic display in five years', ""expert: why apple watch will be apple's most upgradeable product"", ""sanford bernstein's toni sacconaghi: health monitoring capabilities can drive sales of apple watch in the long run""]"
AAPL,2015-03-13,"['apple watch provides big opportunity for pizza restaurants', 'poll shows 69% not interested in apple watch', 'reuters/ipsos poll shows 69% not interested in apple watch; 13% of non users would consider buying iphone to buy apple watch', 'quantum trading strategies cio sean udall on the apple watch', ""why apple releasing beta version of ios a sign of the company 'exorcising the ghost of steve jobs'"", ""jim cramer's surprise phone call from tim cook""]"
AAPL,2015-03-17,"['apple watch may face delivery delays, jpmorgan', 'what the economist thinks of the apple watch']"
AAPL,2015-03-18,"[""5 highlights from tim cook's interview with fast company"", 'reuters poll shows ~40% of iphone users want apple watch', 'jp morgan ""excited"" about potential appletv app store', 'apple expected to ship 53m iphone 6 units in q1 2015']"
AAPL,2015-03-23,"['expert: 50% of new iphone buyers will adopt apple pay within 2 years', 'apple watch shipments cut in half?']"
AAPL,2015-03-24,['will the apple watch come up short? jpmorgan responds to rumors']
AAPL,2015-03-25,"[""rbc's 3 reasons for buying apple, other than the apple watch"", 'apple watch facing production issues that will affect supply']"
AAPL,2015-03-26,"['checking in with an iphone 7 supplier', ""apple's iphone 6c to be priced $400-$500,"", 'apple watch yields are rising,', 'apple iphone 6c to be manufactured by wistron,', 'apple to release iphone 6s, 6s plus, 4 6c,']"
AAPL,2015-03-27,"[""jpmorgan talking worst of apple watch 'yield issues'""]"
AAPL,2015-03-30,['jefferies just upgraded this apple supplier because of the iphone']
AAPL,2015-03-31,['facebook appears to be breaking apple app store rules']
AAPL,2015-04-01,"[""apple's new iphone trade program to include android phones""]"
AAPL,2015-04-02,"[""gene munster: little bit of 'fanboy affect' will make apple watch sales touch 1 million units"", 'gene munster predicts big weekend for apple watch']"
AAPL,2015-04-05,"[""apple's next iphone may be '7', not 6s,""]"
AAPL,2015-04-07,['why apple needs to educate consumers about the apple watch']
AAPL,2015-04-08,"['video: see the apple watch unboxed', 'apple watch reviews: 10 things we learned from the critics', 'this is how samsung plans on fighting the apple watch', 'wall street has high hopes for the apple watch']"
AAPL,2015-04-09,"['apple watch: the good and the bad', 'coupons.com develops coupons.com app for apple watch', 'apple watch estimates slashed at this wall street firm']"
AAPL,2015-04-10,"['apple watch: the challenge & the fear', ""cnbc now @cnbcnow tweet: apple ceo tim cook tells cnbc that orders are 'great' for the apple watch so far » cnb.cx/1jwzied"", 'strong iphone sales may drive demand for apple pay, apple watch writes canaccord', 'some versions of apple watch sell out as preorders begin  times']"
AAPL,2015-04-11,['analyst: market is wrong on threat to garmin ltd. from apple watch']
AAPL,2015-04-12,"[""why apple watch is just 'noise' and apple investors should focus on other metrics?""]"
AAPL,2015-04-13,"['piper jaffray: the apple watch is a game changer', 'trip chowdhry: apple watch exceeds expectations', 'jim cramer thinks the apple watch is a success', 'the $4000 iphone', 'is the financial world happy with the apple watch debut?', ""apple watch pre parties are a 'cultural phenomenon' that could change the way consumers shop"", ""why you shouldn't be surprised if apple manages to sell more apple watch editions in china than anywhere else?"", ""what's wall street think of the apple watch now?"", ""keybanc: apple watch has 'strong' initial demand, poses risk to fashion watches"", 'are pundits wrong about apple watch demand?', 'early apple watch pre estimates are in', 'apple watch preorders not as strong in hong kong as in china', 'slice intelligence estimates 957k people in us pre apple watch on friday, april 10']"
AAPL,2015-04-14,"['will the $17,000 apple watch inspire a $20,000 iphone?', ""analyst suggests 3.34m apple watch units 'possible' over pre weekend"", ""global equities' chowdry suggests 3.34m apple watch units 'possible' over pre weekend (friday, saturday, sunday), exceeding 2.5m estimate""]"
AAPL,2015-04-15,"['6% of us adults plan to purchase apple watch,']"
AAPL,2015-04-16,"[""the apple watch survey results you likely didn't see"", 'apple to include force touch technology in next iphone,']"
AAPL,2015-04-17,"['apple offers workshops for users to get acquainted with the apple watch', '21.7% of benzinga readers would theoretically buy an apple watch', 'make money on your apple watch', 'is china weakness offsetting iphone, galaxy demand?']"
AAPL,2015-04-20,"['you can now book a hotel on the apple watch', ""what's iphone sales number going to look like this quarter? this analyst provides the answer"", 'pacific crest securities: while the iphone 6 is experiencing high demand, apple may face growth challenges in the future', '22 fintech apps coming to apple watch', 'apple expected to adjust orders to upstream partners in q3 for iphone 6, apple watch components to minimize risk', ""priceline's booking.com launches instant booking travel app for apple watch""]"
AAPL,2015-04-21,"['au optronics to supply panels to apple for iphone,']"
AAPL,2015-04-23,"['mobileiron foresees staggering demand for apple watch at work', 'why stifel hiked apple iphone quarterly estimates 11 percent']"
AAPL,2015-04-24,"[""apple watch release confuses customers who couldn't buy it in stores"", 'apple watch ignites fintech community, inspires new apps', 'amazon launches shopping app for apple watch', ""checking out chipotle's apple watch app""]"
AAPL,2015-04-25,"[""weekly tech highlights: apple watch arrived, blackberry's big acquisition and more"", 'did apple send mixed messages about its apple watch launch?', 'some apple watch knock in china, costing $40-$80, can make phone calls without connecting to a smartphone']"
AAPL,2015-04-26,"[""apple highlights: 'significant' china growth, apple watch sales estimates & so much more""]"
AAPL,2015-04-27,"['update: apple q2 ipad rev down 29% to $5.43b, q2 mac rev up 2% to $5.62b, q2 iphone rev up 55% to $40.28 billion', 'apple watch demand is greater than supply. ""we were able to deliver more customers the watch over the weekend than we initially anticipated.""', 'mizuho: apple inc. outlook implies big iphone slowdown', 'from apple call: cook on iphone: ""things are really good right now...""', 'what kind of iphone sales number apple will release today? this analysts has the answer', ""jpmorgan previews apple's q2, expects 'negligible' fx impact and strong iphone sales"", ""this hedge fund manager 'wouldn't be surprised' if iphone units hit 60 million"", 'wall street voices opinion on apple watch', ""here's how apple has traded after every earnings report in the tim cook era""]"
AAPL,2015-04-28,"['carl icahn @carl_c_icahn $aapl is still undervalued and misunderstood. expect to put out another in report within two weeks.', '5 reasons apple watch will be a huge success']"
AAPL,2015-04-29,"['second try: apple found defects in key component of apple watch', 'iphone sales were astonishing, but what about the ipad and macs?', 'apple found defects in key component of apple watch,', 'mizuho securities analyst: ""iphone sales are going to slow down from what we saw in the last two quarters""']"
AAPL,2015-04-30,"['oppenheimer spent a week with the apple watch', ""global equities research's trip chowdhry notes apple watch taptic engine issue is 'old news, has since been resolved,' believes production has accelerated, delivery times reduced by 2 weeks""]"
AAPL,2015-05-04,"[""jefferies sees apple pay as a 'compelling killer' app for apple watch""]"
AAPL,2015-05-05,"[""ihs technology analyst explains why apple watch is 'unique' even after having lowest ratio of hardware costs to retail price"", 'supply chain sources say ipad shipments expected to fall 20+% in 2015']"
AAPL,2015-05-06,"['are apple watch sales suffering from inventory and supply issues?', ""apple watch is 'going to be huge' despite ongoing supply issues"", 'apple watch tops consumer']"
AAPL,2015-05-07,"['3 reasons apple will finally ship a 12 ipad in 2015', '6 fintech apps not coming to apple watch']"
AAPL,2015-05-11,"[""apple's u.s. market share grows to 42.6 percent, ios also gains share"", ""why apple watch is 'guaranteed to sell a lot of units'""]"
AAPL,2015-05-12,"['analyst sees iphone content gains for avago technologies ltd.', 'apple ceo tim cook meets with alibaba, banks to discuss apple pay']"
AAPL,2015-05-13,"['google to support apple watch with news & weather app', ""here's why the average consumer find the apple watch useful enough to buy it"", 'gn resound, designit create hearing aid interface for apple watch', ""apple watch: 50 shades of 'meh'""]"
AAPL,2015-05-14,['does the apple watch have security issues?']
AAPL,2015-05-15,"['spending 2 weeks with the apple watch, bank of america style', 'quanta implies apple watch no longer a challenge to quanta in both technology and quality']"
AAPL,2015-05-18,"['president barack obama sends first tweet from an iphone', ""swiss watch makers aren't worried about the apple watch"", ""what's with the recent apple iphone strength?"", 'carl icahn @carl_c_icahn think you will find our latest letter to @tim_cook re $aapl interesting: shareholderssquaretable.com/carl…', 'update: icahn sees apple launching a new 12.9 ipad, expects co. will soon enter tv and auto market']"
AAPL,2015-05-19,"[""'in the next two years tim cook could become fluent in mandarin' : fbr capital markets analyst"", 'rumor mill: apple iphone 6s to launch in august', 'analyst: diminished ipad sales not bad for apple inc.']"
AAPL,2015-05-20,"['trip chowdhry talks about apple watch problems & prospects, successful & unsuccessful apps', 'fbr, bernstein continue to like apple (and the iphone)']"
AAPL,2015-05-21,"[""apple iphone, watch estimates boosted at morgan stanley on 'strong demand'"", 'did the next iphone just accidentally leak?']"
AAPL,2015-05-23,"[""weekly tech highlights: new iphone leaked, tesla's mobile store and more""]"
AAPL,2015-05-27,['should apple release an iphone 6c?']
AAPL,2015-05-29,['do you need hands to eat a big mac?']
AAPL,2015-05-31,"[""will apple's iphone replace gopro?""]"
AAPL,2015-06-02,"[""why the iphone 6s won't have wireless charging - even though the apple watch already does""]"
AAPL,2015-06-03,"[""the real reason apple's iphone left virgin mobile""]"
AAPL,2015-06-04,['apple watch arrives in 7 more countries']
AAPL,2015-06-05,"['wells fargo: next apple iphone cycle will have fewer tailwinds', 'apple inc. app store awash in third submissions']"
AAPL,2015-06-08,"[""apple 'next let's turn to the ipad'"", ""apple's craig federighi describing split usage of multiple apps on ipad"", 'apple will bring native apps to apple watch with new ios for devs', ""susquehanna: apple iphone production checks 'solid,' boosting estimates"", ""apple's new ios to be called 'el capitan'"", 'report: apple eyeing september release date for iphone 6s']"
AAPL,2015-06-09,"['is tim cook the new steve ballmer?', 'mid: red names in dow jones - aapl, dis, mcd, msft, nke, wmt', ""capital advisors: 'competition' is the biggest risk to apple and its stock today, don't see apple watch as a 'game changer'""]"
AAPL,2015-06-10,"[""how apple's wwdc presentation could ignite apple watch sales""]"
AAPL,2015-06-11,"['update: criteo shares now down 12% following ft report that iphone may allow ad', 'the next new iphone plant could be good news for foxconn, apple and india', 'criteo sa sinks as pending iphone adblocker gets noticed']"
AAPL,2015-06-16,"[""what does apple's ios 9 code reveal?"", ""outlook for next apple iphone 'more stable than feared,' paccrest"", 'apple taps mobileiron to help it deploy ipad apps into the enterprise  crunch']"
AAPL,2015-06-17,['new 3d systems scanner coming to iphone']
AAPL,2015-06-18,"['apple watch u.s. sales estimated at 2.8 million', ""jmp securities: 'good news for fitbit is that apple hasn't come out of the gate blazing with its apple watch'""]"
AAPL,2015-06-19,"['apple rumored to be working on the second version of the apple watch, launch in 2016']"
AAPL,2015-06-23,"['cantor analyst brian white expects 4g buildout across 3 chinese carriers will provide healthier iphone trends in 2nd half of 2015', ""apple watch buzz 'not great,' bernstein warns"", 'bernstein analyzes search data, discovers internet \'buzz"" data implies apple iwatch sales to reach 1/3 that of iphone & 1/4 of ipad sales', 'apple watch to be available initially in only 10 retail outlets in taiwan']"
AAPL,2015-06-24,"[""carl icahn tweets: 'sold last of our $nflx today. believe $aapl currently represents same opportunity we stated nflx offered several years ago.'""]"
AAPL,2015-06-26,"['apple to begin selling apple watch, in sweden on july 17', 'apple considering switching to oled displays made by lg display for the iphone']"
AAPL,2015-06-29,"[""citigroup raises it's iphone sale estimates to 49m vs 46m""]"
AAPL,2015-06-30,"['apple is negotiating with samsung about iphone storage? what?', ""bernstein forecasting 3 million apple watch sales this quarter, 'buzz data' pointing even lower around 1 million units""]"
AAPL,2015-07-01,"['apple downside limited despite coming iphone sales decline, paccrest explains']"
AAPL,2015-07-02,"['apple watch: was the street expecting too much?', 'what to expect from the rumored iphone 6s?']"
AAPL,2015-07-03,"['production for next iphone starting,']"
AAPL,2015-07-06,['2 nba champion blames iphone for shooting woes']
AAPL,2015-07-07,"['report: apple watch sales slumping', 'apple stock still worth $170 on iphone growth, brean declares']"
AAPL,2015-07-08,"[""the problem with the apple watch: 'there is nothing that defines it as a beautiful apple product'"", 'credit suisse sees apple at $145: predicts iphone growth hit 60% last quarter', 'credit suisse ipad expectations for cy15/16 to 50m/50m from 57m/61m', 'did apple watch sales really drop by 90%?', ""update: credit suisse raises apple's iphone volumes estimate to 250m+ units for cy15, sees 56m units for jun., down 8% qoq, up 60% yoy"", ""update: credit suisse's garcha cuts ipad estimates but raises earnings estimates on apple amid 'iphone strength'""]"
AAPL,2015-07-09,"[""jp morgan's rod hall believes apple watch hardware is 'excellent'""]"
AAPL,2015-07-10,"['how cirrus logic can win from a strong apple iphone 6s', 'bmo trims apple watch estimates, boosts iphone view']"
AAPL,2015-07-12,['6 rumored iphone 6s features']
AAPL,2015-07-13,"[""'apple doing so well with the iphone 6 cycle': the main reason why q2 smartphone sales will be lower than q1 for the first time"", ""apple upgraded at societe generale, firm sees 'encouraging' start for apple watch"", ""cantor fitzgerald's brian white is 'not concerned' with fall in chinese stock markets impacting iphone sales"", 'weekly tech highlights: apple watch sales tumbled, nyse endured a massive outage and more', 'update: socgen upgrade of apple based on successful launch of iphone 6s in the september', ""initial orders for apple's 12.9 ipad lower than expectations,"", 'apple must sell 1 apple watch for every 20 iphones to reach 10 million units']"
AAPL,2015-07-14,"[""fbr maintains apple outperform on 'strong' iphone momentum""]"
AAPL,2015-07-15,"[""global equities' chowdhry reacts to intel's qtr.: calls pc growth 'very strong,' suggests strength stems from apple's mac, not windows pcs""]"
AAPL,2015-07-16,"['ubs: apple revenue, eps and margins will beat consensus on back of iphone']"
AAPL,2015-07-17,"[""iphone sales could 'skyrocket' with apple watch""]"
AAPL,2015-07-18,"[""weekly tech highlights: apple's mac sales could be huge, google rose 16% & best buy chatter""]"
AAPL,2015-07-20,"[""if apple doesn't report 'big numbers' for apple watch, wall street will know it was a disappointment"", ""gene munster: expect more iphone momentum in apple's earnings"", 'apple iphone has upside but expect few watch details; wells fargo sees $125 to $135 price on stock']"
AAPL,2015-07-21,"['app store, apple music and other apple services experience problems ahead of earnings', ""maxim analyst 'concerned' over new apple bear thesis, notes iphone 6s cycle looks 'weak'"", 'apple 3q ipad unit sales 10.9m, mac unit sales 4.8m', 'apple 3q iphone rev up 59%, iphone unit sales 47.4m, japan rev up 9%, americas rev up 15%, europe rev up 19%', 'tim cook on apple call: we enjoyed the highest switchover rate from android ever recorded.', 'app store, macs, apple watch, apple pay will eventually become bigger focus for investors, macquarie predicts', ""as the iphone market matures, how strong is apple's pipeline of new products and services?"", 'apple service site shows app store, music, tv, ibooks, itunes in cloud, itunes store, itunes u, radio, os x software update having issues', 'earlier macrumors headline corroborates reuters, other sources reporting apple issues with itunes, appstore, etc']"
AAPL,2015-07-22,"[""apple iphone pent up demand 'now satisfied,' maxim warns"", ""summit research's srini sundararajan comments on weakness in semi, ic names today: sees pressure related to combo of poor linear tech results, potential apple iphone concerns"", 'piper\'s munster sees ""stepwise"" growth in apple watch sales', ""citi: apple stock fell because the iphone missed its 'whisper number'"", ""stephen's kumar doesn't feel downside in semi, ic stocks wednesday stems from street's apparent concern regarding apple's iphone unit figures given with q3 report"", 'supply chain sources report component reserves for apple watch expected to remain high until september due to lower sales', ""global equities' chowdhry on apple's expected q4 catalysts: new mac launch, new ipad pro, new iphone 6s, 6s plus, watch os2"", 'goldman sachs: apple investors will shift focus to iphone 6s refresh']"
AAPL,2015-07-28,"[""apple music and apple watch: proof that without steve jobs apple's 'products are just not going to have that polish and refinement'?""]"
AAPL,2015-08-05,"[""apple could eventually want to own iphone experience 'more fully' with cell service: j.p. morgan"", ""apple downgraded by bank of america on iphone 'headwinds'"", ""update: bofa on apple: sees potential for watch, apple pay, music to be 'significant' sales drivers over long term, 'the short term direction of the stock remains dependent on iphone'"", 'apple downgraded at merrill lynch, cites significant slowdown in iphone revenue growth,']"
AAPL,2015-08-06,"[""albert fried's rich tullo comments on report apple music saw 11m trial members, calls figure 'hideous' when considering how many users received ios upgrade"", ""update: fbr's ives on apple sees the forest through the trees, highlights 'unrivaled fundamental strength' in iphone 6 product cycle""]"
AAPL,2015-08-07,['new must finance mobile apps: benzinga v2.2 and marketfy land at the app store']
AAPL,2015-08-09,"['foxconn expected to be selected as sole assembler for next 5.5 iphone,']"
AAPL,2015-08-10,"[""apple inc defended at oppenheimer - calls apple conern re: decelerating iphone growth, slowing china economy, and lack of growth drivers is 'unjustifiable'"", 'if the iphone declines, the app store can drive apple stock']"
AAPL,2015-08-11,"[""iphone demand & china: why jefferies cut apple's price target"", ""apple watch buzz continues to fall, but it won't hurt investors""]"
AAPL,2015-08-12,"[""gene munster: shift in carrier industry may boost apple's iphone"", ""piper jaffray's gene munster believes 'shift to u.s. carrier device installment plans may be tailwind for iphone;' overweight rating, $172 price target on apple maintained""]"
AAPL,2015-08-13,"['how to invest in the iphone without investing in apple', 'ipad loses its luster, apple turns to businesses']"
AAPL,2015-08-17,"[""here's what investors haven't paid attention to but is going to be the next catalyst for apple (hint: it's not apple watch or apple music)"", ""pac crest: apple's iphone growth could shrink, but it won't hurt investors"", ""update: pacific crest sets bull case scenario in apple at $152; case assumes 'iphone units remain relatively stable in '16,' bear case target set at $110"", '<font color =""red"">apple iphone units likely to decline in 2016']"
AAPL,2015-08-18,"['qualcomm to still supply modem chips for new iphone, in partnership with taiwan semiconductor,']"
AAPL,2015-08-19,['will iphone sales decline if subsidies are abandoned?']
AAPL,2015-08-20,"[""apple's 12.9 ipad will use displays manufactured by sharp,""]"
AAPL,2015-08-24,"['is your iphone taking blurry photos?', 'tim cook still expects strong growth in china', 'apple back over $100 premarket, may be attributed to tim cook email to jim cramer regarding apple performance in china']"
AAPL,2015-08-25,['apple: china impact on iphone sales may take $0.75 off 2016 eps in worst case']
AAPL,2015-08-26,"['apple ceo tim cook awarded restricted stock units of 560,000 shares of common stock on august 24; includes 280,000 time rsus, 280,000 performance rsus']"
AAPL,2015-08-27,"['fbr\'s daniel ives offers expectations following news of apple invite to sept. 9 event: launch of 12.9"" ipad pro, next apple tv, iphone 6s/6s+', ""morgan stanley considers window of opportunity in china ahead of iphone 6s/s+ launch: sees chinese oems attempting to grab market share ahead of sept., highlights huawei, meizu, xiaomi's recent new models""]"
AAPL,2015-08-28,"[""cnbc now tweets: 'apple confirms to cnbc that on of its most senior music executives, ian rogers, has left the company. • $aapl'"", ""fbr's dan ives still loves apple on edge of iphone 6 launch""]"
AAPL,2015-08-30,['fourth generation apple tv said to launch in october; priced at under $200; include siri support  mac']
AAPL,2015-08-31,"['will the iphone 6s save apple? a look at its features might help find a response', 'google reporting android wear watches work with iphones, rolling out wear ios today']"
AAPL,2015-09-02,"['apple likely to switch to g/g touch technology for 2016 iphone,']"
AAPL,2015-09-03,"['japan display ceo hints apple increasing orders ahead of new iphone launch', 'bad news for apple? analyst predicts global iphone sales to ""stagnate""']"
AAPL,2015-09-07,"['iphone supply chain makers expect strong september sales,']"
AAPL,2015-09-08,"['the iphone generates more revenue than google, ebay and facebook combined', 'apple +2% premarket ahead of wednesday iphone, apple tv event', 'iphone demand estimated at 45m units for q3 2015,', 'pixelworks spiking on vague chatter company involved in apple ipad announcement wednesday - unconfirmed']"
AAPL,2015-09-09,"[""apple's tim cook"", 'more ipad pro specs: includes a9x chip, 1.8x quicker than previously chip', 'ipad pro will have 10hr battery life', 'ipad pro has four audio system', 'apple exec welcoming adobe director of design to stage to show off three different adobe apps working on ipad pro', 'ipad pro offered in silver, gold, space gray, starts at $799 in nov.', ""apple's tim cook begins discussing apple tv"", 'apple\'s new ipad pro specs: screen 12.9"" diagonal screen, 5.6m pixels', ""apple's siri on tv can be used to search netflix, hulu, itunes, etc."", ""summit research's srini sundararajan believes airstrip more intriguing long term vs. ipad pro"", ""summit research's srini sundararajan thinks airstrip will help apple watch sales"", 'summit research\'s srini sundararajan on event so far, ""come out with iphone 6s already, that is what folks are looking for""', ""apple's tim cook 'next up is ipad'"", ""apple's tim cook unveils 'ipad pro'"", 'carriers hoping to profit from new iphone', ""from apple event: 'starting with apple watch updates'"", 'tim cook on apple watch, customer satisfaction for watch 97%', 'apple working with hermes on apple watch', 'gopro app to be on apple watch', 'facebook messenger will be on apple watch']"
