,,Model,Accuracy_x,Confusion Matrix_x,Start_x,End_x,Duration_x,Exposure Time [%]_x,Equity Final [$]_x,Equity Peak [$]_x,Return [%]_x,Buy & Hold Return [%]_x,Return (Ann.) [%]_x,Volatility (Ann.) [%]_x,CAGR [%]_x,Sharpe Ratio_x,Sortino Ratio_x,Calmar Ratio_x,Alpha [%]_x,Beta_x,Max. Drawdown [%]_x,Avg. Drawdown [%]_x,Max. Drawdown Duration_x,Avg. Drawdown Duration_x,# Trades_x,Win Rate [%]_x,Best Trade [%]_x,Worst Trade [%]_x,Avg. Trade [%]_x,Max. Trade Duration_x,Avg. Trade Duration_x,Profit Factor_x,Expectancy [%]_x,SQN_x,Kelly Criterion_x,_strategy_x,_equity_curve_x,_trades_x,Accuracy_y,Confusion Matrix_y,Start_y,End_y,Duration_y,Exposure Time [%]_y,Equity Final [$]_y,Equity Peak [$]_y,Return [%]_y,Buy & Hold Return [%]_y,Return (Ann.) [%]_y,Volatility (Ann.) [%]_y,CAGR [%]_y,Sharpe Ratio_y,Sortino Ratio_y,Calmar Ratio_y,Alpha [%]_y,Beta_y,Max. Drawdown [%]_y,Avg. Drawdown [%]_y,Max. Drawdown Duration_y,Avg. Drawdown Duration_y,# Trades_y,Win Rate [%]_y,Best Trade [%]_y,Worst Trade [%]_y,Avg. Trade [%]_y,Max. Trade Duration_y,Avg. Trade Duration_y,Profit Factor_y,Expectancy [%]_y,SQN_y,Kelly Criterion_y,_strategy_y,_equity_curve_y,_trades_y
AAPL,0,Logistic Regression,0.8516042780748663,"[[262  92]
 [ 19 375]]",2022-03-07 00:00:00,2025-02-27 00:00:00,1088 days 00:00:00,63.770053475935825,11888.881637573246,14434.93228149414,18.88881637573246,48.9642175177217,6.002201136037444,20.27926011827767,4.088795361307906,0.2959773236809398,0.4578117011522382,0.2646588182401558,-3.903854651247361,0.4654964825840509,-22.679014347411417,-5.229590695037687,322 days 00:00:00,58 days 00:00:00,22,40.909090909090914,18.42773446511041,-8.648141811075671,0.6795806153009343,154 days 00:00:00,31 days 00:00:00,1.42763574995567,0.8941701723868246,0.4610153065445633,0.06923632185266299,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12301.381638     0.147805              NaT
2025-02-24  12378.881790     0.142436              NaT
2025-02-25  12375.881149     0.142644              NaT
2025-02-26  12041.881516     0.165782              NaT
2025-02-27  11888.881638     0.176381         226 days

[748 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     60        11       32  165.509995  168.910004  None  None   204.000549   0.020543 2022-03-22 2022-04-21  30 days  None                 1                0
1     70        85      123  145.259995  160.309998  None  None  1053.500214   0.103607 2022-07-08 2022-08-31  54 days  None                 1                0
2     75       161      170  150.089996  137.110001  None  None  -973.499680  -0.086481 2022-10-25 2022-11-07  13 days  None                 1                0
3     70       174      181  145.820007  148.130005  None  None   161.699829   0.015841 2022-11-11 2022-11-22  11 days  None                 1                1
4     69       182      185  149.449997  144.289993  None  None  -356.040253  -0.034527 2022-11-23 2022-11-29   6 days  None                 1                0
5     68       187      194  148.210007  142.699997  None  None  -374.680664  -0.037177 2022-12-01 2022-12-12  11 days  None                 1                0
6     72       219      248  134.080002  144.380005  None  None   741.600220   0.076820 2023-01-19 2023-03-02  42 days  None                 1                0
7     67       250      356  153.789993  182.130005  None  None  1898.780777   0.184277 2023-03-06 2023-08-07 154 days  None                 1                0
8     65       374      383  187.839996  174.000000  None  None  -899.599762  -0.073680 2023-08-31 2023-09-14  14 days  None                 1                1
9     64       384      385  176.479996  176.479996  None  None     0.000000   0.000000 2023-09-15 2023-09-18   3 days  None                 0                1
10    64       386      388  177.520004  174.550003  None  None  -190.080078  -0.016731 2023-09-19 2023-09-21   2 days  None                 1                0
11    63       402      410  178.199997  170.910004  None  None  -459.269577  -0.040909 2023-10-11 2023-10-23  12 days  None                 1                0
12    61       418      459  175.520004  184.220001  None  None   530.699814   0.049567 2023-11-02 2024-01-03  62 days  None                 1                0
13    58       471      479  192.300003  183.990005  None  None  -481.979858  -0.043214 2024-01-22 2024-02-01  10 days  None                 1                1
14    60       480      489  179.860001  183.550003  None  None   221.400146   0.020516 2024-02-02 2024-02-15  13 days  None                 1                0
15    63       528      532  174.259995  168.029999  None  None  -392.489731  -0.035751 2024-04-12 2024-04-18   6 days  None                 1                0
16    61       540      606  173.330002  199.089996  None  None  1571.359665   0.148618 2024-04-30 2024-08-05  97 days  None                 1                0
17    54       614      636  224.600006  215.750000  None  None  -477.900330  -0.039403 2024-08-15 2024-09-17  33 days  None                 1                0
18    51       639      671  229.970001  221.800003  None  None  -416.669907  -0.035526 2024-09-20 2024-11-05  46 days  None                 1                0
19    50       674      676  227.169998  224.550003  None  None  -130.999756  -0.011533 2024-11-08 2024-11-12   4 days  None                 1                0
20    49       679      680  226.399994  225.250000  None  None   -56.349701  -0.005079 2024-11-15 2024-11-18   3 days  None                 0                0
21    48       685      715  231.460007  240.009995  None  None   410.399414   0.036939 2024-11-25 2025-01-10  46 days  None                 1                0",0.8516042780748663,"[[262  92]
 [ 19 375]]",2022-03-07 00:00:00,2025-02-27 00:00:00,1088 days 00:00:00,63.36898395721925,11870.901031494142,14383.71125793457,18.709010314941423,48.9642175177217,5.9481636610485555,20.161583882702846,4.052312285299653,0.2950246218577917,0.45597370817295163,0.2645242651215206,-3.9176072227367627,0.46210515933372975,-22.486268540680044,-5.440494198075589,322 days 00:00:00,62 days 00:00:00,22,40.909090909090914,18.49707774824745,-9.174619427360797,0.6696858446298082,153 days 00:00:00,31 days 00:00:00,1.421886779546092,0.8866512149212332,0.45761894060966435,0.06895729339497825,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12275.151031     0.146594              NaT
2025-02-24  12351.101181     0.141313              NaT
2025-02-25  12348.160553     0.141518              NaT
2025-02-26  12020.840912     0.164274              NaT
2025-02-27  11870.901031     0.174698         226 days

[748 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice          SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     60        11       32  165.509995  168.910004  132.304004  None   204.000549   0.020543 2022-03-22 2022-04-21  30 days  None                 1                0
1     69        85      123  145.259995  160.309998  117.080005  None  1038.450211   0.103607 2022-07-08 2022-08-31  54 days  None                 1                0
2     73       162      170  150.960007  137.110001  121.871997  None -1011.050446  -0.091746 2022-10-26 2022-11-07  12 days  None                 1                0
3     69       174      181  145.820007  148.130005  117.495996  None   159.389832   0.015841 2022-11-11 2022-11-22  11 days  None                 1                1
4     69       182      185  149.449997  144.289993  120.143994  None  -356.040253  -0.034527 2022-11-23 2022-11-29   6 days  None                 1                0
5     67       187      194  148.210007  142.699997  118.423999  None  -369.170654  -0.037177 2022-12-01 2022-12-12  11 days  None                 1                0
6     71       219      248  134.080002  144.380005  108.168005  None   731.300217   0.076820 2023-01-19 2023-03-02  42 days  None                 1                0
7     67       251      356  153.699997  182.130005  123.064001  None  1904.810532   0.184971 2023-03-07 2023-08-07 153 days  None                 1                0
8     65       374      383  187.839996  174.000000  150.119995  None  -899.599762  -0.073680 2023-08-31 2023-09-14  14 days  None                 1                1
9     64       384      385  176.479996  176.479996  140.592004  None     0.000000   0.000000 2023-09-15 2023-09-18   3 days  None                 0                1
10    64       386      388  177.520004  174.550003  142.376001  None  -190.080078  -0.016731 2023-09-19 2023-09-21   2 days  None                 1                0
11    62       402      410  178.199997  170.910004  142.712000  None  -451.979584  -0.040909 2023-10-11 2023-10-23  12 days  None                 1                0
12    61       418      459  175.520004  184.220001  139.176001  None   530.699814   0.049567 2023-11-02 2024-01-03  62 days  None                 1                0
13    58       471      479  192.300003  183.990005  153.247998  None  -481.979858  -0.043214 2024-01-22 2024-02-01  10 days  None                 1                1
14    57       480      489  179.860001  183.550003  149.488000  None   210.330139   0.020516 2024-02-02 2024-02-15  13 days  None                 1                0
15    62       528      532  174.259995  168.029999  140.031995  None  -386.259735  -0.035751 2024-04-12 2024-04-18   6 days  None                 1                0
16    61       540      606  173.330002  199.089996  138.800000  None  1571.359665   0.148618 2024-04-30 2024-08-05  97 days  None                 1                0
17    54       615      636  223.919998  215.750000  179.776001  None  -441.179901  -0.036486 2024-08-16 2024-09-17  32 days  None                 1                0
18    51       639      671  229.970001  221.800003  183.095996  None  -416.669907  -0.035526 2024-09-20 2024-11-05  46 days  None                 1                0
19    49       674      676  227.169998  224.550003  181.983997  None  -128.379761  -0.011533 2024-11-08 2024-11-12   4 days  None                 1                0
20    49       679      680  226.399994  225.250000  182.576001  None   -56.349701  -0.005079 2024-11-15 2024-11-18   3 days  None                 0                0
21    48       685      715  231.460007  240.009995  183.895996  None   410.399414   0.036939 2024-11-25 2025-01-10  46 days  None                 1                0"
AAPL,1,Random Forest,0.7352941176470589,"[[169 185]
 [ 13 381]]",2022-03-07 00:00:00,2025-02-27 00:00:00,1088 days 00:00:00,74.8663101604278,12571.599716186522,13174.499130249023,25.715997161865218,48.9642175177217,8.015110680532288,21.793224404526214,5.443692042134796,0.36777993617445787,0.5791857417110802,0.29387635980740345,-1.5162285749141517,0.5561658516634758,-27.273751062471028,-6.733938977454715,665 days 00:00:00,95 days 00:00:00,26,38.46153846153847,28.737927161649758,-7.247326872623782,0.8475727493391982,154 days 00:00:00,30 days 00:00:00,1.5315526636486165,1.1417149739139802,0.6445518258152453,0.1201154542271009,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13000.599716     0.013200              NaT
2025-02-24  13081.199875     0.007082              NaT
2025-02-25  13078.079208     0.007319              NaT
2025-02-26  12730.719589     0.033685              NaT
2025-02-27  12571.599716     0.045763          63 days

[748 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     59        12       27  167.990005  167.389999  None  None   -35.400360  -0.003572 2022-03-23 2022-04-13  21 days  None                 1                1
1     58        28       29  170.619995  163.919998  None  None  -388.599823  -0.039269 2022-04-14 2022-04-18   4 days  None                 0                0
2     58        42       43  163.850006  156.009995  None  None  -454.720673  -0.047849 2022-05-05 2022-05-06   1 days  None                 0                0
3     62        85      122  145.259995  162.130005  None  None  1045.940643   0.116137 2022-07-08 2022-08-30  53 days  None                 1                0
4     63       131      132  159.899994  154.789993  None  None  -321.930038  -0.031957 2022-09-13 2022-09-14   1 days  None                 0                0
5     65       161      164  150.089996  148.199997  None  None  -122.849960  -0.012592 2022-10-25 2022-10-28   3 days  None                 1                1
6     63       165      168  153.160004  142.059998  None  None  -699.300385  -0.072473 2022-10-31 2022-11-03   3 days  None                 1                0
7     59       176      186  152.220001  141.399994  None  None  -638.380432  -0.071081 2022-11-15 2022-11-30  15 days  None                 1                1
8     56       187      191  148.210007  142.190002  None  None  -337.120239  -0.040618 2022-12-01 2022-12-07   6 days  None                 1                0
9     58       218      220  136.820007  135.279999  None  None   -89.320496  -0.011256 2023-01-18 2023-01-20   2 days  None                 1                1
10    57       221      248  138.119995  144.380005  None  None   356.820557   0.045323 2023-01-23 2023-03-02  38 days  None                 1                0
11    54       250      356  153.789993  182.130005  None  None  1530.360626   0.184277 2023-03-06 2023-08-07 154 days  None                 1                1
12    54       357      412  179.690002  171.880005  None  None  -421.739868  -0.043464 2023-08-08 2023-10-25  78 days  None                 1                0
13    53       418      459  175.520004  184.220001  None  None   461.099838   0.049567 2023-11-02 2024-01-03  62 days  None                 1                1
14    54       460      479  182.149994  183.990005  None  None    99.360626   0.010102 2024-01-04 2024-02-01  28 days  None                 1                1
15    55       480      504  179.860001  169.000000  None  None  -597.300034  -0.060380 2024-02-02 2024-03-08  35 days  None                 1                0
16    54       507      510  172.770004  175.570007  None  None   151.200165   0.016207 2024-03-13 2024-03-18   5 days  None                 1                0
17    54       512      521  175.720001  168.789993  None  None  -374.220428  -0.039438 2024-03-20 2024-04-03  14 days  None                 1                0
18    54       524      525  169.029999  168.699997  None  None   -17.820099  -0.001952 2024-04-08 2024-04-09   1 days  None                 0                0
19    52       528      531  174.259995  169.610001  None  None  -241.799683  -0.026684 2024-04-12 2024-04-17   5 days  None                 1                0
20    52       538      600  169.880005  218.699997  None  None  2538.639587   0.287379 2024-04-26 2024-07-26  91 days  None                 1                1
21    52       601      607  216.960007  205.300003  None  None  -606.320190  -0.053743 2024-07-29 2024-08-06   8 days  None                 1                1
22    52       608      631  206.899994  218.919998  None  None   625.040222   0.058096 2024-08-07 2024-09-10  34 days  None                 1                1
23    51       632      670  221.460007  220.990005  None  None   -23.970062  -0.002122 2024-09-11 2024-11-04  54 days  None                 1                1
24    51       671      673  221.800003  224.630005  None  None   144.330093   0.012759 2024-11-05 2024-11-07   2 days  None                 1                1
25    50       674      712  227.169998  244.309998  None  None   856.999969   0.075450 2024-11-08 2025-01-06  59 days  None                 1                0",0.7352941176470589,"[[169 185]
 [ 13 381]]",2022-03-07 00:00:00,2025-02-27 00:00:00,1088 days 00:00:00,74.46524064171123,12682.989151000975,13298.048553466797,26.829891510009745,48.9642175177217,8.336599200253293,21.7350051987886,5.659353485235874,0.38355634719231324,0.6057269781383365,0.3206006694949173,-0.2518606146620961,0.5530927174496375,-26.003062356005024,-6.610722167278663,665 days 00:00:00,95 days 00:00:00,26,38.46153846153847,28.737927161649758,-7.247326872623782,0.8683741811035262,153 days 00:00:00,30 days 00:00:00,1.5572498586731531,1.1556574309402146,0.6801164685038935,0.12700635077117833,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  13120.239151     0.013371              NaT
2025-02-24  13202.389313     0.007193              NaT
2025-02-25  13199.208633     0.007433              NaT
2025-02-26  12845.169022     0.034056              NaT
2025-02-27  12682.989151     0.046252          63 days

[748 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice          SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     59        12       27  167.990005  167.389999  135.056006  None   -35.400360  -0.003572 2022-03-23 2022-04-13  21 days  None                 1                1
1     58        28       29  170.619995  163.919998  136.319995  None  -388.599823  -0.039269 2022-04-14 2022-04-18   4 days  None                 0                0
2     57        42       43  163.850006  156.009995  132.816003  None  -446.880661  -0.047849 2022-05-05 2022-05-06   1 days  None                 0                0
3     62        85      122  145.259995  162.130005  117.080005  None  1045.940643   0.116137 2022-07-08 2022-08-30  53 days  None                 1                0
4     62       131      132  159.899994  154.789993  130.743994  None  -316.820038  -0.031957 2022-09-13 2022-09-14   1 days  None                 0                0
5     65       161      164  150.089996  148.199997  119.559998  None  -122.849960  -0.012592 2022-10-25 2022-10-28   3 days  None                 1                1
6     62       165      168  153.160004  142.059998  124.592004  None  -688.200378  -0.072473 2022-10-31 2022-11-03   3 days  None                 1                0
7     60       177      186  149.130005  141.399994  120.031995  None  -463.800659  -0.051834 2022-11-16 2022-11-30  14 days  None                 1                1
8     57       187      191  148.210007  142.190002  118.423999  None  -343.140244  -0.040618 2022-12-01 2022-12-07   6 days  None                 1                0
9     60       218      220  136.820007  135.279999  108.752002  None   -92.400513  -0.011256 2023-01-18 2023-01-20   2 days  None                 1                1
10    57       222      248  140.309998  144.380005  112.888000  None   231.990417   0.029007 2023-01-24 2023-03-02  37 days  None                 1                0
11    54       251      356  153.699997  182.130005  123.064001  None  1535.220428   0.184971 2023-03-07 2023-08-07 153 days  None                 1                1
12    55       357      412  179.690002  171.880005  143.080005  None  -429.549866  -0.043464 2023-08-08 2023-10-25  78 days  None                 1                0
13    54       418      459  175.520004  184.220001  139.176001  None   469.799835   0.049567 2023-11-02 2024-01-03  62 days  None                 1                1
14    54       460      479  182.149994  183.990005  147.400000  None    99.360626   0.010102 2024-01-04 2024-02-01  28 days  None                 1                1
15    53       480      504  179.860001  169.000000  149.488000  None  -575.580032  -0.060380 2024-02-02 2024-03-08  35 days  None                 1                0
16    54       507      510  172.770004  175.570007  138.583997  None   151.200165   0.016207 2024-03-13 2024-03-18   5 days  None                 1                0
17    54       512      521  175.720001  168.789993  140.864001  None  -374.220428  -0.039438 2024-03-20 2024-04-03  14 days  None                 1                0
18    54       524      525  169.029999  168.699997  135.664001  None   -17.820099  -0.001952 2024-04-08 2024-04-09   1 days  None                 0                0
19    52       528      531  174.259995  169.610001  140.031995  None  -241.799683  -0.026684 2024-04-12 2024-04-17   5 days  None                 1                0
20    52       538      600  169.880005  218.699997  135.912000  None  2538.639587   0.287379 2024-04-26 2024-07-26  91 days  None                 1                1
21    52       601      607  216.960007  205.300003  174.368005  None  -606.320190  -0.053743 2024-07-29 2024-08-06   8 days  None                 1                1
22    52       608      631  206.899994  218.919998  165.783997  None   625.040222   0.058096 2024-08-07 2024-09-10  34 days  None                 1                1
23    52       632      670  221.460007  220.990005  176.088000  None   -24.440063  -0.002122 2024-09-11 2024-11-04  54 days  None                 1                1
24    51       671      673  221.800003  224.630005  177.607996  None   144.330093   0.012759 2024-11-05 2024-11-07   2 days  None                 1                1
25    51       674      712  227.169998  244.309998  181.983997  None   874.139969   0.075450 2024-11-08 2025-01-06  59 days  None                 1                0"
AAPL,2,XGBoost,0.8943850267379679,"[[303  51]
 [ 28 366]]",2022-03-07 00:00:00,2025-02-27 00:00:00,1088 days 00:00:00,57.62032085561497,11429.230850219732,13507.981079101566,14.29230850219732,48.9642175177217,4.6034084029707545,17.896363035553314,3.142525738287927,0.25722591756914637,0.3862025821730629,0.19732305172072115,-5.05507133637891,0.3951330342729117,-23.329298644165174,-5.463872848921417,322 days 00:00:00,70 days 00:00:00,24,41.66666666666667,23.027568996703664,-7.227740310479891,0.6332319409333431,157 days 00:00:00,25 days 00:00:00,1.4586099450918355,0.8383532950144429,0.49403283261185627,0.10709184795462301,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11825.230850     0.124575              NaT
2025-02-24  11899.630997     0.119067              NaT
2025-02-25  11896.750381     0.119280              NaT
2025-02-26  11576.110733     0.143017              NaT
2025-02-27  11429.230850     0.153891         226 days

[748 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice    SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     59        12       29  167.990005  163.919998  None  None  -240.130432  -0.024228 2022-03-23 2022-04-18  26 days  None                 1                0
1     67        85      122  145.259995  162.130005  None  None  1130.290695   0.116137 2022-07-08 2022-08-30  53 days  None                 1                0
2     68       131      132  159.899994  154.789993  None  None  -347.480042  -0.031957 2022-09-13 2022-09-14   1 days  None                 0                0
3     70       161      163  150.089996  148.070007  None  None  -141.399231  -0.013459 2022-10-25 2022-10-27   2 days  None                 1                0
4     67       165      169  153.160004  142.089996  None  None  -741.690491  -0.072277 2022-10-31 2022-11-04   4 days  None                 1                0
5     64       175      176  148.970001  152.220001  None  None   208.000000   0.021816 2022-11-14 2022-11-15   1 days  None                 0                1
6     66       177      178  149.130005  146.429993  None  None  -178.200806  -0.018105 2022-11-16 2022-11-17   1 days  None                 0                1
7     63       179      186  152.309998  141.399994  None  None  -687.330231  -0.071630 2022-11-18 2022-11-30  12 days  None                 1                0
8     65       221      248  138.119995  144.380005  None  None   406.900635   0.045323 2023-01-23 2023-03-02  38 days  None                 1                1
9     63       249      356  148.039993  182.130005  None  None  2147.670731   0.230276 2023-03-03 2023-08-07 157 days  None                 1                0
10    62       373      379  184.940002  178.350006  None  None  -408.579773  -0.035633 2023-08-30 2023-09-08   9 days  None                 1                0
11    62       401      402  178.100006  178.199997  None  None     6.199432   0.000561 2023-10-10 2023-10-11   1 days  None                 0                1
12    61       403      405  180.070007  176.750000  None  None  -202.520447  -0.018437 2023-10-12 2023-10-16   4 days  None                 1                0
13    62       419      420  174.240005  176.380005  None  None   132.679962   0.012282 2023-11-03 2023-11-06   3 days  None                 0                1
14    61       421      459  179.179993  184.220001  None  None   307.440521   0.028128 2023-11-07 2024-01-03  57 days  None                 1                0
15    59       471      479  192.300003  183.990005  None  None  -490.289856  -0.043214 2024-01-22 2024-02-01  10 days  None                 1                0
16    62       528      530  174.259995  171.750000  None  None  -155.619659  -0.014404 2024-04-12 2024-04-16   4 days  None                 1                0
17    61       540      541  173.330002  169.580002  None  None  -228.750000  -0.021635 2024-04-30 2024-05-01   1 days  None                 0                0
18    57       544      607  182.350006  205.300003  None  None  1308.149826   0.125857 2024-05-06 2024-08-06  92 days  None                 1                0
19    53       613      632  220.570007  221.460007  None  None    47.169968   0.004035 2024-08-14 2024-09-11  28 days  None                 1                1
20    53       633      636  222.500000  215.750000  None  None  -357.750000  -0.030337 2024-09-12 2024-09-17   5 days  None                 1                0
21    50       639      670  229.970001  220.990005  None  None  -448.999786  -0.039049 2024-09-20 2024-11-04  45 days  None                 1                0
22    47       685      712  231.460007  244.309998  None  None   603.949570   0.055517 2024-11-25 2025-01-06  42 days  None                 1                1
23    48       713      714  242.979996  241.919998  None  None   -50.879883  -0.004362 2025-01-07 2025-01-08   1 days  None                 0                0",0.8943850267379679,"[[303  51]
 [ 28 366]]",2022-03-07 00:00:00,2025-02-27 00:00:00,1088 days 00:00:00,57.085561497326196,11039.730163574226,13032.590393066412,10.397301635742261,48.9642175177217,3.3885955207680674,17.54330601985492,2.3175039791002217,0.19315604008349221,0.2859729598279306,0.1540630895867935,-8.63084663923219,0.3886133433682987,-21.994856327083177,-6.301354933018595,337 days 00:00:00,88 days 00:00:00,24,41.66666666666667,18.49707774824745,-7.227740310479891,0.4767468130109087,153 days 00:00:00,25 days 00:00:00,1.355184462488424,0.6493654818120291,0.4078206648539344,0.08725326138051243,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-07  10000.000000     0.000000              NaT
2022-03-08  10000.000000     0.000000              NaT
2022-03-09  10000.000000     0.000000              NaT
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11419.230164     0.123794              NaT
2025-02-24  11490.530304     0.118323              NaT
2025-02-25  11487.769714     0.118535              NaT
2025-02-26  11180.490051     0.142113              NaT
2025-02-27  11039.730164     0.152914         226 days

[748 rows x 3 columns]","    Size  EntryBar  ExitBar  EntryPrice   ExitPrice          SL    TP          PnL  ReturnPct  EntryTime   ExitTime Duration   Tag  Entry_get_signal  Exit_get_signal
0     59        12       29  167.990005  163.919998  135.056006  None  -240.130432  -0.024228 2022-03-23 2022-04-18  26 days  None                 1                0
1     66        85      122  145.259995  162.130005  117.080005  None  1113.420685   0.116137 2022-07-08 2022-08-30  53 days  None                 1                0
2     66       131      132  159.899994  154.789993  130.743994  None  -337.260040  -0.031957 2022-09-13 2022-09-14   1 days  None                 0                0
3     70       161      163  150.089996  148.070007  119.559998  None  -141.399231  -0.013459 2022-10-25 2022-10-27   2 days  None                 1                0
4     66       165      169  153.160004  142.089996  124.592004  None  -730.620483  -0.072277 2022-10-31 2022-11-04   4 days  None                 1                0
5     64       175      176  148.970001  152.220001  119.759998  None   208.000000   0.021816 2022-11-14 2022-11-15   1 days  None                 0                1
6     65       177      178  149.130005  146.429993  120.031995  None  -175.500793  -0.018105 2022-11-16 2022-11-17   1 days  None                 0                1
7     64       180      186  150.160004  141.399994  121.031995  None  -560.640625  -0.058338 2022-11-21 2022-11-30   9 days  None                 1                0
8     66       221      248  138.119995  144.380005  110.295996  None   413.160645   0.045323 2023-01-23 2023-03-02  38 days  None                 1                1
9     62       251      356  153.699997  182.130005  123.064001  None  1762.660492   0.184971 2023-03-07 2023-08-07 153 days  None                 1                0
10    61       373      379  184.940002  178.350006  147.295996  None  -401.989777  -0.035633 2023-08-30 2023-09-08   9 days  None                 1                0
11    60       401      402  178.100006  178.199997  143.192004  None     5.999451   0.000561 2023-10-10 2023-10-11   1 days  None                 0                1
12    60       403      405  180.070007  176.750000  143.840002  None  -199.200439  -0.018437 2023-10-12 2023-10-16   4 days  None                 1                0
13    60       419      420  174.240005  176.380005  142.056006  None   128.399963   0.012282 2023-11-03 2023-11-06   3 days  None                 0                1
14    60       421      459  179.179993  184.220001  143.383997  None   302.400513   0.028128 2023-11-07 2024-01-03  57 days  None                 1                0
15    57       472      479  195.020004  183.990005  155.112000  None  -628.709930  -0.056558 2024-01-23 2024-02-01   9 days  None                 1                0
16    60       528      530  174.259995  171.750000  140.031995  None  -150.599670  -0.014404 2024-04-12 2024-04-16   4 days  None                 1                0
17    59       540      541  173.330002  169.580002  138.800000  None  -221.250000  -0.021635 2024-04-30 2024-05-01   1 days  None                 0                0
18    55       544      607  182.350006  205.300003  146.704004  None  1262.249832   0.125857 2024-05-06 2024-08-06  92 days  None                 1                0
19    51       613      632  220.570007  221.460007  177.016003  None    45.389969   0.004035 2024-08-14 2024-09-11  28 days  None                 1                1
20    51       633      636  222.500000  215.750000  178.128003  None  -344.250000  -0.030337 2024-09-12 2024-09-17   5 days  None                 1                0
21    48       639      670  229.970001  220.990005  183.095996  None  -431.039795  -0.039049 2024-09-20 2024-11-04  45 days  None                 1                0
22    46       685      712  231.460007  244.309998  183.895996  None   591.099579   0.055517 2024-11-25 2025-01-06  42 days  None                 1                1
23    46       713      714  242.979996  241.919998  196.000000  None   -48.759888  -0.004362 2025-01-07 2025-01-08   1 days  None                 0                0"
