Date,Adj Close,Close,High,Low,Open,Volume,Supertrend,Direction,UpperBand,LowerBand,Uptrend,Downtrend,headline,sentiment_score
2015-01-02,16.79049301147461,22.280000686645508,22.459999084472656,22.0,22.450000762939453,6074100,23.609996795654297,-1,23.609996795654297,20.85000228881836,,23.609996795654297,No headline available,0.887742
2015-01-05,16.383541107177734,21.739999771118164,22.170000076293945,21.709999084472656,22.139999389648438,9031800,23.35299758911133,-1,23.35299758911133,20.85000228881836,,23.35299758911133,No headline available,0.887742
2015-01-06,16.09716796875,21.360000610351562,21.579999923706055,21.15999984741211,21.31999969482422,10169500,22.815698070526125,-1,22.815698070526125,20.85000228881836,,22.815698070526125,No headline available,0.887742
2015-01-07,16.330785751342773,21.670000076293945,21.760000228881836,21.34000015258789,21.59000015258789,10180200,22.815698070526125,-1,22.815698070526125,20.85000228881836,,22.815698070526125,No headline available,0.887742
2015-01-08,16.43629264831543,21.809999465942383,22.010000228881836,21.670000076293945,21.690000534057617,15825900,22.815698070526125,-1,22.815698070526125,20.85000228881836,,22.815698070526125,No headline available,0.887742
2015-01-09,15.976593017578125,21.200000762939453,21.639999389648438,21.020000457763672,21.6200008392334,17596000,22.8147736627388,-1,22.8147736627388,20.85000228881836,,22.8147736627388,No headline available,0.887742
2015-01-12,15.667607307434082,20.790000915527344,21.09000015258789,20.690000534057617,21.059999465942383,24695300,22.379296777116775,-1,22.379296777116775,20.85000228881836,,22.379296777116775,No headline available,0.887742
2015-01-13,15.863550186157227,21.049999237060547,21.299999237060547,20.989999771118164,21.020000457763672,11043200,22.379296777116775,-1,22.379296777116775,19.651633217214776,,22.379296777116775,No headline available,0.887742
2015-01-14,15.871085166931152,21.059999465942383,21.100000381469727,20.600000381469727,20.649999618530273,21760200,22.34403003965685,-1,22.34403003965685,19.651633217214776,,22.34403003965685,No headline available,0.887742
2015-01-15,17.25019645690918,22.889999389648438,23.1299991607666,21.90999984741211,22.59000015258789,36350200,20.55437290327368,1,22.34403003965685,20.55437290327368,20.55437290327368,,No headline available,0.887742
2015-01-16,17.03165054321289,22.600000381469727,22.700000762939453,22.290000915527344,22.3700008392334,22402000,20.55437290327368,1,24.444064322203836,20.55437290327368,20.55437290327368,,No headline available,0.887742
