Date,Adj Close,Close,High,Low,Open,Volume,Supertrend,Direction,UpperBand,LowerBand,Uptrend,Downtrend,headline,sentiment_score
2015-01-02,27.896461486816406,36.36000061035156,37.15999984741211,36.11000061035156,36.66999816894531,23605600,39.78499794006348,-1,39.78499794006348,33.485002517700195,,39.78499794006348,No headline available,0.887742
2015-01-05,27.581892013549805,35.95000076293945,36.45000076293945,35.939998626708984,36.20000076293945,32785000,39.18299827575684,-1,39.18299827575684,33.485002517700195,,39.18299827575684,No headline available,0.887742
2015-01-06,27.06784439086914,35.279998779296875,36.22999954223633,35.2599983215332,36.08000183105469,30847600,38.72519802093506,-1,38.72519802093506,33.485002517700195,,38.72519802093506,No headline available,0.887742
2015-01-07,27.635601043701172,36.02000045776367,36.06999969482422,35.27000045776367,35.63999938964844,27725200,38.59217902755737,-1,38.59217902755737,33.485002517700195,,38.59217902755737,No headline available,0.887742
2015-01-08,28.149646759033203,36.689998626708984,37.0,36.2599983215332,36.369998931884766,31765400,38.59217902755737,-1,38.59217902755737,33.706038241958616,,38.59217902755737,No headline available,0.887742
2015-01-09,28.20334815979004,36.7599983215332,37.11000061035156,36.400001525878906,36.77000045776367,22850500,38.59217902755737,-1,38.59217902755737,33.91043651584625,,38.59217902755737,No headline available,0.887742
2015-01-12,28.080591201782227,36.599998474121094,37.0,36.22999954223633,36.900001525878906,29400800,38.59217902755737,-1,38.59217902755737,33.91043651584625,,38.59217902755737,No headline available,0.887742
2015-01-13,28.003870010375977,36.5,37.4900016784668,36.290000915527344,36.869998931884766,31478000,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-14,27.888790130615234,36.349998474121094,36.90999984741211,35.90999984741211,36.33000183105469,34250300,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-15,27.766033172607422,36.189998626708984,36.880001068115234,36.029998779296875,36.529998779296875,47181800,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,"['notable earnings after the close: intc, slb']",0.8845692
2015-01-16,27.96551513671875,36.45000076293945,36.65999984741211,35.5099983215332,36.119998931884766,62812200,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-20,27.689298629760742,36.09000015258789,36.459999084472656,35.56999969482422,36.099998474121094,35929400,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-21,27.9885196685791,36.47999954223633,36.68000030517578,35.77000045776367,35.849998474121094,27442600,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-22,28.318429946899414,36.90999984741211,37.0,36.13999938964844,36.560001373291016,31809900,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-23,27.96551513671875,36.45000076293945,37.029998779296875,36.380001068115234,36.959999084472656,27427100,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-26,27.474489212036133,35.810001373291016,36.29999923706055,35.56999969482422,36.189998626708984,30906800,38.59217902755737,-1,38.59217902755737,34.01800365718117,,38.59217902755737,No headline available,0.887742
2015-01-27,26.231571197509766,34.189998626708984,34.720001220703125,33.54999923706055,34.400001525878906,58456200,37.28053304650642,-1,37.28053304650642,34.01800365718117,,37.28053304650642,No headline available,0.887742
2015-01-28,25.917001724243164,33.779998779296875,34.70000076293945,33.720001220703125,34.470001220703125,34929100,37.28053304650642,-1,37.28053304650642,34.01800365718117,,37.28053304650642,No headline available,0.887742
2015-01-29,26.246912002563477,34.209999084472656,34.279998779296875,33.459999084472656,33.84000015258789,29569400,36.92848029901175,-1,36.92848029901175,30.81151756475778,,36.92848029901175,No headline available,0.887742
2015-01-30,25.34925079345703,33.040000915527344,33.9900016784668,33.0,33.70000076293945,38719700,36.61063379498948,-1,36.61063379498948,30.81151756475778,,36.61063379498948,No headline available,0.887742
2015-02-02,25.817264556884766,33.650001525878906,33.75,32.650001525878906,33.060001373291016,38733800,36.33406996535626,-1,36.33406996535626,30.81151756475778,,36.33406996535626,No headline available,0.887742
2015-02-03,25.855628967285156,33.70000076293945,34.04999923706055,32.61000061035156,33.779998779296875,36038300,36.33406996535626,-1,36.33406996535626,30.81151756475778,,36.33406996535626,No headline available,0.887742
2015-02-04,25.963804244995117,33.599998474121094,33.84000015258789,33.29999923706055,33.66999816894531,25052800,36.33406996535626,-1,36.33406996535626,30.81151756475778,,36.33406996535626,No headline available,0.887742
2015-02-05,26.226539611816406,33.939998626708984,33.9900016784668,33.45000076293945,33.68000030517578,20491400,36.33406996535626,-1,36.33406996535626,30.81151756475778,,36.33406996535626,No headline available,0.887742
2015-02-06,25.73198890686035,33.29999923706055,34.0,33.13999938964844,33.91999816894531,29342400,36.33406996535626,-1,36.33406996535626,30.81151756475778,,36.33406996535626,No headline available,0.887742
2015-02-09,25.446081161499023,32.93000030517578,33.2400016784668,32.66999816894531,33.0,28705500,35.759590284664746,-1,35.759590284664746,30.81151756475778,,35.759590284664746,No headline available,0.887742
2015-02-10,26.041080474853516,33.70000076293945,33.72999954223633,33.04999923706055,33.20000076293945,20200000,35.759590284664746,-1,35.759590284664746,30.81151756475778,,35.759590284664746,No headline available,0.887742
2015-02-11,25.92517852783203,33.54999923706055,33.7599983215332,33.31999969482422,33.66999816894531,18364200,35.759590284664746,-1,35.759590284664746,30.920281433783124,,35.759590284664746,No headline available,0.887742
2015-02-12,26.373363494873047,34.130001068115234,34.130001068115234,33.7599983215332,33.97999954223633,20056700,35.759590284664746,-1,35.759590284664746,31.413253328551786,,35.759590284664746,No headline available,0.887742
2015-02-13,26.55109214782715,34.36000061035156,34.369998931884766,33.95000076293945,34.25,18037900,35.759590284664746,-1,35.759590284664746,31.755428667083326,,35.759590284664746,No headline available,0.887742
2015-02-17,26.844730377197266,34.7400016784668,34.75,34.2599983215332,34.400001525878906,19374100,35.759590284664746,-1,35.759590284664746,32.19388459493066,,35.759590284664746,No headline available,0.887742
2015-02-18,26.481544494628906,34.27000045776367,34.709999084472656,34.189998626708984,34.650001525878906,19992900,35.759590284664746,-1,35.759590284664746,32.204994830811124,,35.759590284664746,No headline available,0.887742
2015-02-19,26.435169219970703,34.209999084472656,34.41999816894531,34.04999923706055,34.25,11017500,35.759590284664746,-1,35.759590284664746,32.204994830811124,,35.759590284664746,No headline available,0.887742
2015-02-20,26.5897216796875,34.40999984741211,34.56999969482422,33.90999984741211,34.150001525878906,20955600,35.759590284664746,-1,35.759590284664746,32.204994830811124,,35.759590284664746,No headline available,0.887742
2015-02-23,26.08745002746582,33.7599983215332,34.5,33.58000183105469,34.400001525878906,25565500,35.759590284664746,-1,35.759590284664746,32.204994830811124,,35.759590284664746,No headline available,0.887742
2015-02-24,26.5897216796875,34.40999984741211,34.4900016784668,33.5099983215332,33.61000061035156,29607500,35.759590284664746,-1,35.759590284664746,32.204994830811124,,35.759590284664746,No headline available,0.887742
2015-02-25,26.234272003173828,33.95000076293945,34.150001525878906,33.72999954223633,34.029998779296875,24686300,35.759590284664746,-1,35.759590284664746,32.204994830811124,,35.759590284664746,No headline available,0.887742
2015-02-26,26.00244140625,33.650001525878906,33.880001068115234,33.43000030517578,33.619998931884766,25928400,35.759590284664746,-1,35.759590284664746,32.204994830811124,,35.759590284664746,No headline available,0.887742
2015-02-27,25.693355560302734,33.25,33.63999938964844,33.209999084472656,33.630001068115234,24427300,35.50773538020831,-1,35.50773538020831,32.204994830811124,,35.50773538020831,No headline available,0.887742
2015-03-02,26.319263458251953,34.060001373291016,34.130001068115234,33.119998931884766,33.290000915527344,25406400,35.50773538020831,-1,35.50773538020831,32.204994830811124,,35.50773538020831,No headline available,0.887742
2015-03-03,26.350170135498047,34.099998474121094,34.380001068115234,33.90999984741211,33.95000076293945,27332000,35.50773538020831,-1,35.50773538020831,32.204994830811124,,35.50773538020831,No headline available,0.887742
2015-03-04,26.365629196166992,34.119998931884766,34.40999984741211,33.720001220703125,33.86000061035156,23005800,35.50773538020831,-1,35.50773538020831,32.204994830811124,,35.50773538020831,No headline available,0.887742
2015-03-05,26.064268112182617,33.72999954223633,34.5,33.59000015258789,34.2599983215332,21225800,35.50773538020831,-1,35.50773538020831,32.204994830811124,,35.50773538020831,No headline available,0.887742
2015-03-06,25.646987915039062,33.189998626708984,33.68000030517578,33.08000183105469,33.540000915527344,32373100,35.50773538020831,-1,35.50773538020831,32.204994830811124,,35.50773538020831,No headline available,0.887742
2015-03-09,25.283803939819336,32.720001220703125,33.27000045776367,32.47999954223633,33.20000076293945,33058800,35.037812886608044,-1,35.037812886608044,32.204994830811124,,35.037812886608044,No headline available,0.887742
2015-03-10,24.495616912841797,31.700000762939453,32.40999984741211,31.5,32.2400016784668,50278900,34.26753188786424,-1,34.26753188786424,32.204994830811124,,34.26753188786424,No headline available,0.887742
2015-03-11,24.982437133789062,32.33000183105469,32.959999084472656,31.950000762939453,31.969999313354492,49683600,34.26753188786424,-1,34.26753188786424,29.99572165950373,,34.26753188786424,No headline available,0.887742
2015-03-12,23.800159454345703,30.799999237060547,31.600000381469727,30.579999923706055,31.010000228881836,107402400,33.82835116257457,-1,33.82835116257457,29.99572165950373,,33.82835116257457,No headline available,0.887742
2015-03-13,23.900615692138672,30.93000030517578,30.979999542236328,30.360000610351562,30.6299991607666,47954700,33.320515664847385,-1,33.320515664847385,29.99572165950373,,33.320515664847385,No headline available,0.887742
2015-03-16,23.823341369628906,30.829999923706055,31.110000610351562,30.649999618530273,30.93000030517578,33074600,33.320515664847385,-1,33.320515664847385,29.99572165950373,,33.320515664847385,No headline available,0.887742
2015-03-17,23.637887954711914,30.59000015258789,30.729999542236328,30.40999984741211,30.579999923706055,29215600,32.967117612232435,-1,32.967117612232435,29.99572165950373,,32.967117612232435,No headline available,0.887742
2015-03-18,23.869705200195312,30.889999389648438,31.200000762939453,30.299999237060547,30.40999984741211,39834100,32.967117612232435,-1,32.967117612232435,29.99572165950373,,32.967117612232435,No headline available,0.887742
2015-03-19,23.753795623779297,30.739999771118164,31.100000381469727,30.690000534057617,30.780000686645508,27414200,32.967117612232435,-1,32.967117612232435,29.99572165950373,,32.967117612232435,No headline available,0.887742
2015-03-20,24.194252014160156,31.309999465942383,31.6200008392334,30.93000030517578,30.989999771118164,64777100,32.967117612232435,-1,32.967117612232435,29.99572165950373,,32.967117612232435,No headline available,0.887742
