Date,Adj Close,Close,High,Low,Open,Volume,Supertrend,Direction,UpperBand,LowerBand,Uptrend,Downtrend,headline,sentiment_score
2015-01-02,72.6583480834961,112.58000183105469,113.0,110.8499984741211,111.62999725341797,5898800,118.37500381469727,-1,118.37500381469727,105.47499465942383,,118.37500381469727,No headline available,0.887742
2015-01-05,69.75406646728516,108.08000183105469,111.19999694824219,107.44000244140625,110.95999908447266,11758100,116.6670036315918,-1,116.6670036315918,105.47499465942383,,116.6670036315918,No headline available,0.887742
2015-01-06,69.7218017578125,108.02999877929688,109.0199966430664,106.4800033569336,107.87000274658203,11591600,115.12430152893066,-1,115.12430152893066,105.47499465942383,,115.12430152893066,No headline available,0.887742
2015-01-07,69.66372680664062,107.94000244140625,109.7300033569336,107.51000213623047,109.25,10353800,115.12430152893066,-1,115.12430152893066,105.47499465942383,,115.12430152893066,No headline available,0.887742
2015-01-08,71.25782775878906,110.41000366210938,110.44000244140625,108.5999984741211,109.19000244140625,8650800,115.12430152893066,-1,115.12430152893066,105.47499465942383,,115.12430152893066,No headline available,0.887742
2015-01-09,69.83795928955078,108.20999908447266,110.22000122070312,107.66999816894531,110.13999938964844,9584500,115.12430152893066,-1,115.12430152893066,105.47499465942383,,115.12430152893066,No headline available,0.887742
2015-01-12,68.334228515625,105.87999725341797,107.47000122070312,105.55999755859375,107.47000122070312,8912300,113.98109483066558,-1,113.98109483066558,105.47499465942383,,113.98109483066558,No headline available,0.887742
2015-01-13,67.24994659423828,104.19999694824219,107.66000366210938,103.19000244140625,106.91999816894531,13277700,113.48548931488418,-1,113.48548931488418,105.47499465942383,,113.48548931488418,No headline available,0.887742
2015-01-14,67.05635833740234,103.9000015258789,104.41000366210938,101.83000183105469,103.19999694824219,14116900,111.14844093271218,-1,111.14844093271218,95.09156456045189,,111.14844093271218,No headline available,0.887742
2015-01-15,66.26249694824219,102.66999816894531,104.94000244140625,102.52999877929688,104.41000366210938,9664600,111.14844093271218,-1,111.14844093271218,95.78640514420162,,111.14844093271218,No headline available,0.887742
2015-01-16,67.8437271118164,105.12000274658203,105.13999938964844,102.47000122070312,102.47000122070312,12604600,111.14844093271218,-1,111.14844093271218,95.85026493495724,,111.14844093271218,No headline available,0.887742
2015-01-20,68.71497344970703,106.47000122070312,106.58000183105469,103.80999755859375,104.55999755859375,10406800,111.14844093271218,-1,111.14844093271218,97.20473657988926,,111.14844093271218,No headline available,0.887742
2015-01-21,69.80570220947266,108.16000366210938,108.2699966430664,106.3499984741211,106.79000091552734,8271000,111.14844093271218,-1,111.14844093271218,99.54276130446868,,111.14844093271218,No headline available,0.887742
2015-01-22,70.29618072509766,108.91999816894531,109.12000274658203,106.98999786376953,108.76000213623047,7471100,111.14844093271218,-1,111.14844093271218,100.42548621161947,,111.14844093271218,No headline available,0.887742
2015-01-23,68.96023559570312,106.8499984741211,108.75,106.7300033569336,108.22000122070312,7984400,111.14844093271218,-1,111.14844093271218,100.42548621161947,,111.14844093271218,No headline available,0.887742
2015-01-26,70.27040100097656,108.87999725341797,109.3499984741211,106.31999969482422,107.22000122070312,7670500,111.14844093271218,-1,111.14844093271218,100.42548621161947,,111.14844093271218,No headline available,0.887742
2015-01-27,69.8702392578125,108.26000213623047,108.80999755859375,107.62999725341797,108.11000061035156,6388700,111.14844093271218,-1,111.14844093271218,100.9328132220743,,111.14844093271218,No headline available,0.887742
2015-01-28,66.93372344970703,103.70999908447266,108.16999816894531,103.41999816894531,108.16000366210938,10526500,111.14844093271218,-1,111.14844093271218,100.9328132220743,,111.14844093271218,No headline available,0.887742
2015-01-29,66.47547149658203,103.0,104.62999725341797,101.66000366210938,104.23999786376953,13994400,111.14844093271218,-1,111.14844093271218,100.9328132220743,,111.14844093271218,No headline available,0.887742
2015-01-30,66.17214965820312,102.52999877929688,103.27999877929688,98.87999725341797,101.5999984741211,20584700,109.6903749779108,-1,109.6903749779108,100.9328132220743,,109.6903749779108,['from call: cvx ceo pledges to protect dividend payouts for 2015'],0.6987951
2015-02-02,68.45039367675781,106.05999755859375,106.12999725341797,102.97000122070312,103.9800033569336,11537600,109.6903749779108,-1,109.6903749779108,100.9328132220743,,109.6903749779108,No headline available,0.887742
2015-02-03,70.68991088867188,109.52999877929688,110.11000061035156,107.66999816894531,107.69999694824219,14266700,109.6903749779108,-1,109.6903749779108,100.9328132220743,,109.6903749779108,No headline available,0.887742
2015-02-04,69.92831420898438,108.3499984741211,109.27999877929688,107.38999938964844,108.48999786376953,10176000,109.6903749779108,-1,109.6903749779108,100.9328132220743,,109.6903749779108,No headline available,0.887742
2015-02-05,70.54791259765625,109.30999755859375,110.11000061035156,108.56999969482422,109.56999969482422,7533300,109.6903749779108,-1,109.6903749779108,100.9328132220743,,109.6903749779108,No headline available,0.887742
2015-02-06,70.74152374267578,109.61000061035156,110.45999908447266,109.11000061035156,109.66000366210938,7655500,109.6903749779108,-1,109.6903749779108,101.70611501760064,,109.6903749779108,No headline available,0.887742
2015-02-09,71.270751953125,110.43000030517578,111.5,109.6500015258789,109.83999633789062,6403000,102.7370045992146,1,109.6903749779108,102.7370045992146,102.7370045992146,,No headline available,0.887742
2015-02-10,71.10940551757812,110.18000030517578,110.62000274658203,108.08999633789062,110.5199966430664,7033700,102.7370045992146,1,117.16819801219611,102.7370045992146,102.7370045992146,,No headline available,0.887742
2015-02-11,70.9803466796875,109.9800033569336,110.18000030517578,108.29000091552734,108.9800033569336,8662000,102.7370045992146,1,116.8338790502099,102.7370045992146,102.7370045992146,,No headline available,0.887742
2015-02-12,72.25120544433594,110.86000061035156,111.05000305175781,109.81999969482422,110.27999877929688,6618000,103.22700977033843,1,116.8338790502099,103.22700977033843,103.22700977033843,,No headline available,0.887742
2015-02-13,73.50252532958984,112.77999877929688,112.83999633789062,111.0999984741211,111.3499984741211,7494400,104.88880624508681,1,116.8338790502099,104.88880624508681,104.88880624508681,,No headline available,0.887742
2015-02-17,73.2548599243164,112.4000015258789,112.93000030517578,111.5199966430664,112.30999755859375,7097300,105.42892533066114,1,116.8338790502099,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-18,71.97747039794922,110.44000244140625,111.6500015258789,110.37000274658203,111.25,6920300,105.42892533066114,1,116.8338790502099,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-19,70.61534881591797,108.3499984741211,109.58000183105469,107.23999786376953,108.19999694824219,9721100,105.42892533066114,1,115.42292013731584,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-20,70.77828979492188,108.5999984741211,108.87000274658203,107.5,108.43000030517578,7610600,105.42892533066114,1,114.90763045817899,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-23,70.2960205078125,107.86000061035156,108.5,107.3499984741211,107.79000091552734,6724000,105.42892533066114,1,114.35036541345973,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-24,70.36116027832031,107.95999908447266,108.23999786376953,107.33999633789062,107.88999938964844,5708400,105.42892533066114,1,113.84282711735301,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-25,70.7652587890625,108.58000183105469,108.77999877929688,107.76000213623047,108.12000274658203,4806500,105.42892533066114,1,113.84282711735301,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-26,69.77461242675781,107.05999755859375,107.91999816894531,106.5999984741211,107.88999938964844,5903100,105.42892533066114,1,113.03219073562478,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-02-27,69.52696228027344,106.68000030517578,107.7300033569336,106.56999969482422,107.5199966430664,6396500,105.42892533066114,1,112.69297579719414,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-03-02,69.01860809326172,105.9000015258789,106.33999633789062,104.93000030517578,106.31999969482422,7343700,105.42892533066114,1,111.14867516571691,105.42892533066114,105.42892533066114,,No headline available,0.887742
2015-03-03,68.53630828857422,105.16000366210938,106.22000122070312,104.80999755859375,105.87999725341797,6901200,110.90030964804659,-1,110.90030964804659,105.42892533066114,,110.90030964804659,No headline available,0.887742
2015-03-04,68.53630828857422,105.16000366210938,105.63999938964844,104.44000244140625,105.63999938964844,5784900,110.24677923255834,-1,110.24677923255834,99.83322259849635,,110.24677923255834,No headline available,0.887742
2015-03-05,68.2560806274414,104.7300033569336,105.30999755859375,104.33000183105469,105.01000213623047,5156900,109.80009889841384,-1,109.80009889841384,99.8399004912346,,109.80009889841384,No headline available,0.887742
2015-03-06,67.4870376586914,103.55000305175781,104.5199966430664,103.16999816894531,104.22000122070312,7213300,108.795088245633,-1,108.795088245633,99.8399004912346,,108.795088245633,No headline available,0.887742
2015-03-09,67.74772644042969,103.94999694824219,105.62999725341797,103.5,103.5999984741211,7506200,108.795088245633,-1,108.795088245633,99.8399004912346,,108.795088245633,No headline available,0.887742
2015-03-10,67.06990814208984,102.91000366210938,104.55000305175781,102.33000183105469,103.79000091552734,10679000,108.69067564613802,-1,108.69067564613802,99.8399004912346,,108.69067564613802,No headline available,0.887742
2015-03-11,67.48051452636719,103.54000091552734,103.88999938964844,102.44999694824219,103.5199966430664,8440700,108.32760478562578,-1,108.32760478562578,99.8399004912346,,108.32760478562578,No headline available,0.887742
2015-03-12,66.75056457519531,102.41999816894531,104.51000213623047,102.30000305175781,104.22000122070312,5900600,108.32760478562578,-1,108.32760478562578,99.8399004912346,,108.32760478562578,No headline available,0.887742
2015-03-13,66.22918701171875,101.62000274658203,101.83999633789062,100.66000366210938,101.83999633789062,8345200,106.55235946436957,-1,106.55235946436957,99.8399004912346,,106.55235946436957,No headline available,0.887742
2015-03-16,67.21331024169922,103.12999725341797,103.2699966430664,101.0,101.44000244140625,6780200,106.55235946436957,-1,106.55235946436957,99.8399004912346,,106.55235946436957,No headline available,0.887742
2015-03-17,67.2393569946289,103.16999816894531,103.55000305175781,102.0999984741211,102.30000305175781,7097500,106.55235946436957,-1,106.55235946436957,99.8399004912346,,106.55235946436957,No headline available,0.887742
2015-03-18,69.53997039794922,106.69999694824219,106.87999725341797,102.37000274658203,102.61000061035156,11059700,99.8399004912346,1,106.55235946436957,99.8399004912346,99.8399004912346,,No headline available,0.887742
2015-03-19,68.26910400390625,104.75,105.4000015258789,104.6500015258789,105.0999984741211,7841900,99.8399004912346,1,111.18537609221082,99.8399004912346,99.8399004912346,,No headline available,0.887742
2015-03-20,69.75506591796875,107.02999877929688,107.26000213623047,105.11000061035156,105.29000091552734,14064900,99.88766362272315,1,111.18537609221082,99.88766362272315,99.88766362272315,,No headline available,0.887742
2015-03-23,69.03163146972656,105.91999816894531,107.69000244140625,105.91999816894531,107.51000213623047,6807700,100.60639504792643,1,111.18537609221082,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-03-24,67.9106674194336,104.19999694824219,106.19000244140625,104.16000366210938,105.91999816894531,6677800,100.60639504792643,1,111.18537609221082,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-03-25,68.86872863769531,105.66999816894531,106.19999694824219,104.33000183105469,104.66000366210938,9169400,100.60639504792643,1,111.18537609221082,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-03-26,68.59498596191406,105.25,106.5199966430664,104.16000366210938,106.27999877929688,7276900,100.60639504792643,1,111.18537609221082,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-03-27,67.96279907226562,104.27999877929688,104.98999786376953,103.66999816894531,104.98999786376953,5830300,100.60639504792643,1,110.43806231284576,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-03-30,69.67033386230469,106.9000015258789,107.20999908447266,104.97000122070312,104.97000122070312,7172400,100.60639504792643,1,110.43806231284576,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-03-31,68.41901397705078,104.9800033569336,106.06999969482422,104.87999725341797,105.62000274658203,7254100,100.60639504792643,1,110.43806231284576,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-04-01,68.29517364501953,104.79000091552734,106.22000122070312,104.5,105.7699966430664,7347200,100.60639504792643,1,110.43806231284576,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-04-02,68.6145248413086,105.27999877929688,105.68000030517578,104.08000183105469,104.44999694824219,5123900,100.60639504792643,1,110.43806231284576,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-04-06,69.68338012695312,106.91999816894531,107.86000061035156,105.22000122070312,106.02999877929688,6724000,100.60639504792643,1,110.43806231284576,100.60639504792643,100.60639504792643,,No headline available,0.887742
2015-04-07,70.73918151855469,108.54000091552734,109.08999633789062,106.62000274658203,106.97000122070312,8536000,101.47352373065995,1,110.43806231284576,101.47352373065995,101.47352373065995,,No headline available,0.887742
2015-04-08,69.51394653320312,106.66000366210938,108.91999816894531,106.5199966430664,108.86000061035156,7894800,101.47352373065995,1,110.43806231284576,101.47352373065995,101.47352373065995,,No headline available,0.887742
2015-04-09,69.70291900634766,106.94999694824219,107.23999786376953,106.18000030517578,106.80000305175781,5760500,101.47352373065995,1,110.43806231284576,101.47352373065995,101.47352373065995,,No headline available,0.887742
2015-04-10,69.67684936523438,106.91000366210938,107.66000366210938,106.80999755859375,107.47000122070312,5012200,101.47352373065995,1,110.43806231284576,101.47352373065995,101.47352373065995,,No headline available,0.887742
2015-04-13,69.40963745117188,106.5,107.9000015258789,106.44000244140625,107.3499984741211,4307200,101.5331545899283,1,110.43806231284576,101.5331545899283,101.5331545899283,,No headline available,0.887742
2015-04-14,70.9346694946289,108.83999633789062,109.08999633789062,107.26000213623047,107.69999694824219,7262700,102.32483768135052,1,110.43806231284576,102.32483768135052,102.32483768135052,,No headline available,0.887742
2015-04-15,71.95790100097656,110.41000366210938,110.69000244140625,109.37999725341797,109.58999633789062,6704000,104.2148526162184,1,110.43806231284576,104.2148526162184,104.2148526162184,,No headline available,0.887742
2015-04-16,71.79499816894531,110.16000366210938,110.94000244140625,109.0,109.9000015258789,5904200,104.2148526162184,1,110.43806231284576,104.2148526162184,104.2148526162184,,No headline available,0.887742
2015-04-17,71.11065673828125,109.11000061035156,109.69000244140625,108.26000213623047,109.36000061035156,6548700,104.2148526162184,1,110.43806231284576,104.2148526162184,104.2148526162184,,No headline available,0.887742
2015-04-20,71.87969970703125,110.29000091552734,111.70999908447266,109.55000305175781,109.56999969482422,7148800,104.62269318908966,1,110.43806231284576,104.62269318908966,104.62269318908966,,No headline available,0.887742
2015-04-21,71.51476287841797,109.7300033569336,110.73999786376953,109.30999755859375,110.05000305175781,5674900,104.62269318908966,1,110.43806231284576,104.62269318908966,104.62269318908966,,No headline available,0.887742
2015-04-22,71.3648452758789,109.5,110.44000244140625,109.20999908447266,110.05000305175781,5643100,104.62269318908966,1,110.43806231284576,104.62269318908966,104.62269318908966,,No headline available,0.887742
2015-04-23,71.6711654663086,109.97000122070312,110.6500015258789,109.5999984741211,110.0,6940000,104.7210811178969,1,110.43806231284576,104.7210811178969,104.7210811178969,,No headline available,0.887742
2015-04-24,71.6059799194336,109.87000274658203,110.04000091552734,109.02999877929688,109.66999816894531,4995000,104.7210811178969,1,110.43806231284576,104.7210811178969,104.7210811178969,,No headline available,0.887742
2015-04-27,71.49518585205078,109.69999694824219,110.73999786376953,109.54000091552734,110.33999633789062,4858700,105.13012543389004,1,110.43806231284576,105.13012543389004,105.13012543389004,,No headline available,0.887742
2015-04-28,72.42064666748047,111.12000274658203,111.23999786376953,109.6500015258789,110.05000305175781,5321600,105.45911423327448,1,110.43806231284576,105.45911423327448,105.45911423327448,,No headline available,0.887742
2015-04-29,72.8182144165039,111.7300033569336,111.98999786376953,110.68000030517578,110.81999969482422,5665800,106.45470290149976,1,116.21529526744555,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-04-30,72.38155364990234,111.05999755859375,112.19999694824219,110.44000244140625,112.04000091552734,6666800,106.45470290149976,1,116.21529526744555,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-01,71.0650405883789,109.04000091552734,110.80000305175781,108.33999633789062,110.27999877929688,10362700,106.45470290149976,1,114.8142384860889,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-04,70.5958023071289,108.31999969482422,109.41000366210938,107.98999786376953,109.37999725341797,7660100,106.45470290149976,1,113.84581741457961,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-05,70.3872299194336,108.0,109.93000030517578,108.0,109.23999786376953,6463300,106.45470290149976,1,113.84581741457961,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-06,70.35465240478516,107.94999694824219,109.52999877929688,107.30000305175781,109.23999786376953,5820400,106.45470290149976,1,113.77321120401506,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-07,70.10699462890625,107.56999969482422,108.19999694824219,106.69000244140625,107.69000244140625,5798300,106.45470290149976,1,112.72038730651394,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-08,70.81086730957031,108.6500015258789,108.80000305175781,107.4000015258789,108.29000091552734,7078900,106.45470290149976,1,112.72038730651394,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-11,69.97013854980469,107.36000061035156,108.69000244140625,107.30000305175781,108.6500015258789,6003600,106.45470290149976,1,112.72038730651394,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-12,70.10047149658203,107.55999755859375,108.0,107.0999984741211,107.44000244140625,5026500,106.45470290149976,1,112.38125746973968,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-13,70.19172668457031,107.69999694824219,108.47000122070312,107.30000305175781,107.9800033569336,5517600,106.45470290149976,1,112.38125746973968,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-14,70.68052673339844,108.44999694824219,109.30000305175781,108.0199966430664,108.0199966430664,9751700,106.45470290149976,1,112.38125746973968,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-15,71.10836791992188,108.02999877929688,108.33000183105469,106.94000244140625,107.20999908447266,5641600,106.45470290149976,1,112.32629894290727,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-18,70.20001983642578,106.6500015258789,107.51000213623047,106.58000183105469,107.5,6390600,106.45470290149976,1,111.70216819412435,106.45470290149976,106.45470290149976,,No headline available,0.887742
2015-05-19,69.1270980834961,105.0199966430664,106.30999755859375,105.0,106.05000305175781,7927600,110.34144882649414,-1,110.34144882649414,106.45470290149976,,110.34144882649414,No headline available,0.887742
2015-05-20,69.27850341796875,105.25,105.9000015258789,104.76000213623047,105.41999816894531,6521200,109.88980669042677,-1,109.88980669042677,100.77019697168261,,109.88980669042677,No headline available,0.887742
2015-05-21,69.43648529052734,105.48999786376953,106.2699966430664,105.30000305175781,105.97000122070312,6549300,109.88980669042677,-1,109.88980669042677,101.37517648105732,,109.88980669042677,No headline available,0.887742
2015-05-22,69.04155731201172,104.88999938964844,105.55000305175781,104.86000061035156,105.08999633789062,4717200,109.38084359319588,-1,109.38084359319588,101.37517648105732,,109.38084359319588,No headline available,0.887742
