Date,Adj Close,Close,High,Low,Open,Volume,Supertrend,Direction,UpperBand,LowerBand,Uptrend,Downtrend,headline,sentiment_score
2015-01-02,26.35151481628418,26.477500915527344,26.790000915527344,26.393999099731445,26.6299991607666,26480000,27.78000545501709,-1,27.78000545501709,25.4039945602417,,27.78000545501709,No headline available,0.887742
2015-01-05,25.849414825439453,25.972999572753906,26.399499893188477,25.887500762939453,26.357500076293945,41182000,27.38970527648926,-1,27.38970527648926,25.4039945602417,,27.38970527648926,No headline available,0.887742
2015-01-06,25.21146583557129,25.332000732421875,26.06049919128418,25.27750015258789,26.024999618530273,54456000,27.025483837127688,-1,27.025483837127688,25.4039945602417,,27.025483837127688,No headline available,0.887742
2015-01-07,25.13732147216797,25.25749969482422,25.574499130249023,25.1825008392334,25.547500610351562,46918000,26.716935220718383,-1,26.716935220718383,24.04006474876404,,26.716935220718383,No headline available,0.887742
2015-01-08,25.224903106689453,25.345500946044922,25.375,24.750999450683594,25.07550048828125,73054000,26.454791602516174,-1,26.454791602516174,24.04006474876404,,26.454791602516174,"[""here's how apple's app store blew google play out of the water in 2014""]",0.8831225
2015-01-09,24.916873931884766,25.035999298095703,25.43000030517578,24.9325008392334,25.409000396728516,42000000,26.454791602516174,-1,26.454791602516174,24.04006474876404,,26.454791602516174,No headline available,0.887742
2015-01-12,24.734745025634766,24.85300064086914,25.013999938964844,24.545499801635742,24.961999893188477,57138000,26.188575995553972,-1,26.188575995553972,24.04006474876404,,26.188575995553972,No headline available,0.887742
2015-01-13,24.97061538696289,25.09000015258789,25.43000030517578,24.863000869750977,25.12849998474121,60958000,26.188575995553972,-1,26.188575995553972,24.04006474876404,,26.188575995553972,No headline available,0.887742
2015-01-14,25.17613410949707,25.296499252319336,25.413000106811523,24.908000946044922,25.020999908447266,52800000,26.188575995553972,-1,26.188575995553972,24.04006474876404,,26.188575995553972,No headline available,0.887742
2015-01-15,25.080591201782227,25.20050048828125,25.487499237060547,25.100500106811523,25.444499969482422,51068000,26.188575995553972,-1,26.188575995553972,24.04006474876404,,26.188575995553972,No headline available,0.887742
2015-01-16,25.40155601501465,25.523000717163086,25.542499542236328,25.154499053955078,25.157499313354492,49658000,26.188575995553972,-1,26.188575995553972,24.04006474876404,,26.188575995553972,No headline available,0.887742
2015-01-20,25.37567901611328,25.496999740600586,25.780500411987305,25.4685001373291,25.638500213623047,46796000,26.188575995553972,-1,26.188575995553972,24.276187372688117,,26.188575995553972,No headline available,0.887742
2015-01-21,25.895694732666016,26.019500732421875,26.092500686645508,25.47949981689453,25.54199981689453,46356000,26.188575995553972,-1,26.188575995553972,24.388618379071648,,26.188575995553972,No headline available,0.887742
2015-01-22,26.737171173095703,26.864999771118164,26.941999435424805,26.095500946044922,26.149999618530273,56068000,24.98435689440545,1,26.188575995553972,24.98435689440545,24.98435689440545,,No headline available,0.887742
2015-01-23,26.968564987182617,27.09749984741211,27.27050018310547,26.787500381469727,26.901500701904297,45966000,25.503146375100403,1,28.554854189474792,25.503146375100403,25.503146375100403,,No headline available,0.887742
2015-01-26,26.708309173583984,26.836000442504883,27.075000762939453,26.603500366210938,27.075000762939453,30932000,25.503146375100403,1,28.360718925404022,25.503146375100403,25.503146375100403,,No headline available,0.887742
2015-01-27,25.935503005981445,26.059499740600586,26.638999938964844,26.042999267578125,26.56999969482422,39148000,25.503146375100403,1,27.948221480495455,25.503146375100403,25.503146375100403,,No headline available,0.887742
2015-01-28,25.499588012695312,25.62150001525879,26.284500122070312,25.61750030517578,26.25,35822000,25.503146375100403,1,27.59759984819298,25.503146375100403,25.503146375100403,,No headline available,0.887742
2015-01-29,25.539398193359375,25.661500930786133,25.75950050354004,25.173999786376953,25.645000457763672,79018000,25.503146375100403,1,27.124340031220363,25.503146375100403,25.503146375100403,,No headline available,0.887742
2015-01-30,26.749610900878906,26.877500534057617,27.155000686645508,25.909000396728516,25.950000762939453,121108000,25.503146375100403,1,27.124340031220363,25.503146375100403,25.503146375100403,,No headline available,0.887742
2015-02-02,26.48338508605957,26.610000610351562,26.825000762939453,26.086000442504883,26.715999603271484,75378000,25.503146375100403,1,27.124340031220363,25.503146375100403,25.503146375100403,,No headline available,0.887742
