,Model,Accuracy,Confusion Matrix,Start,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],CAGR [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Alpha [%],Beta,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%],SQN,Kelly Criterion,_strategy,_equity_curve,_trades
0,Logistic Regression,0.897986577181208,"[[281  47]
 [ 29 388]]",2022-03-10,2025-02-27,1085 days,61.20805369127517,10373.301034927365,11281.48128700256,3.7330103492736453,8.482913494630534,1.2474278776792191,18.192242044891376,0.8548638145862375,0.06856922168257505,0.10927785464919054,0.04760155572856,-0.050881866881719695,0.44606045064003913,-26.205611530691776,-7.282983103199091,844 days,153 days,21,38.095238095238095,13.932358926242605,-10.090760468981708,0.173470862520686,100 days,30 days,1.162850082480209,0.3364269989414769,0.15690677250272314,0.0334413967244972,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10322.701632     0.084987              NaT
2025-02-24  10373.301035     0.080502              NaT
2025-02-25  10373.301035     0.080502              NaT
2025-02-26  10373.301035     0.080502              NaT
2025-02-27  10373.301035     0.080502          92 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         9  ...                 1                0
1    254        57  ...                 1                0
2    258        90  ...                 1                0
3    253       128  ...                 0                0
4    253       131  ...                 1                0
5    248       153  ...                 1                0
6    253       207  ...                 1                1
7    249       218  ...                 1                0
8    278       277  ...                 1                0
9    282       306  ...                 0                0
10   275       310  ...                 1                0
11   262       330  ...                 1                1
12   259       333  ...                 1                1
13   257       358  ...                 1                0
14   268       417  ...                 1                0
15   254       472  ...                 1                0
16   247       487  ...                 1                0
17   237       532  ...                 1                0
18   239       618  ...                 1                0
19   236       634  ...                 1                0
20   230       710  ...                 1                0

[21 rows x 15 columns]"
1,Random Forest,0.876510067114094,"[[273  55]
 [ 37 380]]",2022-03-10,2025-02-27,1085 days,61.4765100671141,10636.67058372497,12244.920885086056,6.366705837249702,8.482913494630534,2.1097390070548894,18.48663578062614,1.4438777911120804,0.11412238722558057,0.18236516946433148,0.08346447214720613,2.5146047372829727,0.4541011885132402,-25.277090392831415,-5.3906841845606985,693 days,84 days,23,34.78260869565217,12.642043626536248,-5.408130955979518,0.2689686462557406,101 days,28 days,1.2534410385694381,0.3696585480230624,0.3000400608757508,0.056114023085368,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000      0.00000              NaT
2022-03-11  10000.000000      0.00000              NaT
2022-03-14  10000.000000      0.00000              NaT
2022-03-15  10000.000000      0.00000              NaT
2022-03-16  10000.000000      0.00000              NaT
...                  ...          ...              ...
2025-02-21  10636.670584      0.13134              NaT
2025-02-24  10636.670584      0.13134              NaT
2025-02-25  10636.670584      0.13134              NaT
2025-02-26  10636.670584      0.13134              NaT
2025-02-27  10636.670584      0.13134          92 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         9  ...                 0                0
1    227        12  ...                 0                0
2    272        56  ...                 1                0
3    301        90  ...                 1                0
4    287       126  ...                 1                0
5    285       133  ...                 0                0
6    279       153  ...                 1                0
7    285       207  ...                 1                0
8    277       219  ...                 1                0
9    320       276  ...                 1                0
10   318       303  ...                 1                0
11   303       330  ...                 1                0
12   299       334  ...                 1                0
13   323       404  ...                 1                0
14   300       416  ...                 1                0
15   288       470  ...                 1                1
16   285       486  ...                 1                0
17   268       531  ...                 1                0
18   271       618  ...                 1                0
19   262       636  ...                 1                0
20   256       647  ...                 1                0
21   245       711  ...                 1                0
22   235       715  ...                 1                0

[23 rows x 15 columns]"
2,XGBoost,0.8657718120805369,"[[288  40]
 [ 60 357]]",2022-03-10,2025-02-27,1085 days,57.71812080536913,8996.004407882689,10947.613973617556,-10.039955921173114,8.482913494630534,-3.515607647970176,15.987510431735185,-2.4274482696309496,-0.21989712926108243,-0.3196384631871646,-0.1315757904414959,-13.293653818306533,0.383559009436195,-26.719259190263898,-9.866243506519808,700 days,202 days,33,30.303030303030305,12.926134266236344,-5.324230397826069,-0.32110594651211244,85 days,18 days,0.8425830055846719,-0.2487648355469942,-0.5038884359982192,-0.07867381322528366,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   8996.004408     0.178268              NaT
2025-02-24   8996.004408     0.178268              NaT
2025-02-25   8996.004408     0.178268              NaT
2025-02-26   8996.004408     0.178268              NaT
2025-02-27   8996.004408     0.178268         226 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         9  ...                 0                0
1    227        12  ...                 0                0
2    268        57  ...                 0                0
3    294        90  ...                 1                0
4    284       117  ...                 0                0
5    275       126  ...                 1                0
6    272       133  ...                 0                0
7    267       153  ...                 1                0
8    272       207  ...                 1                1
9    269       211  ...                 1                0
10   262       219  ...                 1                1
11   263       238  ...                 1                0
12   300       276  ...                 1                0
13   306       310  ...                 0                1
14   297       312  ...                 1                0
15   283       330  ...                 1                0
16   271       335  ...                 1                0
17   271       358  ...                 1                0
18   286       416  ...                 1                0
19   276       470  ...                 1                0
20   275       481  ...                 0                0
21   274       484  ...                 0                0
22   267       487  ...                 1                0
23   265       527  ...                 0                0
24   250       531  ...                 1                0
25   248       541  ...                 1                0
26   254       618  ...                 1                1
27   250       621  ...                 1                0
28   241       636  ...                 1                0
29   235       647  ...                 1                1
30   218       669  ...                 1                0
31   207       710  ...                 1                0
32   198       715  ...                 1                0

[33 rows x 15 columns]"
3,SVM,0.9006711409395973,"[[293  35]
 [ 39 378]]",2022-03-10,2025-02-27,1085 days,58.52348993288591,10993.371906280512,11955.87217330932,9.933719062805121,8.482913494630534,3.255392255391798,17.89414308594768,2.2240275818988353,0.18192501533914002,0.3031938513683475,0.15288411306186858,6.449274158479296,0.4107603957686694,-21.293201695027776,-5.550723343993096,558 days,76 days,23,39.130434782608695,11.12752480703707,-4.6431897010855145,0.41259739410313134,100 days,27 days,1.3567264144538367,0.5087728589222187,0.4821013168930266,0.09409691014453225,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10939.692539     0.084994              NaT
2025-02-24  10993.371906     0.080504              NaT
2025-02-25  10993.371906     0.080504              NaT
2025-02-26  10993.371906     0.080504              NaT
2025-02-27  10993.371906     0.080504          92 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         9  ...                 1                0
1    254        57  ...                 0                1
2    254        59  ...                 0                0
3    277        92  ...                 1                0
4    271       128  ...                 0                0
5    275       132  ...                 1                0
6    270       153  ...                 1                0
7    275       207  ...                 1                0
8    268       219  ...                 1                0
9    299       277  ...                 1                0
10   304       312  ...                 1                0
11   297       330  ...                 1                0
12   285       335  ...                 1                0
13   284       358  ...                 1                0
14   296       417  ...                 1                0
15   281       472  ...                 1                1
16   280       484  ...                 0                0
17   273       487  ...                 1                0
18   261       532  ...                 1                0
19   264       618  ...                 1                1
20   260       628  ...                 1                0
21   250       636  ...                 1                0
22   244       710  ...                 1                0

[23 rows x 15 columns]"
4,Naive Bayes,0.8590604026845637,"[[266  62]
 [ 43 374]]",2022-03-10,2025-02-27,1085 days,62.5503355704698,11284.63218688965,11947.032150268558,12.846321868896501,8.482913494630534,4.172750239340672,18.898525666907055,2.8467621896939965,0.22079765971625592,0.3641352550314013,0.1709501015349535,8.968284190671369,0.4571586967944245,-24.40917087427109,-5.125662429205735,589 days,76 days,30,40.0,15.092329627233902,-5.119831909539874,0.40295979596909337,74 days,21 days,1.377427825635212,0.5108434692103828,0.5288107889456136,0.10027666184870992,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  11284.632187     0.055445              NaT
2025-02-24  11284.632187     0.055445              NaT
2025-02-25  11284.632187     0.055445              NaT
2025-02-26  11284.632187     0.055445              NaT
2025-02-27  11284.632187     0.055445          92 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         8  ...                 1                0
1    258        56  ...                 1                0
2    278        90  ...                 1                1
3    278       120  ...                 0                0
4    265       126  ...                 1                0
5    263       133  ...                 0                0
6    258       153  ...                 1                0
7    268       205  ...                 1                0
8    260       220  ...                 1                0
9    317       273  ...                 1                0
10   319       302  ...                 1                0
11   307       310  ...                 1                0
12   293       330  ...                 1                0
13   281       335  ...                 1                0
14   288       381  ...                 1                0
15   301       404  ...                 1                0
16   280       416  ...                 1                1
17   286       465  ...                 0                0
18   279       469  ...                 1                0
19   271       487  ...                 1                1
20   273       527  ...                 0                0
21   257       531  ...                 1                1
22   256       579  ...                 1                0
23   273       614  ...                 0                0
24   266       618  ...                 1                0
25   257       636  ...                 1                0
26   250       647  ...                 1                1
27   250       650  ...                 1                0
28   246       710  ...                 1                1
29   245       737  ...                 0                0

[30 rows x 15 columns]"
5,Gradient Boosting,0.8711409395973154,"[[285  43]
 [ 53 364]]",2022-03-10,2025-02-27,1085 days,58.79194630872483,10951.163202285758,12602.83351325988,9.511632022857574,8.482913494630534,3.1211217426686533,18.054128130275,2.1327349020603625,0.17287579439711845,0.28191538338821454,0.19595345881971354,5.887477092686609,0.4272299761709184,-15.92787267684942,-5.45546134931154,632 days,82 days,31,41.935483870967744,12.642043626536248,-6.236074548873793,0.2945573463846829,75 days,20 days,1.3131594254678325,0.36973216851662866,0.4468114031482935,0.0877376870048221,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10951.163202     0.131055              NaT
2025-02-24  10951.163202     0.131055              NaT
2025-02-25  10951.163202     0.131055              NaT
2025-02-26  10951.163202     0.131055              NaT
2025-02-27  10951.163202     0.131055          92 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         9  ...                 0                0
1    227        12  ...                 1                0
2    259        57  ...                 1                0
3    265        62  ...                 1                0
4    265        92  ...                 1                0
5    258       127  ...                 1                0
6    255       133  ...                 0                0
7    251       153  ...                 1                0
8    255       207  ...                 1                1
9    252       219  ...                 1                0
10   292       276  ...                 1                0
11   301       284  ...                 1                0
12   315       305  ...                 0                0
13   321       308  ...                 1                0
14   316       312  ...                 1                0
15   301       330  ...                 1                0
16   289       335  ...                 1                0
17   305       416  ...                 1                0
18   291       471  ...                 1                0
19   290       481  ...                 0                0
20   290       484  ...                 0                0
21   282       487  ...                 1                0
22   268       532  ...                 1                0
23   272       576  ...                 1                1
24   272       580  ...                 1                0
25   275       618  ...                 1                0
26   265       636  ...                 0                1
27   268       638  ...                 0                0
28   263       649  ...                 1                0
29   252       711  ...                 1                0
30   241       715  ...                 1                0

[31 rows x 15 columns]"
6,K-Nearest Neighbors,0.8563758389261745,"[[253  75]
 [ 32 385]]",2022-03-10,2025-02-27,1085 days,65.23489932885906,10376.928827285768,12012.129117965702,3.769288272857684,8.482913494630534,1.259403648056856,19.556184861646997,0.8630547743907035,0.0643992505167386,0.09967990397942537,0.048390393699311335,-0.6880095119464644,0.5254442106035271,-26.025902080535857,-7.4676677996315055,643 days,125 days,26,42.30769230769231,25.291376405474765,-10.090760468981708,0.14024370570187017,102 days,26 days,1.1720561659560742,0.34119366955664293,0.1324905613846557,0.031139169645007958,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10376.928827     0.136129              NaT
2025-02-24  10376.928827     0.136129              NaT
2025-02-25  10376.928827     0.136129              NaT
2025-02-26  10376.928827     0.136129              NaT
2025-02-27  10376.928827     0.136129         226 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    266        57  ...                 1                0
1    273        89  ...                 1                1
2    263       106  ...                 1                0
3    255       126  ...                 1                0
4    233       153  ...                 1                0
5    245       203  ...                 1                0
6    283       276  ...                 1                1
7    285       284  ...                 1                1
8    291       289  ...                 0                0
9    284       303  ...                 1                0
10   275       329  ...                 1                0
11   297       404  ...                 1                0
12   293       411  ...                 0                1
13   289       413  ...                 1                0
14   286       469  ...                 1                1
15   288       478  ...                 1                0
16   272       531  ...                 1                0
17   258       619  ...                 0                1
18   254       621  ...                 1                1
19   250       628  ...                 0                0
20   248       633  ...                 0                1
21   245       635  ...                 1                0
22   229       716  ...                 1                1
23   229       721  ...                 0                1
24   226       723  ...                 1                1
25   226       737  ...                 1                0

[26 rows x 15 columns]"
7,Decision Tree,0.8429530201342282,"[[298  30]
 [ 87 330]]",2022-03-10,2025-02-27,1085 days,52.61744966442953,9544.681888580326,10864.772506713873,-4.55318111419674,8.482913494630534,-1.5639424576490701,15.630013245204552,-1.0765086904397925,-0.10006021320096474,-0.14894634148130362,-0.07652151386607604,-7.579035117172843,0.356699853757956,-20.437944554863364,-8.45986579237945,583 days,179 days,32,31.25,13.368984320845833,-4.458233853222193,-0.14679768160791307,73 days,17 days,0.9356796635004974,-0.0855792072653308,-0.24309973566574908,-0.03896487489386441,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21   9544.681889     0.121502              NaT
2025-02-24   9544.681889     0.121502              NaT
2025-02-25   9544.681889     0.121502              NaT
2025-02-26   9544.681889     0.121502              NaT
2025-02-27   9544.681889     0.121502         226 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    228         9  ...                 0                0
1    227        12  ...                 1                0
2    263        57  ...                 0                0
3    289        91  ...                 1                0
4    279       117  ...                 0                0
5    269       127  ...                 1                0
6    266       154  ...                 1                0
7    271       207  ...                 1                0
8    263       220  ...                 1                1
9    264       238  ...                 1                0
10   306       276  ...                 1                0
11   300       312  ...                 1                0
12   290       336  ...                 1                0
13   289       358  ...                 1                0
14   307       418  ...                 1                0
15   295       470  ...                 1                0
16   294       481  ...                 0                0
17   294       484  ...                 0                0
18   286       487  ...                 1                1
19   282       526  ...                 1                0
20   259       532  ...                 1                1
21   260       540  ...                 1                0
22   256       567  ...                 0                0
23   257       576  ...                 1                0
24   246       586  ...                 1                0
25   252       618  ...                 1                0
26   244       651  ...                 1                1
27   226       669  ...                 1                0
28   216       712  ...                 0                0
29   207       715  ...                 1                1
30   207       735  ...                 1                1
31   210       738  ...                 1                0

[32 rows x 15 columns]"
8,AdaBoost,0.8738255033557047,"[[299  29]
 [ 65 352]]",2022-03-10,2025-02-27,1085 days,54.899328859060404,10976.302215576168,12512.772632598877,9.763022155761682,8.482913494630534,3.201132854297617,16.25566122138657,2.187140224672901,0.19692418602364103,0.3273266494702618,0.1587228055968018,6.781429385083616,0.3514821614726283,-20.16807126273553,-5.967335282122862,507 days,118 days,28,35.714285714285715,15.092329627233902,-4.546959741269053,0.3335878708232487,85 days,20 days,1.3166988595668263,0.4226371213841872,0.43216207235858417,0.07249411335281408,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  10976.302216     0.122792              NaT
2025-02-24  10976.302216     0.122792              NaT
2025-02-25  10976.302216     0.122792              NaT
2025-02-26  10976.302216     0.122792              NaT
2025-02-27  10976.302216     0.122792         226 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    225        13  ...                 0                0
1    292        92  ...                 1                0
2    286       128  ...                 0                0
3    286       131  ...                 0                1
4    279       133  ...                 0                0
5    277       154  ...                 1                0
6    287       209  ...                 1                0
7    280       219  ...                 1                0
8    326       278  ...                 1                0
9    331       303  ...                 0                0
10   321       310  ...                 1                0
11   306       330  ...                 1                0
12   293       335  ...                 1                1
13   291       358  ...                 0                0
14   315       416  ...                 1                0
15   309       470  ...                 1                0
16   308       481  ...                 0                0
17   308       484  ...                 0                0
18   299       487  ...                 1                0
19   286       532  ...                 1                1
20   283       541  ...                 1                0
21   291       619  ...                 1                0
22   285       635  ...                 1                0
23   278       647  ...                 1                1
24   258       669  ...                 1                1
25   257       694  ...                 1                0
26   253       710  ...                 1                0
27   242       715  ...                 1                0

[28 rows x 15 columns]"
9,SGD Classifier,0.8778523489932886,"[[301  27]
 [ 64 353]]",2022-03-10,2025-02-27,1085 days,54.09395973154363,12004.013072967526,12997.793312072752,20.04013072967526,8.482913494630534,6.373285745892243,17.588171830996906,4.333604121647672,0.3623620355277711,0.646362686678771,0.2928883436238497,16.801958848656692,0.3817287401396047,-21.760120826376482,-4.484406116679856,599 days,68 days,23,39.130434782608695,14.623231042016705,-6.623373567243629,0.7975324580159704,85 days,25 days,1.7107344389677763,0.9165812911267138,0.7948926016735908,0.15351463352572337,MyStrategy,"                  Equity  DrawdownPct DrawdownDuration
Date                                                  
2022-03-10  10000.000000     0.000000              NaT
2022-03-11  10000.000000     0.000000              NaT
2022-03-14  10000.000000     0.000000              NaT
2022-03-15  10000.000000     0.000000              NaT
2022-03-16  10000.000000     0.000000              NaT
...                  ...          ...              ...
2025-02-21  12004.013073     0.076458              NaT
2025-02-24  12004.013073     0.076458              NaT
2025-02-25  12004.013073     0.076458              NaT
2025-02-26  12004.013073     0.076458              NaT
2025-02-27  12004.013073     0.076458          92 days

[745 rows x 3 columns]","    Size  EntryBar  ...  Entry_get_signal  Exit_get_signal
0    297        92  ...                 1                0
1    291       154  ...                 1                0
2    306       208  ...                 1                1
3    302       211  ...                 1                0
4    294       219  ...                 1                0
5    328       277  ...                 1                0
6    333       306  ...                 0                0
7    325       310  ...                 1                0
8    309       330  ...                 1                1
9    306       333  ...                 1                0
10   319       417  ...                 1                0
11   303       472  ...                 1                1
12   303       481  ...                 0                0
13   303       484  ...                 0                0
14   294       487  ...                 1                0
15   282       532  ...                 1                1
16   279       541  ...                 1                0
17   286       621  ...                 1                0
18   276       636  ...                 1                0
19   278       643  ...                 0                0
20   272       647  ...                 1                0
21   273       711  ...                 1                0
22   261       715  ...                 1                0

[23 rows x 15 columns]"
